"catalogue","cat_row","construction","ingredient_call","ing_N","ing_k","ing_vmin","ing_vmax","confidence","stamp_date"
"PCAcat",324,"productPCA","SCA_LCDST(22, 14)",287,22,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",324,"productPCA","SCA_LCDST(22, 14)",287,22,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",325,"productPCA","SCA_LCDST(22, 14)",287,22,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",325,"productPCA","SCA_LCDST(23, 14)",300,23,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",326,"productPCA","SCA_LCDST(23, 14)",300,23,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",326,"productPCA","SCA_LCDST(23, 14)",300,23,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",327,"productPCA","SCA_LCDST(23, 14)",300,23,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",327,"productPCA","SCA_MS(24, 14)",313,24,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",328,"productPCA","SCA_MS(24, 14)",313,24,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",328,"productPCA","SCA_MS(24, 14)",313,24,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",329,"productPCA","SCA_MS(24, 14)",313,24,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",329,"productPCA","SCA_LCDST(25, 14)",326,25,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",330,"productPCA","SCA_LCDST(25, 14)",326,25,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",330,"productPCA","SCA_LCDST(25, 14)",326,25,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",331,"productPCA","SCA_LCDST(25, 14)",326,25,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",331,"productPCA","SCA_MS(26, 14)",339,26,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",332,"productPCA","SCA_MS(26, 14)",339,26,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",332,"productPCA","SCA_MS(26, 14)",339,26,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",333,"productPCA","SCA_MS(26, 14)",339,26,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",333,"productPCA","SCA_MS(27, 14)",352,27,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",334,"productPCA","SCA_MS(27, 14)",352,27,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",334,"productPCA","SCA_MS(27, 14)",352,27,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",335,"productPCA","SCA_MS(27, 14)",352,27,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",335,"productPCA","SCA_MS(28, 14)",365,28,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",336,"productPCA","SCA_MS(28, 14)",365,28,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",336,"productPCA","SCA_MS(28, 14)",365,28,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",337,"productPCA","SCA_MS(28, 14)",365,28,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",337,"productPCA","SCA_MS(29, 14)",378,29,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",338,"productPCA","SCA_MS(29, 14)",378,29,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",338,"productPCA","SCA_MS(29, 14)",378,29,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",339,"productPCA","SCA_LCDST(21, 14)",274,21,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",339,"productPCA","productPCA(SCA_LCDST(21, 14), SCA_LCDST(21, 14))",534,440,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",339,"productPCA","SCA_LCDST(21, 14)",274,21,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",339,"productPCA","SCA_LCDST(21, 14)",274,21,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",340,"productPCA","SCA_LCDST(21, 14)",274,21,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",340,"productPCA","productPCA(SCA_LCDST(21, 14), SCA_LCDST(22, 14))",547,461,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",340,"productPCA","SCA_LCDST(21, 14)",274,21,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",340,"productPCA","SCA_LCDST(22, 14)",287,22,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",341,"productPCA","SCA_LCDST(21, 14)",274,21,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",341,"productPCA","productPCA(SCA_LCDST(22, 14), SCA_LCDST(22, 14))",560,483,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",341,"productPCA","SCA_LCDST(22, 14)",287,22,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",341,"productPCA","SCA_LCDST(22, 14)",287,22,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",342,"productPCA","SCA_LCDST(22, 14)",287,22,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",342,"productPCA","productPCA(SCA_LCDST(22, 14), SCA_LCDST(22, 14))",560,483,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",342,"productPCA","SCA_LCDST(22, 14)",287,22,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",342,"productPCA","SCA_LCDST(22, 14)",287,22,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",343,"productPCA","SCA_LCDST(22, 14)",287,22,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",343,"productPCA","productPCA(SCA_LCDST(22, 14), SCA_LCDST(23, 14))",573,505,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",343,"productPCA","SCA_LCDST(22, 14)",287,22,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",343,"productPCA","SCA_LCDST(23, 14)",300,23,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",344,"productPCA","SCA_LCDST(22, 14)",287,22,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",344,"productPCA","productPCA(SCA_LCDST(23, 14), SCA_LCDST(23, 14))",586,528,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",344,"productPCA","SCA_LCDST(23, 14)",300,23,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",344,"productPCA","SCA_LCDST(23, 14)",300,23,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",345,"productPCA","SCA_LCDST(23, 14)",300,23,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",345,"productPCA","productPCA(SCA_LCDST(23, 14), SCA_LCDST(23, 14))",586,528,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",345,"productPCA","SCA_LCDST(23, 14)",300,23,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",345,"productPCA","SCA_LCDST(23, 14)",300,23,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",346,"productPCA","SCA_LCDST(23, 14)",300,23,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",346,"productPCA","productPCA(SCA_LCDST(23, 14), SCA_MS(24, 14))",599,551,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",346,"productPCA","SCA_LCDST(23, 14)",300,23,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",346,"productPCA","SCA_MS(24, 14)",313,24,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",347,"productPCA","SCA_LCDST(23, 14)",300,23,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",347,"productPCA","productPCA(SCA_MS(24, 14), SCA_MS(24, 14))",612,575,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",347,"productPCA","SCA_MS(24, 14)",313,24,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",347,"productPCA","SCA_MS(24, 14)",313,24,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",348,"productPCA","SCA_MS(24, 14)",313,24,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",348,"productPCA","productPCA(SCA_MS(24, 14), SCA_MS(24, 14))",612,575,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",348,"productPCA","SCA_MS(24, 14)",313,24,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",348,"productPCA","SCA_MS(24, 14)",313,24,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",349,"productPCA","SCA_MS(24, 14)",313,24,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",349,"productPCA","productPCA(SCA_MS(24, 14), SCA_LCDST(25, 14))",625,599,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",349,"productPCA","SCA_MS(24, 14)",313,24,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",349,"productPCA","SCA_LCDST(25, 14)",326,25,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",350,"productPCA","SCA_MS(24, 14)",313,24,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",350,"productPCA","productPCA(SCA_LCDST(25, 14), SCA_LCDST(25, 14))",638,624,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",350,"productPCA","SCA_LCDST(25, 14)",326,25,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",350,"productPCA","SCA_LCDST(25, 14)",326,25,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",351,"productPCA","SCA_LCDST(25, 14)",326,25,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",351,"productPCA","productPCA(SCA_LCDST(25, 14), SCA_LCDST(25, 14))",638,624,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",351,"productPCA","SCA_LCDST(25, 14)",326,25,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",351,"productPCA","SCA_LCDST(25, 14)",326,25,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",352,"productPCA","SCA_LCDST(25, 14)",326,25,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",352,"productPCA","productPCA(SCA_LCDST(25, 14), SCA_MS(26, 14))",651,649,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",352,"productPCA","SCA_LCDST(25, 14)",326,25,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",352,"productPCA","SCA_MS(26, 14)",339,26,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",353,"productPCA","SCA_LCDST(25, 14)",326,25,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",353,"productPCA","productPCA(SCA_MS(26, 14), SCA_MS(26, 14))",664,675,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",353,"productPCA","SCA_MS(26, 14)",339,26,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",353,"productPCA","SCA_MS(26, 14)",339,26,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",354,"productPCA","SCA_MS(26, 14)",339,26,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",354,"productPCA","productPCA(SCA_MS(26, 14), SCA_MS(26, 14))",664,675,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",354,"productPCA","SCA_MS(26, 14)",339,26,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",354,"productPCA","SCA_MS(26, 14)",339,26,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",355,"productPCA","SCA_MS(26, 14)",339,26,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",355,"productPCA","productPCA(SCA_MS(26, 14), SCA_MS(27, 14))",677,701,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",355,"productPCA","SCA_MS(26, 14)",339,26,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",355,"productPCA","SCA_MS(27, 14)",352,27,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",356,"productPCA","SCA_MS(26, 14)",339,26,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",356,"productPCA","productPCA(SCA_MS(27, 14), SCA_MS(27, 14))",690,728,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",356,"productPCA","SCA_MS(27, 14)",352,27,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",356,"productPCA","SCA_MS(27, 14)",352,27,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",357,"productPCA","SCA_MS(27, 14)",352,27,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",357,"productPCA","productPCA(SCA_MS(27, 14), SCA_MS(27, 14))",690,728,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",357,"productPCA","SCA_MS(27, 14)",352,27,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",357,"productPCA","SCA_MS(27, 14)",352,27,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",358,"productPCA","SCA_MS(27, 14)",352,27,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",358,"productPCA","productPCA(SCA_MS(27, 14), SCA_MS(28, 14))",703,755,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",358,"productPCA","SCA_MS(27, 14)",352,27,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",358,"productPCA","SCA_MS(28, 14)",365,28,14,14,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",359,"productPCA","SCA_LCDST(24, 15)",337,24,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",359,"productPCA","SCA_LCDST(24, 15)",337,24,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",360,"productPCA","SCA_LCDST(24, 15)",337,24,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",360,"productPCA","SCA_LCDST(25, 15)",351,25,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",361,"productPCA","SCA_LCDST(25, 15)",351,25,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",361,"productPCA","SCA_LCDST(25, 15)",351,25,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",362,"productPCA","SCA_LCDST(25, 15)",351,25,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",362,"productPCA","SCA_LCDST(26, 15)",365,26,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",363,"productPCA","SCA_LCDST(26, 15)",365,26,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",363,"productPCA","SCA_LCDST(26, 15)",365,26,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",364,"productPCA","SCA_LCDST(26, 15)",365,26,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",364,"productPCA","SCA_LCDST(27, 15)",379,27,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",365,"productPCA","SCA_LCDST(27, 15)",379,27,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",365,"productPCA","SCA_LCDST(27, 15)",379,27,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",366,"productPCA","SCA_LCDST(27, 15)",379,27,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",366,"productPCA","CS_CMMSSY(28, 15)",393,28,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",367,"productPCA","CS_CMMSSY(28, 15)",393,28,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",367,"productPCA","CS_CMMSSY(28, 15)",393,28,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",368,"productPCA","CS_CMMSSY(28, 15)",393,28,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",368,"productPCA","SCA_MS(29, 15)",407,29,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",369,"productPCA","SCA_MS(29, 15)",407,29,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",369,"productPCA","SCA_MS(29, 15)",407,29,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",370,"productPCA","SCA_MS(29, 15)",407,29,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",370,"productPCA","SCA_MS(30, 15)",421,30,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",371,"productPCA","SCA_MS(30, 15)",421,30,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",371,"productPCA","SCA_MS(30, 15)",421,30,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",372,"productPCA","SCA_MS(30, 15)",421,30,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",372,"productPCA","SCA_MS(31, 15)",435,31,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",373,"productPCA","SCA_MS(31, 15)",435,31,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",373,"productPCA","SCA_MS(31, 15)",435,31,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",374,"productPCA","SCA_LCDST(24, 15)",337,24,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",374,"productPCA","productPCA(SCA_LCDST(24, 15), SCA_LCDST(24, 15))",659,575,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",374,"productPCA","SCA_LCDST(24, 15)",337,24,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",374,"productPCA","SCA_LCDST(24, 15)",337,24,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",375,"productPCA","SCA_LCDST(24, 15)",337,24,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",375,"productPCA","productPCA(SCA_LCDST(24, 15), SCA_LCDST(25, 15))",673,599,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",375,"productPCA","SCA_LCDST(24, 15)",337,24,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",375,"productPCA","SCA_LCDST(25, 15)",351,25,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",376,"productPCA","SCA_LCDST(24, 15)",337,24,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",376,"productPCA","productPCA(SCA_LCDST(25, 15), SCA_LCDST(25, 15))",687,624,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",376,"productPCA","SCA_LCDST(25, 15)",351,25,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",376,"productPCA","SCA_LCDST(25, 15)",351,25,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",377,"productPCA","SCA_LCDST(25, 15)",351,25,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",377,"productPCA","productPCA(SCA_LCDST(25, 15), SCA_LCDST(25, 15))",687,624,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",377,"productPCA","SCA_LCDST(25, 15)",351,25,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",377,"productPCA","SCA_LCDST(25, 15)",351,25,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",378,"productPCA","SCA_LCDST(25, 15)",351,25,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",378,"productPCA","productPCA(SCA_LCDST(25, 15), SCA_LCDST(26, 15))",701,649,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",378,"productPCA","SCA_LCDST(25, 15)",351,25,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",378,"productPCA","SCA_LCDST(26, 15)",365,26,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",379,"productPCA","SCA_LCDST(25, 15)",351,25,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",379,"productPCA","productPCA(SCA_LCDST(26, 15), SCA_LCDST(26, 15))",715,675,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",379,"productPCA","SCA_LCDST(26, 15)",365,26,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",379,"productPCA","SCA_LCDST(26, 15)",365,26,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",380,"productPCA","SCA_LCDST(26, 15)",365,26,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",380,"productPCA","productPCA(SCA_LCDST(26, 15), SCA_LCDST(26, 15))",715,675,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",380,"productPCA","SCA_LCDST(26, 15)",365,26,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",380,"productPCA","SCA_LCDST(26, 15)",365,26,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",381,"productPCA","SCA_LCDST(26, 15)",365,26,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",381,"productPCA","productPCA(SCA_LCDST(26, 15), SCA_LCDST(27, 15))",729,701,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",381,"productPCA","SCA_LCDST(26, 15)",365,26,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",381,"productPCA","SCA_LCDST(27, 15)",379,27,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",382,"productPCA","SCA_LCDST(26, 15)",365,26,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",382,"productPCA","productPCA(SCA_LCDST(27, 15), SCA_LCDST(27, 15))",743,728,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",382,"productPCA","SCA_LCDST(27, 15)",379,27,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",382,"productPCA","SCA_LCDST(27, 15)",379,27,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",383,"productPCA","SCA_LCDST(27, 15)",379,27,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",383,"productPCA","productPCA(SCA_LCDST(27, 15), SCA_LCDST(27, 15))",743,728,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",383,"productPCA","SCA_LCDST(27, 15)",379,27,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",383,"productPCA","SCA_LCDST(27, 15)",379,27,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",384,"productPCA","SCA_LCDST(27, 15)",379,27,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",384,"productPCA","productPCA(SCA_LCDST(27, 15), CS_CMMSSY(28, 15))",757,755,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",384,"productPCA","SCA_LCDST(27, 15)",379,27,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",384,"productPCA","CS_CMMSSY(28, 15)",393,28,15,15,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",385,"productPCA","SCA_LCDST(25, 16)",376,25,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",385,"productPCA","SCA_LCDST(25, 16)",376,25,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",386,"productPCA","SCA_LCDST(25, 16)",376,25,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",386,"productPCA","SCA_LCDST(27, 16)",406,27,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",387,"productPCA","SCA_LCDST(25, 16)",376,25,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",387,"productPCA","SCA_LCDST(28, 16)",421,28,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",388,"productPCA","SCA_LCDST(27, 16)",406,27,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",388,"productPCA","SCA_LCDST(27, 16)",406,27,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",389,"productPCA","SCA_LCDST(27, 16)",406,27,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",389,"productPCA","SCA_LCDST(28, 16)",421,28,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",390,"productPCA","SCA_LCDST(28, 16)",421,28,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",390,"productPCA","SCA_LCDST(28, 16)",421,28,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",391,"productPCA","SCA_LCDST(28, 16)",421,28,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",391,"productPCA","SCA_LCDST(29, 16)",436,29,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",392,"productPCA","SCA_LCDST(29, 16)",436,29,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",392,"productPCA","SCA_LCDST(29, 16)",436,29,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",393,"productPCA","SCA_LCDST(29, 16)",436,29,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",393,"productPCA","SCA_MS(30, 16)",451,30,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",394,"productPCA","SCA_MS(30, 16)",451,30,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",394,"productPCA","SCA_MS(30, 16)",451,30,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",395,"productPCA","SCA_MS(30, 16)",451,30,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",395,"productPCA","SCA_MS(31, 16)",466,31,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",396,"productPCA","SCA_MS(31, 16)",466,31,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",396,"productPCA","SCA_MS(31, 16)",466,31,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",397,"productPCA","SCA_MS(31, 16)",466,31,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",397,"productPCA","SCA_MS(32, 16)",481,32,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",398,"productPCA","SCA_MS(32, 16)",481,32,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",398,"productPCA","SCA_MS(32, 16)",481,32,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",399,"productPCA","SCA_MS(32, 16)",481,32,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",399,"productPCA","SCA_MS(33, 16)",496,33,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",400,"productPCA","SCA_Bose(16)",256,17,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",400,"productPCA","productPCA(SCA_LCDST(25, 16), SCA_LCDST(25, 16))",736,624,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",400,"productPCA","SCA_LCDST(25, 16)",376,25,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",400,"productPCA","SCA_LCDST(25, 16)",376,25,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",401,"productPCA","SCA_Bose(16)",256,17,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",401,"productPCA","productPCA(SCA_LCDST(25, 16), SCA_LCDST(27, 16))",766,674,16,16,"INGREDIENT_MEASURED","2026-08-31"
"PCAcat",401,"productPCA","SCA_LCDST(25, 16)",376,25,16,16,"INGREDIENT_MEASURED","2026-08-31"
