"t","v","k","N","Source","generalized","postop","k1","k2","N_gen","N_plain","d_gen","d_plain","arith_tier"
2,20,12500,1371,"Direct product generalized",TRUE,FALSE,20,625,1388,1407,-17,-36,"ARITH_OPEN"
2,20,12503,1372,"Direct product generalized",TRUE,FALSE,20,626,1389,1408,-17,-36,"ARITH_OPEN"
2,20,12560,1373,"Direct product generalized",TRUE,FALSE,20,628,1389,1408,-16,-35,"ARITH_OPEN"
2,20,12572,1382,"Direct product generalized",TRUE,FALSE,20,629,1389,1408,-7,-26,"ARITH_OPEN"
2,20,12768,1383,"Direct product",FALSE,FALSE,20,639,1389,1408,-6,-25,"ARITH_OPEN"
2,20,12912,1385,"Direct product",FALSE,FALSE,20,646,1389,1408,-4,-23,"ARITH_OPEN"
2,20,13248,1386,"Direct product",FALSE,FALSE,20,663,1411,1430,-25,-44,"ARITH_OPEN"
2,20,13392,1387,"Direct product",FALSE,FALSE,20,670,1411,1430,-24,-43,"ARITH_OPEN"
2,20,13824,1388,"Direct product",FALSE,FALSE,20,692,1427,1446,-39,-58,"ARITH_OPEN"
2,20,13848,1389,"Direct product",FALSE,FALSE,20,693,1427,1446,-38,-57,"ARITH_OPEN"
2,20,14400,1391,"Direct product",FALSE,FALSE,24,600,1437,1456,-46,-65,"ARITH_OPEN"
2,20,14424,1394,"Direct product generalized",TRUE,FALSE,24,601,1440,1459,-46,-65,"ARITH_OPEN"
2,20,14976,1395,"Direct product",FALSE,FALSE,24,624,1441,1460,-46,-65,"ARITH_OPEN"
2,20,15000,1397,"Direct product generalized",TRUE,FALSE,24,625,1443,1462,-46,-65,"ARITH_OPEN"
2,20,15552,1398,"Direct product",FALSE,FALSE,24,648,1444,1463,-46,-65,"ARITH_OPEN"
2,20,15555,1414,"Direct product generalized",TRUE,FALSE,25,623,1447,1466,-33,-52,"ARITH_OPEN"
2,20,15624,1415,"Direct product",FALSE,FALSE,25,625,1449,1468,-34,-53,"ARITH_OPEN"
2,20,15648,1416,"Direct product",FALSE,FALSE,25,626,1450,1469,-34,-53,"ARITH_OPEN"
2,20,15816,1417,"Direct product",FALSE,FALSE,25,633,1450,1469,-33,-52,"ARITH_OPEN"
2,20,16200,1418,"Direct product",FALSE,FALSE,25,648,1450,1469,-32,-51,"ARITH_OPEN"
2,20,16281,1420,"Direct product generalized",TRUE,FALSE,26,627,1455,1474,-35,-54,"ARITH_OPEN"
2,20,16374,1434,"Direct product generalized",TRUE,FALSE,26,630,1455,1474,-21,-40,"ARITH_OPEN"
2,20,16496,1435,"Direct product generalized",TRUE,FALSE,26,635,1455,1474,-20,-39,"ARITH_OPEN"
2,20,16654,1436,"Direct product generalized",TRUE,FALSE,26,641,1455,1474,-19,-38,"ARITH_OPEN"
2,20,16809,1437,"Direct product generalized",TRUE,FALSE,26,647,1455,1474,-18,-37,"ARITH_OPEN"
2,20,16858,1438,"Direct product generalized",TRUE,FALSE,27,625,1457,1476,-19,-38,"ARITH_OPEN"
2,20,16892,1439,"Direct product generalized",TRUE,FALSE,27,626,1458,1477,-19,-38,"ARITH_OPEN"
2,20,16936,1440,"Direct product generalized",TRUE,FALSE,27,628,1458,1477,-18,-37,"ARITH_OPEN"
2,20,16956,1441,"Direct product generalized",TRUE,FALSE,27,628,1458,1477,-17,-36,"ARITH_OPEN"
2,20,16967,1442,"Direct product generalized",TRUE,FALSE,27,629,1458,1477,-16,-35,"ARITH_OPEN"
2,20,16983,1443,"Direct product generalized",TRUE,FALSE,27,629,1458,1477,-15,-34,"ARITH_OPEN"
2,20,16986,1444,"Direct product generalized",TRUE,FALSE,27,630,1458,1477,-14,-33,"ARITH_OPEN"
2,20,16987,1445,"Direct product generalized",TRUE,FALSE,27,630,1458,1477,-13,-32,"ARITH_OPEN"
2,20,16994,1446,"Direct product generalized",TRUE,FALSE,27,630,1458,1477,-12,-31,"ARITH_OPEN"
2,20,17010,1447,"Direct product generalized",TRUE,FALSE,27,630,1458,1477,-11,-30,"ARITH_OPEN"
2,20,17013,1449,"Direct product generalized",TRUE,FALSE,27,631,1458,1477,-9,-28,"ARITH_OPEN"
2,20,17014,1450,"Direct product generalized",TRUE,FALSE,27,631,1458,1477,-8,-27,"ARITH_OPEN"
2,20,17030,1451,"Direct product generalized",TRUE,FALSE,27,631,1458,1477,-7,-26,"ARITH_OPEN"
2,20,17160,1452,"Direct product",FALSE,FALSE,27,636,1458,1477,-6,-25,"ARITH_OPEN"
2,20,17193,1453,"Direct product generalized",TRUE,FALSE,27,637,1458,1477,-5,-24,"ARITH_OPEN"
2,20,17454,1454,"Direct product generalized",TRUE,FALSE,27,647,1458,1477,-4,-23,"ARITH_OPEN"
2,20,17496,1455,"Direct product",FALSE,FALSE,27,648,1458,1477,-3,-22,"ARITH_OPEN"
2,20,18030,1457,"Direct product generalized",TRUE,FALSE,27,668,1480,1499,-23,-42,"ARITH_OPEN"
2,20,18135,1460,"Direct product generalized",TRUE,FALSE,27,672,1480,1499,-20,-39,"ARITH_OPEN"
2,20,18144,1461,"Direct product generalized",TRUE,FALSE,27,672,1480,1499,-19,-38,"ARITH_OPEN"
2,20,18171,1466,"Direct product generalized",TRUE,FALSE,27,673,1480,1499,-14,-33,"ARITH_OPEN"
2,20,18180,1468,"Direct product generalized",TRUE,FALSE,27,674,1480,1499,-12,-31,"ARITH_OPEN"
2,20,18216,1469,"Direct product generalized",TRUE,FALSE,27,675,1480,1499,-11,-30,"ARITH_OPEN"
2,20,18243,1470,"Direct product generalized",TRUE,FALSE,27,676,1494,1513,-24,-43,"ARITH_OPEN"
2,20,18252,1471,"Direct product generalized",TRUE,FALSE,27,676,1494,1513,-23,-42,"ARITH_OPEN"
2,20,18297,1472,"Direct product generalized",TRUE,FALSE,27,678,1494,1513,-22,-41,"ARITH_OPEN"
2,20,18336,1474,"Direct product generalized",TRUE,FALSE,27,680,1494,1513,-20,-39,"ARITH_OPEN"
2,20,18515,1476,"Direct product generalized",TRUE,FALSE,27,686,1495,1514,-19,-38,"ARITH_OPEN"
2,20,18867,1477,"Direct product generalized",TRUE,FALSE,27,699,1498,1517,-21,-40,"ARITH_OPEN"
2,20,18975,1480,"Direct product generalized",TRUE,FALSE,27,703,1513,1532,-33,-52,"ARITH_OPEN"
2,20,19030,1492,"Direct product generalized",TRUE,FALSE,27,705,1513,1532,-21,-40,"ARITH_OPEN"
2,20,19090,1493,"Direct product generalized",TRUE,FALSE,27,708,1513,1532,-20,-39,"ARITH_OPEN"
2,20,19117,1495,"Direct product generalized",TRUE,FALSE,27,709,1513,1532,-18,-37,"ARITH_OPEN"
2,20,19187,1496,"Direct product generalized",TRUE,FALSE,27,711,1513,1532,-17,-36,"ARITH_OPEN"
2,20,19204,1497,"Direct product generalized",TRUE,FALSE,27,712,1513,1532,-16,-35,"ARITH_OPEN"
2,20,19467,1498,"Direct product generalized",TRUE,FALSE,27,721,1517,1536,-19,-38,"ARITH_OPEN"
2,20,19491,1499,"Direct product generalized",TRUE,FALSE,27,722,1517,1536,-18,-37,"ARITH_OPEN"
2,20,19602,1501,"Direct product generalized",TRUE,FALSE,27,726,1517,1536,-16,-35,"ARITH_OPEN"
2,20,19656,1506,"Direct product generalized",TRUE,FALSE,27,728,1517,1536,-11,-30,"ARITH_OPEN"
2,20,19695,1507,"Direct product generalized",TRUE,FALSE,27,730,1520,1539,-13,-32,"ARITH_OPEN"
2,20,19791,1509,"Direct product generalized",TRUE,FALSE,27,733,1520,1539,-11,-30,"ARITH_OPEN"
2,20,19845,1510,"Direct product generalized",TRUE,FALSE,27,735,1520,1539,-10,-29,"ARITH_OPEN"
2,20,19904,1511,"Direct product generalized",TRUE,FALSE,27,738,1520,1539,-9,-28,"ARITH_OPEN"
2,20,19920,1512,"Direct product generalized",TRUE,FALSE,27,738,1520,1539,-8,-27,"ARITH_OPEN"
2,20,19980,1513,"Direct product generalized",TRUE,FALSE,27,740,1520,1539,-7,-26,"ARITH_OPEN"
2,20,20000,1514,"Direct product generalized",TRUE,FALSE,27,741,1520,1539,-6,-25,"ARITH_OPEN"
2,21,144,902,"Direct product",FALSE,FALSE,7,21,936,956,-34,-54,"ARITH_OPEN"
2,21,145,906,"Direct product generalized",TRUE,FALSE,7,21,936,956,-30,-50,"ARITH_OPEN"
2,21,168,907,"Direct product",FALSE,FALSE,7,24,938,958,-31,-51,"ARITH_OPEN"
2,21,175,928,"Direct product generalized",TRUE,FALSE,7,25,943,963,-15,-35,"ARITH_OPEN"
2,21,192,943,"Direct product",FALSE,FALSE,8,24,977,997,-34,-54,"ARITH_OPEN"
2,21,193,949,"Direct product generalized",TRUE,FALSE,8,25,982,1002,-33,-53,"ARITH_OPEN"
2,21,216,950,"Direct product",FALSE,FALSE,9,24,984,1004,-34,-54,"ARITH_OPEN"
2,21,217,955,"Direct product generalized",TRUE,FALSE,9,25,989,1009,-34,-54,"ARITH_OPEN"
2,21,240,956,"Direct product",FALSE,FALSE,10,24,990,1010,-34,-54,"ARITH_OPEN"
2,21,241,964,"Direct product generalized",TRUE,FALSE,10,25,995,1015,-31,-51,"ARITH_OPEN"
2,21,264,965,"Direct product",FALSE,FALSE,11,24,999,1019,-34,-54,"ARITH_OPEN"
2,21,265,971,"Direct product generalized",TRUE,FALSE,12,23,1003,1023,-32,-52,"ARITH_OPEN"
2,21,288,972,"Direct product",FALSE,FALSE,12,24,1004,1024,-32,-52,"ARITH_OPEN"
2,21,312,973,"Direct product",FALSE,FALSE,13,24,1005,1025,-32,-52,"ARITH_OPEN"
2,21,336,974,"Direct product",FALSE,FALSE,14,24,1007,1027,-33,-53,"ARITH_OPEN"
2,21,360,975,"Direct product",FALSE,FALSE,15,24,1008,1028,-33,-53,"ARITH_OPEN"
2,21,384,976,"Direct product",FALSE,FALSE,16,24,1009,1029,-33,-53,"ARITH_OPEN"
2,21,432,977,"Direct product",FALSE,FALSE,18,24,1011,1031,-34,-54,"ARITH_OPEN"
2,21,480,978,"Direct product",FALSE,FALSE,20,24,1012,1032,-34,-54,"ARITH_OPEN"
2,21,528,979,"Direct product",FALSE,FALSE,23,23,1013,1033,-34,-54,"ARITH_OPEN"
2,21,552,980,"Direct product",FALSE,FALSE,23,24,1014,1034,-34,-54,"ARITH_OPEN"
2,21,553,981,"Direct product generalized",TRUE,FALSE,24,24,1015,1035,-34,-54,"ARITH_OPEN"
2,21,576,982,"Direct product",FALSE,FALSE,24,24,1015,1035,-33,-53,"ARITH_OPEN"
2,21,577,983,"Direct product generalized",TRUE,FALSE,24,25,1020,1040,-37,-57,"ARITH_OPEN"
2,21,600,984,"Direct product",FALSE,FALSE,24,25,1020,1040,-36,-56,"ARITH_OPEN"
2,21,601,986,"Direct product generalized",TRUE,FALSE,24,26,1023,1043,-37,-57,"ARITH_OPEN"
2,21,624,987,"Direct product",FALSE,FALSE,24,26,1023,1043,-36,-56,"ARITH_OPEN"
2,21,628,1006,"Direct product generalized",TRUE,FALSE,25,26,1028,1048,-22,-42,"ARITH_OPEN"
2,21,633,1008,"Direct product generalized",TRUE,FALSE,25,26,1028,1048,-20,-40,"ARITH_OPEN"
2,21,650,1009,"Direct product generalized",TRUE,FALSE,25,26,1028,1048,-19,-39,"ARITH_OPEN"
2,21,657,1025,"Direct product generalized",TRUE,FALSE,26,26,1031,1051,-6,-26,"ARITH_OPEN"
2,21,676,1027,"Direct product",FALSE,FALSE,26,26,1031,1051,-4,-24,"ARITH_OPEN"
2,21,678,1039,"Direct product generalized",TRUE,FALSE,24,29,1102,1122,-63,-83,"ARITH_OPEN"
2,21,680,1042,"Direct product generalized",TRUE,FALSE,24,29,1102,1122,-60,-80,"ARITH_OPEN"
2,21,682,1046,"Direct product generalized",TRUE,FALSE,24,29,1102,1122,-56,-76,"ARITH_OPEN"
2,21,684,1050,"Direct product generalized",TRUE,FALSE,24,29,1102,1122,-52,-72,"ARITH_OPEN"
2,21,702,1051,"Direct product generalized",TRUE,FALSE,26,27,1103,1123,-52,-72,"ARITH_OPEN"
2,21,708,1067,"Direct product generalized",TRUE,FALSE,24,30,1106,1126,-39,-59,"ARITH_OPEN"
2,21,718,1068,"Direct product generalized",TRUE,FALSE,24,30,1106,1126,-38,-58,"ARITH_OPEN"
2,21,722,1069,"Direct product generalized",TRUE,FALSE,26,28,1106,1126,-37,-57,"ARITH_OPEN"
2,21,727,1070,"Direct product generalized",TRUE,FALSE,26,28,1106,1126,-36,-56,"ARITH_OPEN"
2,21,728,1071,"Direct product generalized",TRUE,FALSE,26,28,1106,1126,-35,-55,"ARITH_OPEN"
2,21,729,1087,"Direct product generalized",TRUE,FALSE,26,29,1110,1130,-23,-43,"ARITH_OPEN"
2,21,734,1088,"Direct product generalized",TRUE,FALSE,26,29,1110,1130,-22,-42,"ARITH_OPEN"
2,21,740,1089,"Direct product generalized",TRUE,FALSE,26,29,1110,1130,-21,-41,"ARITH_OPEN"
2,21,749,1090,"Direct product generalized",TRUE,FALSE,26,29,1110,1130,-20,-40,"ARITH_OPEN"
2,21,752,1091,"Direct product generalized",TRUE,FALSE,26,29,1110,1130,-19,-39,"ARITH_OPEN"
2,21,754,1092,"Direct product generalized",TRUE,FALSE,26,29,1110,1130,-18,-38,"ARITH_OPEN"
2,21,761,1107,"Direct product generalized",TRUE,FALSE,26,30,1114,1134,-7,-27,"ARITH_OPEN"
2,21,767,1108,"Direct product generalized",TRUE,FALSE,26,30,1114,1134,-6,-26,"ARITH_OPEN"
2,21,775,1109,"Direct product generalized",TRUE,FALSE,26,30,1114,1134,-5,-25,"ARITH_OPEN"
2,21,780,1110,"Direct product",FALSE,FALSE,26,30,1114,1134,-4,-24,"ARITH_OPEN"
2,21,782,1118,"Direct product generalized",TRUE,FALSE,24,33,1177,1197,-59,-79,"ARITH_OPEN"
2,21,784,1121,"Direct product generalized",TRUE,FALSE,24,33,1177,1197,-56,-76,"ARITH_OPEN"
2,21,786,1122,"Direct product generalized",TRUE,FALSE,24,33,1177,1197,-55,-75,"ARITH_OPEN"
2,21,788,1124,"Direct product generalized",TRUE,FALSE,24,33,1177,1197,-53,-73,"ARITH_OPEN"
2,21,796,1126,"Direct product generalized",TRUE,FALSE,24,34,1180,1200,-54,-74,"ARITH_OPEN"
2,21,800,1127,"Direct product generalized",TRUE,FALSE,24,34,1180,1200,-53,-73,"ARITH_OPEN"
2,21,803,1128,"Direct product generalized",TRUE,FALSE,24,34,1180,1200,-52,-72,"ARITH_OPEN"
2,21,806,1129,"Direct product generalized",TRUE,FALSE,24,34,1180,1200,-51,-71,"ARITH_OPEN"
2,21,810,1134,"Direct product generalized",TRUE,FALSE,24,34,1180,1200,-46,-66,"ARITH_OPEN"
2,21,816,1144,"Direct product",FALSE,FALSE,24,34,1180,1200,-36,-56,"ARITH_OPEN"
2,21,820,1148,"Direct product generalized",TRUE,FALSE,25,33,1182,1202,-34,-54,"ARITH_OPEN"
2,21,822,1149,"Direct product generalized",TRUE,FALSE,25,33,1182,1202,-33,-53,"ARITH_OPEN"
2,21,826,1150,"Direct product generalized",TRUE,FALSE,25,34,1185,1205,-35,-55,"ARITH_OPEN"
2,21,830,1151,"Direct product generalized",TRUE,FALSE,25,34,1185,1205,-34,-54,"ARITH_OPEN"
2,21,834,1152,"Direct product generalized",TRUE,FALSE,25,34,1185,1205,-33,-53,"ARITH_OPEN"
2,21,839,1153,"Direct product generalized",TRUE,FALSE,25,34,1185,1205,-32,-52,"ARITH_OPEN"
2,21,840,1154,"Direct product generalized",TRUE,FALSE,25,34,1185,1205,-31,-51,"ARITH_OPEN"
2,21,841,1164,"Direct product generalized",TRUE,FALSE,25,34,1185,1205,-21,-41,"ARITH_OPEN"
2,21,848,1165,"Direct product generalized",TRUE,FALSE,25,34,1185,1205,-20,-40,"ARITH_OPEN"
2,21,853,1166,"Direct product generalized",TRUE,FALSE,26,33,1185,1205,-19,-39,"ARITH_OPEN"
2,21,858,1167,"Direct product generalized",TRUE,FALSE,26,33,1185,1205,-18,-38,"ARITH_OPEN"
2,21,865,1173,"Direct product generalized",TRUE,FALSE,26,34,1188,1208,-15,-35,"ARITH_OPEN"
2,21,868,1174,"Direct product generalized",TRUE,FALSE,26,34,1188,1208,-14,-34,"ARITH_OPEN"
2,21,870,1175,"Direct product generalized",TRUE,FALSE,26,34,1188,1208,-13,-33,"ARITH_OPEN"
2,21,884,1184,"Direct product",FALSE,FALSE,26,34,1188,1208,-4,-24,"ARITH_OPEN"
2,21,887,1191,"Direct product generalized",TRUE,FALSE,30,30,1197,1217,-6,-26,"ARITH_OPEN"
2,21,895,1192,"Direct product generalized",TRUE,FALSE,30,30,1197,1217,-5,-25,"ARITH_OPEN"
2,21,900,1193,"Direct product generalized",TRUE,FALSE,30,30,1197,1217,-4,-24,"ARITH_OPEN"
2,21,905,1206,"Direct product generalized",TRUE,FALSE,26,35,1257,1277,-51,-71,"ARITH_OPEN"
2,21,910,1207,"Direct product generalized",TRUE,FALSE,26,35,1257,1277,-50,-70,"ARITH_OPEN"
2,21,918,1208,"Direct product generalized",TRUE,FALSE,25,37,1259,1279,-51,-71,"ARITH_OPEN"
2,21,920,1209,"Direct product generalized",TRUE,FALSE,25,37,1259,1279,-50,-70,"ARITH_OPEN"
2,21,924,1210,"Direct product generalized",TRUE,FALSE,25,37,1259,1279,-49,-69,"ARITH_OPEN"
2,21,927,1211,"Direct product generalized",TRUE,FALSE,26,36,1259,1279,-48,-68,"ARITH_OPEN"
2,21,930,1212,"Direct product generalized",TRUE,FALSE,26,36,1259,1279,-47,-67,"ARITH_OPEN"
2,21,931,1224,"Direct product generalized",TRUE,FALSE,26,36,1259,1279,-35,-55,"ARITH_OPEN"
2,21,941,1225,"Direct product generalized",TRUE,FALSE,26,37,1262,1282,-37,-57,"ARITH_OPEN"
2,21,946,1226,"Direct product generalized",TRUE,FALSE,26,37,1262,1282,-36,-56,"ARITH_OPEN"
2,21,951,1227,"Direct product generalized",TRUE,FALSE,26,37,1262,1282,-35,-55,"ARITH_OPEN"
2,21,952,1228,"Direct product generalized",TRUE,FALSE,26,37,1262,1282,-34,-54,"ARITH_OPEN"
2,21,954,1233,"Direct product generalized",TRUE,FALSE,26,37,1262,1282,-29,-49,"ARITH_OPEN"
2,21,957,1234,"Direct product generalized",TRUE,FALSE,26,37,1262,1282,-28,-48,"ARITH_OPEN"
2,21,958,1235,"Direct product generalized",TRUE,FALSE,26,37,1262,1282,-27,-47,"ARITH_OPEN"
2,21,960,1236,"Direct product generalized",TRUE,FALSE,26,37,1262,1282,-26,-46,"ARITH_OPEN"
2,21,969,1246,"Direct product generalized",TRUE,FALSE,26,38,1266,1286,-20,-40,"ARITH_OPEN"
2,21,981,1247,"Direct product generalized",TRUE,FALSE,26,38,1266,1286,-19,-39,"ARITH_OPEN"
2,21,984,1248,"Direct product generalized",TRUE,FALSE,26,38,1266,1286,-18,-38,"ARITH_OPEN"
2,21,986,1249,"Direct product generalized",TRUE,FALSE,26,38,1266,1286,-17,-37,"ARITH_OPEN"
2,21,990,1250,"Direct product generalized",TRUE,FALSE,30,33,1268,1288,-18,-38,"ARITH_OPEN"
2,21,996,1264,"Direct product generalized",TRUE,FALSE,30,34,1271,1291,-7,-27,"ARITH_OPEN"
2,21,1007,1265,"Direct product generalized",TRUE,FALSE,30,34,1271,1291,-6,-26,"ARITH_OPEN"
2,21,1015,1266,"Direct product generalized",TRUE,FALSE,30,34,1271,1291,-5,-25,"ARITH_OPEN"
2,21,1020,1267,"Direct product generalized",TRUE,FALSE,30,34,1271,1291,-4,-24,"ARITH_OPEN"
2,21,1021,1281,"Direct product generalized",TRUE,FALSE,26,40,1315,1335,-34,-54,"ARITH_OPEN"
2,21,1029,1282,"Direct product generalized",TRUE,FALSE,26,40,1315,1335,-33,-53,"ARITH_OPEN"
2,21,1041,1283,"Direct product generalized",TRUE,FALSE,7,149,1327,1347,-44,-64,"ARITH_OPEN"
2,21,1048,1284,"Direct product generalized",TRUE,FALSE,7,150,1327,1347,-43,-63,"ARITH_OPEN"
2,21,1051,1285,"Direct product generalized",TRUE,FALSE,7,151,1327,1347,-42,-62,"ARITH_OPEN"
2,21,1054,1286,"Direct product generalized",TRUE,FALSE,7,151,1327,1347,-41,-61,"ARITH_OPEN"
2,21,1055,1303,"Direct product generalized",TRUE,FALSE,7,151,1327,1347,-24,-44,"ARITH_OPEN"
2,21,1063,1304,"Direct product generalized",TRUE,FALSE,7,152,1327,1347,-23,-43,"ARITH_OPEN"
2,21,1070,1305,"Direct product generalized",TRUE,FALSE,7,153,1327,1347,-22,-42,"ARITH_OPEN"
2,21,1075,1306,"Direct product generalized",TRUE,FALSE,7,154,1327,1347,-21,-41,"ARITH_OPEN"
2,21,1080,1307,"Direct product generalized",TRUE,FALSE,7,155,1327,1347,-20,-40,"ARITH_OPEN"
2,21,1085,1308,"Direct product generalized",TRUE,FALSE,7,155,1327,1347,-19,-39,"ARITH_OPEN"
2,21,1086,1309,"Direct product generalized",TRUE,FALSE,7,156,1327,1347,-18,-38,"ARITH_OPEN"
2,21,1088,1310,"Direct product generalized",TRUE,FALSE,7,156,1327,1347,-17,-37,"ARITH_OPEN"
2,21,1100,1321,"Direct product generalized",TRUE,FALSE,7,158,1327,1347,-6,-26,"ARITH_OPEN"
2,21,1296,1322,"Direct product",FALSE,FALSE,24,54,1344,1364,-22,-42,"ARITH_OPEN"
2,21,1297,1335,"Direct product generalized",TRUE,FALSE,25,52,1349,1369,-14,-34,"ARITH_OPEN"
2,21,1320,1336,"Direct product",FALSE,FALSE,25,53,1349,1369,-13,-33,"ARITH_OPEN"
2,21,1335,1343,"Direct product generalized",TRUE,FALSE,25,54,1349,1369,-6,-26,"ARITH_OPEN"
2,21,1357,1344,"Direct product generalized",TRUE,FALSE,26,53,1352,1372,-8,-28,"ARITH_OPEN"
2,21,1395,1348,"Direct product generalized",TRUE,FALSE,26,54,1352,1372,-4,-24,"ARITH_OPEN"
2,21,1404,1352,"Direct product",FALSE,FALSE,26,54,1352,1372,0,-20,"ARITHMETIC"
2,21,1406,1353,"Direct product generalized",TRUE,FALSE,26,55,1366,1386,-13,-33,"ARITH_OPEN"
2,21,1410,1358,"Direct product generalized",TRUE,FALSE,26,55,1366,1386,-8,-28,"ARITH_OPEN"
2,21,1432,1362,"Direct product generalized",TRUE,FALSE,7,205,1370,1390,-8,-28,"ARITH_OPEN"
2,21,3456,1363,"Direct product",FALSE,FALSE,7,494,1399,1419,-36,-56,"ARITH_OPEN"
2,21,3475,1367,"Direct product generalized",TRUE,FALSE,7,497,1399,1419,-32,-52,"ARITH_OPEN"
2,21,3912,1368,"Direct product",FALSE,FALSE,7,559,1402,1422,-34,-54,"ARITH_OPEN"
2,21,4025,1369,"Direct product generalized",TRUE,FALSE,7,575,1402,1422,-33,-53,"ARITH_OPEN"
2,21,4032,1373,"Direct product",FALSE,FALSE,7,576,1402,1422,-29,-49,"ARITH_OPEN"
2,21,4039,1389,"Direct product generalized",TRUE,FALSE,7,577,1403,1423,-14,-34,"ARITH_OPEN"
2,21,4207,1390,"Direct product generalized",TRUE,FALSE,7,601,1406,1426,-16,-36,"ARITH_OPEN"
2,21,4221,1395,"Direct product generalized",TRUE,FALSE,7,603,1407,1427,-12,-32,"ARITH_OPEN"
2,21,4464,1404,"Direct product",FALSE,FALSE,7,638,1429,1449,-25,-45,"ARITH_OPEN"
2,21,4600,1405,"Direct product generalized",TRUE,FALSE,24,192,1440,1460,-35,-55,"ARITH_OPEN"
2,21,4602,1410,"Direct product generalized",TRUE,FALSE,24,192,1440,1460,-30,-50,"ARITH_OPEN"
2,21,5016,1411,"Direct product",FALSE,FALSE,24,209,1447,1467,-36,-56,"ARITH_OPEN"
2,21,5175,1412,"Direct product generalized",TRUE,FALSE,24,216,1447,1467,-35,-55,"ARITH_OPEN"
2,21,5568,1417,"Direct product",FALSE,FALSE,9,619,1453,1473,-36,-56,"ARITH_OPEN"
2,21,5750,1418,"Direct product generalized",TRUE,FALSE,24,240,1453,1473,-35,-55,"ARITH_OPEN"
2,21,6120,1426,"Direct product",FALSE,FALSE,10,612,1459,1479,-33,-53,"ARITH_OPEN"
2,21,6325,1427,"Direct product generalized",TRUE,FALSE,24,264,1462,1482,-35,-55,"ARITH_OPEN"
2,21,6672,1433,"Direct product",FALSE,FALSE,13,514,1466,1486,-33,-53,"ARITH_OPEN"
2,21,7224,1434,"Direct product",FALSE,FALSE,14,516,1468,1488,-34,-54,"ARITH_OPEN"
2,21,7776,1435,"Direct product",FALSE,FALSE,15,519,1469,1489,-34,-54,"ARITH_OPEN"
2,21,8640,1436,"Direct product",FALSE,FALSE,16,540,1471,1491,-35,-55,"ARITH_OPEN"
2,21,8880,1437,"Direct product",FALSE,FALSE,17,523,1471,1491,-34,-54,"ARITH_OPEN"
2,21,9984,1438,"Direct product",FALSE,FALSE,19,526,1473,1493,-35,-55,"ARITH_OPEN"
2,21,11088,1439,"Direct product",FALSE,FALSE,21,528,1474,1494,-35,-55,"ARITH_OPEN"
2,21,12192,1440,"Direct product",FALSE,FALSE,23,531,1476,1496,-36,-56,"ARITH_OPEN"
2,21,13248,1441,"Direct product",FALSE,FALSE,24,552,1477,1497,-36,-56,"ARITH_OPEN"
2,21,13272,1442,"Direct product generalized",TRUE,FALSE,24,553,1478,1498,-36,-56,"ARITH_OPEN"
2,21,13824,1443,"Direct product",FALSE,FALSE,24,576,1479,1499,-36,-56,"ARITH_OPEN"
2,21,13848,1444,"Direct product generalized",TRUE,FALSE,24,577,1480,1500,-36,-56,"ARITH_OPEN"
2,21,14400,1445,"Direct product",FALSE,FALSE,24,600,1481,1501,-36,-56,"ARITH_OPEN"
2,21,14424,1448,"Direct product generalized",TRUE,FALSE,24,601,1483,1503,-35,-55,"ARITH_OPEN"
2,21,14976,1449,"Direct product",FALSE,FALSE,24,624,1484,1504,-35,-55,"ARITH_OPEN"
2,21,14978,1466,"Direct product generalized",TRUE,FALSE,25,600,1486,1506,-20,-40,"ARITH_OPEN"
2,21,15072,1467,"Direct product generalized",TRUE,FALSE,25,603,1489,1509,-22,-42,"ARITH_OPEN"
2,21,15078,1468,"Direct product generalized",TRUE,FALSE,25,604,1489,1509,-21,-41,"ARITH_OPEN"
2,21,15192,1469,"Direct product",FALSE,FALSE,25,608,1489,1509,-20,-40,"ARITH_OPEN"
2,21,15600,1470,"Direct product",FALSE,FALSE,25,624,1489,1509,-19,-39,"ARITH_OPEN"
2,21,15678,1471,"Direct product generalized",TRUE,FALSE,26,603,1492,1512,-21,-41,"ARITH_OPEN"
2,21,15824,1486,"Direct product generalized",TRUE,FALSE,26,609,1492,1512,-6,-26,"ARITH_OPEN"
2,21,15852,1487,"Direct product generalized",TRUE,FALSE,26,610,1492,1512,-5,-25,"ARITH_OPEN"
2,21,15923,1488,"Direct product generalized",TRUE,FALSE,26,613,1492,1512,-4,-24,"ARITH_OPEN"
2,21,16224,1489,"Direct product",FALSE,FALSE,26,624,1492,1512,-3,-23,"ARITH_OPEN"
2,21,16434,1490,"Direct product generalized",TRUE,FALSE,26,633,1513,1533,-23,-43,"ARITH_OPEN"
2,21,16441,1491,"Direct product generalized",TRUE,FALSE,26,633,1513,1533,-22,-42,"ARITH_OPEN"
2,21,16534,1492,"Direct product generalized",TRUE,FALSE,26,636,1514,1534,-22,-42,"ARITH_OPEN"
2,21,16536,1493,"Direct product generalized",TRUE,FALSE,26,636,1514,1534,-21,-41,"ARITH_OPEN"
2,21,16564,1508,"Direct product generalized",TRUE,FALSE,26,638,1514,1534,-6,-26,"ARITH_OPEN"
2,21,16900,1510,"Direct product",FALSE,FALSE,26,650,1514,1534,-4,-24,"ARITH_OPEN"
2,21,17084,1511,"Direct product generalized",TRUE,FALSE,26,658,1532,1552,-21,-41,"ARITH_OPEN"
