"catalogue","row","construction","n_ingredients","ingredients","code"
"DPcat",281,"productCA",4,"SCA_Bose(11) ||| productCA(SCA_LCDST(17, 11)[, 1:16], SCA_LCDST(17, 11)[, 1:16], 11) ||| SCA_LCDST(17, 11) ||| SCA_LCDST(17, 11)","productCA(SCA_Bose(11)[,1:11], productCA(SCA_LCDST(17, 11)[,1:16], SCA_LCDST(17, 11)[,1:16], c1=11), c1=11)"
"DPcat",282,"productCA",4,"SCA_Bose(11) ||| productCA(SCA_LCDST(17, 11)[, 1:16], SCA_MS(18, 11)[, 1:17], 11) ||| SCA_LCDST(17, 11) ||| SCA_MS(18, 11)","productCA(SCA_Bose(11)[,1:11], productCA(SCA_LCDST(17, 11)[,1:16], SCA_MS(18, 11)[,1:17], c1=11), c1=11)"
"DPcat",283,"productCA",4,"SCA_LCDST(16, 11) ||| productCA(SCA_LCDST(16, 11)[, 1:15], SCA_LCDST(16, 11)[, 1:15], 11) ||| SCA_LCDST(16, 11) ||| SCA_LCDST(16, 11)","productCA(SCA_LCDST(16, 11)[,1:15], productCA(SCA_LCDST(16, 11)[,1:15], SCA_LCDST(16, 11)[,1:15], c1=11), c1=11)"
"DPcat",284,"productCA",4,"SCA_LCDST(16, 11) ||| productCA(SCA_LCDST(16, 11)[, 1:15], SCA_LCDST(17, 11)[, 1:16], 11) ||| SCA_LCDST(16, 11) ||| SCA_LCDST(17, 11)","productCA(SCA_LCDST(16, 11)[,1:15], productCA(SCA_LCDST(16, 11)[,1:15], SCA_LCDST(17, 11)[,1:16], c1=11), c1=11)"
"DPcat",285,"productCA",4,"SCA_LCDST(16, 11) ||| productCA(SCA_LCDST(17, 11)[, 1:16], SCA_LCDST(17, 11)[, 1:16], 11) ||| SCA_LCDST(17, 11) ||| SCA_LCDST(17, 11)","productCA(SCA_LCDST(16, 11)[,1:15], productCA(SCA_LCDST(17, 11)[,1:16], SCA_LCDST(17, 11)[,1:16], c1=11), c1=11)"
"DPcat",286,"productCA",4,"SCA_LCDST(17, 11) ||| productCA(SCA_LCDST(17, 11)[, 1:16], SCA_LCDST(17, 11)[, 1:16], 11) ||| SCA_LCDST(17, 11) ||| SCA_LCDST(17, 11)","productCA(SCA_LCDST(17, 11)[,1:16], productCA(SCA_LCDST(17, 11)[,1:16], SCA_LCDST(17, 11)[,1:16], c1=11), c1=11)"
"DPcat",287,"productCA",4,"SCA_LCDST(17, 11) ||| productCA(SCA_LCDST(17, 11)[, 1:16], SCA_MS(18, 11)[, 1:17], 11) ||| SCA_LCDST(17, 11) ||| SCA_MS(18, 11)","productCA(SCA_LCDST(17, 11)[,1:16], productCA(SCA_LCDST(17, 11)[,1:16], SCA_MS(18, 11)[,1:17], c1=11), c1=11)"
"DPcat",288,"productCA",4,"SCA_LCDST(17, 11) ||| productCA(SCA_MS(18, 11)[, 1:17], SCA_MS(18, 11)[, 1:17], 11) ||| SCA_MS(18, 11) ||| SCA_MS(18, 11)","productCA(SCA_LCDST(17, 11)[,1:16], productCA(SCA_MS(18, 11)[,1:17], SCA_MS(18, 11)[,1:17], c1=11), c1=11)"
"DPcat",289,"productCA",4,"SCA_MS(18, 11) ||| productCA(SCA_MS(18, 11)[, 1:17], SCA_MS(18, 11)[, 1:17], 11) ||| SCA_MS(18, 11) ||| SCA_MS(18, 11)","productCA(SCA_MS(18, 11)[,1:17], productCA(SCA_MS(18, 11)[,1:17], SCA_MS(18, 11)[,1:17], c1=11), c1=11)"
"DPcat",290,"productCA",6,"SCA_Bose(11) ||| productCA(SCA_Bose(11)[, 1:11], productCA(SCA_LCDST(16, 11)[, 1:15], SCA_LCDST(16, 11)[, 1:15],     c1 = 11), 11) ||| SCA_Bose(11) ||| productCA(SCA_LCDST(16, 11)[, 1:15], SCA_LCDST(16, 11)[, 1:15], 11) ||| SCA_LCDST(16, 11) ||| SCA_LCDST(16, 11)","productCA(SCA_Bose(11)[,1:11], productCA(SCA_Bose(11)[,1:11], productCA(SCA_LCDST(16, 11)[,1:15], SCA_LCDST(16, 11)[,1:15], c1=11), c1=11), c1=11)"
"DPcat",291,"productCA",2,"miscCA(2, 7, 12) ||| miscCA(2, 7, 12)","productCA(miscCA(2, 7, 12), miscCA(2, 7, 12), c1=9)"
"DPcat",292,"productCA",2,"miscCA(2, 7, 12) ||| SCA_LCDST(18, 12)","productCA(miscCA(2, 7, 12), SCA_LCDST(18, 12)[,1:17], c1=9)"
"DPcat",293,"productCA",2,"miscCA(2, 7, 12) ||| SCA_LCDST(19, 12)","productCA(miscCA(2, 7, 12), SCA_LCDST(19, 12)[,1:18], c1=9)"
"DPcat",294,"productCA",2,"miscCA(2, 7, 12) ||| CS_CMMSSY(20, 12)","productCA(miscCA(2, 7, 12), CS_CMMSSY(20, 12)[,1:19], c1=9)"
"DPcat",295,"productCA",2,"miscCA(2, 7, 12) ||| SCA_MS(21, 12)","productCA(miscCA(2, 7, 12), SCA_MS(21, 12)[,1:20], c1=9)"
"DPcat",296,"productCA",2,"miscCA(2, 7, 12) ||| SCA_MS(22, 12)","productCA(miscCA(2, 7, 12), SCA_MS(22, 12)[,1:21], c1=9)"
"DPcat",297,"productCA",2,"SCA_LCDST(18, 12) ||| SCA_LCDST(18, 12)","productCA(SCA_LCDST(18, 12)[,1:17], SCA_LCDST(18, 12)[,1:17], c1=12)"
"DPcat",298,"productCA",2,"SCA_LCDST(18, 12) ||| SCA_LCDST(19, 12)","productCA(SCA_LCDST(18, 12)[,1:17], SCA_LCDST(19, 12)[,1:18], c1=12)"
"DPcat",299,"productCA",4,"miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), miscCA(2, 7, 12), 9) ||| miscCA(2, 7, 12) ||| miscCA(2, 7, 12)","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), miscCA(2, 7, 12), c1=9), c1=9)"
"DPcat",300,"productCA",2,"CS_CMMSSY(20, 12) ||| CS_CMMSSY(20, 12)","productCA(CS_CMMSSY(20, 12)[,1:19], CS_CMMSSY(20, 12)[,1:19], c1=12)"
"DPcat",301,"productCA",2,"CS_CMMSSY(20, 12) ||| SCA_MS(21, 12)","productCA(CS_CMMSSY(20, 12)[,1:19], SCA_MS(21, 12)[,1:20], c1=12)"
"DPcat",302,"productCA",2,"SCA_MS(21, 12) ||| SCA_MS(21, 12)","productCA(SCA_MS(21, 12)[,1:20], SCA_MS(21, 12)[,1:20], c1=12)"
"DPcat",303,"productCA",4,"miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), SCA_LCDST(18, 12)[, 1:17], 9) ||| miscCA(2, 7, 12) ||| SCA_LCDST(18, 12)","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), SCA_LCDST(18, 12)[,1:17], c1=9), c1=9)"
"DPcat",304,"productCA",4,"miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), SCA_LCDST(19, 12)[, 1:18], 9) ||| miscCA(2, 7, 12) ||| SCA_LCDST(19, 12)","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), SCA_LCDST(19, 12)[,1:18], c1=9), c1=9)"
"DPcat",305,"productCA",4,"miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), CS_CMMSSY(20, 12)[, 1:19], 9) ||| miscCA(2, 7, 12) ||| CS_CMMSSY(20, 12)","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), CS_CMMSSY(20, 12)[,1:19], c1=9), c1=9)"
"DPcat",306,"productCA",4,"miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), SCA_MS(21, 12)[, 1:20], 9) ||| miscCA(2, 7, 12) ||| SCA_MS(21, 12)","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), SCA_MS(21, 12)[,1:20], c1=9), c1=9)"
"DPcat",307,"productCA",4,"miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), SCA_MS(22, 12)[, 1:21], 9) ||| miscCA(2, 7, 12) ||| SCA_MS(22, 12)","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), SCA_MS(22, 12)[,1:21], c1=9), c1=9)"
"DPcat",308,"productCA",4,"miscCA(2, 7, 12) ||| productCA(SCA_LCDST(18, 12)[, 1:17], SCA_LCDST(18, 12)[, 1:17], 12) ||| SCA_LCDST(18, 12) ||| SCA_LCDST(18, 12)","productCA(miscCA(2, 7, 12), productCA(SCA_LCDST(18, 12)[,1:17], SCA_LCDST(18, 12)[,1:17], c1=12), c1=9)"
"DPcat",309,"productCA",4,"miscCA(2, 7, 12) ||| productCA(SCA_LCDST(18, 12)[, 1:17], SCA_LCDST(19, 12)[, 1:18], 12) ||| SCA_LCDST(18, 12) ||| SCA_LCDST(19, 12)","productCA(miscCA(2, 7, 12), productCA(SCA_LCDST(18, 12)[,1:17], SCA_LCDST(19, 12)[,1:18], c1=12), c1=9)"
"DPcat",310,"productCA",6,"miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), miscCA(2, 7, 12), c1 = 9), 9) ||| miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), miscCA(2, 7, 12), 9) ||| miscCA(2, 7, 12) ||| miscCA(2, 7, 12)","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), miscCA(2, 7, 12), c1=9), c1=9), c1=9)"
"DPcat",311,"productCA",4,"miscCA(2, 7, 12) ||| productCA(CS_CMMSSY(20, 12)[, 1:19], CS_CMMSSY(20, 12)[, 1:19], 12) ||| CS_CMMSSY(20, 12) ||| CS_CMMSSY(20, 12)","productCA(miscCA(2, 7, 12), productCA(CS_CMMSSY(20, 12)[,1:19], CS_CMMSSY(20, 12)[,1:19], c1=12), c1=9)"
"DPcat",312,"productCA",4,"SCA_LCDST(18, 12) ||| productCA(SCA_LCDST(18, 12)[, 1:17], SCA_LCDST(18, 12)[, 1:17], 12) ||| SCA_LCDST(18, 12) ||| SCA_LCDST(18, 12)","productCA(SCA_LCDST(18, 12)[,1:17], productCA(SCA_LCDST(18, 12)[,1:17], SCA_LCDST(18, 12)[,1:17], c1=12), c1=12)"
"DPcat",313,"productCA",4,"SCA_LCDST(18, 12) ||| productCA(SCA_LCDST(18, 12)[, 1:17], SCA_LCDST(19, 12)[, 1:18], 12) ||| SCA_LCDST(18, 12) ||| SCA_LCDST(19, 12)","productCA(SCA_LCDST(18, 12)[,1:17], productCA(SCA_LCDST(18, 12)[,1:17], SCA_LCDST(19, 12)[,1:18], c1=12), c1=12)"
"DPcat",314,"productCA",6,"miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), SCA_LCDST(18, 12)[, 1:17], c1 = 9), 9) ||| miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), SCA_LCDST(18, 12)[, 1:17], 9) ||| miscCA(2, 7, 12) ||| SCA_LCDST(18, 12)","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), SCA_LCDST(18, 12)[,1:17], c1=9), c1=9), c1=9)"
"DPcat",315,"productCA",6,"miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), SCA_LCDST(19, 12)[, 1:18], c1 = 9), 9) ||| miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), SCA_LCDST(19, 12)[, 1:18], 9) ||| miscCA(2, 7, 12) ||| SCA_LCDST(19, 12)","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), SCA_LCDST(19, 12)[,1:18], c1=9), c1=9), c1=9)"
"DPcat",316,"productCA",6,"miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), CS_CMMSSY(20, 12)[, 1:19], c1 = 9), 9) ||| miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), CS_CMMSSY(20, 12)[, 1:19], 9) ||| miscCA(2, 7, 12) ||| CS_CMMSSY(20, 12)","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), CS_CMMSSY(20, 12)[,1:19], c1=9), c1=9), c1=9)"
"DPcat",317,"productCA",6,"miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), SCA_MS(21, 12)[, 1:20], c1 = 9), 9) ||| miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), SCA_MS(21, 12)[, 1:20], 9) ||| miscCA(2, 7, 12) ||| SCA_MS(21, 12)","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), SCA_MS(21, 12)[,1:20], c1=9), c1=9), c1=9)"
"DPcat",318,"productCA",6,"miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), SCA_MS(22, 12)[, 1:21], c1 = 9), 9) ||| miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), SCA_MS(22, 12)[, 1:21], 9) ||| miscCA(2, 7, 12) ||| SCA_MS(22, 12)","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), SCA_MS(22, 12)[,1:21], c1=9), c1=9), c1=9)"
"DPcat",319,"productCA",6,"miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), productCA(SCA_LCDST(18, 12)[, 1:17], SCA_LCDST(18, 12)[, 1:17],     c1 = 12), 9) ||| miscCA(2, 7, 12) ||| productCA(SCA_LCDST(18, 12)[, 1:17], SCA_LCDST(18, 12)[, 1:17], 12) ||| SCA_LCDST(18, 12) ||| SCA_LCDST(18, 12)","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), productCA(SCA_LCDST(18, 12)[,1:17], SCA_LCDST(18, 12)[,1:17], c1=12), c1=9), c1=9)"
"DPcat",320,"productCA",6,"miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), productCA(SCA_LCDST(18, 12)[, 1:17], SCA_LCDST(19, 12)[, 1:18],     c1 = 12), 9) ||| miscCA(2, 7, 12) ||| productCA(SCA_LCDST(18, 12)[, 1:17], SCA_LCDST(19, 12)[, 1:18], 12) ||| SCA_LCDST(18, 12) ||| SCA_LCDST(19, 12)","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), productCA(SCA_LCDST(18, 12)[,1:17], SCA_LCDST(19, 12)[,1:18], c1=12), c1=9), c1=9)"
"DPcat",321,"productCA",6,"miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), productCA(SCA_LCDST(19, 12)[, 1:18], SCA_LCDST(19, 12)[, 1:18],     c1 = 12), 9) ||| miscCA(2, 7, 12) ||| productCA(SCA_LCDST(19, 12)[, 1:18], SCA_LCDST(19, 12)[, 1:18], 12) ||| SCA_LCDST(19, 12) ||| SCA_LCDST(19, 12)","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), productCA(SCA_LCDST(19, 12)[,1:18], SCA_LCDST(19, 12)[,1:18], c1=12), c1=9), c1=9)"
"DPcat",322,"productCA",8,"miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), miscCA(2,     7, 12), c1 = 9), c1 = 9), 9) ||| miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), miscCA(2, 7, 12), c1 = 9), 9) ||| miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), miscCA(2, 7, 12), 9) ||| miscCA(2, 7, 12) ||| miscCA(2, 7, 12)","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), miscCA(2, 7, 12), c1=9), c1=9), c1=9), c1=9)"
"DPcat",323,"productCA",6,"miscCA(2, 7, 12) ||| productCA(miscCA(2, 7, 12), productCA(CS_CMMSSY(20, 12)[, 1:19], CS_CMMSSY(20, 12)[, 1:19],     c1 = 12), 9) ||| miscCA(2, 7, 12) ||| productCA(CS_CMMSSY(20, 12)[, 1:19], CS_CMMSSY(20, 12)[, 1:19], 12) ||| CS_CMMSSY(20, 12) ||| CS_CMMSSY(20, 12)","productCA(miscCA(2, 7, 12), productCA(miscCA(2, 7, 12), productCA(CS_CMMSSY(20, 12)[,1:19], CS_CMMSSY(20, 12)[,1:19], c1=12), c1=9), c1=9)"
"DPcat",324,"productCA",6,"miscCA(2, 7, 12) ||| productCA(SCA_LCDST(18, 12)[, 1:17], productCA(SCA_LCDST(18, 12)[, 1:17], SCA_LCDST(18, 12)[, 1:17],     c1 = 12), 12) ||| SCA_LCDST(18, 12) ||| productCA(SCA_LCDST(18, 12)[, 1:17], SCA_LCDST(18, 12)[, 1:17], 12) ||| SCA_LCDST(18, 12) ||| SCA_LCDST(18, 12)","productCA(miscCA(2, 7, 12), productCA(SCA_LCDST(18, 12)[,1:17], productCA(SCA_LCDST(18, 12)[,1:17], SCA_LCDST(18, 12)[,1:17], c1=12), c1=12), c1=9)"
"DPcat",325,"productCA",2,"CS_CMMSSY(18, 13) ||| CS_CMMSSY(18, 13)","productCA(CS_CMMSSY(18, 13)[,1:17], CS_CMMSSY(18, 13)[,1:17], c1=13)"
"DPcat",326,"productCA",2,"CS_CMMSSY(18, 13) ||| SCA_LCDST(19, 13)","productCA(CS_CMMSSY(18, 13)[,1:17], SCA_LCDST(19, 13)[,1:18], c1=13)"
"DPcat",327,"productCA",2,"SCA_LCDST(19, 13) ||| SCA_LCDST(19, 13)","productCA(SCA_LCDST(19, 13)[,1:18], SCA_LCDST(19, 13)[,1:18], c1=13)"
"DPcat",328,"productCA",2,"SCA_LCDST(19, 13) ||| SCA_LCDST(20, 13)","productCA(SCA_LCDST(19, 13)[,1:18], SCA_LCDST(20, 13)[,1:19], c1=13)"
"DPcat",329,"productCA",2,"SCA_LCDST(20, 13) ||| SCA_LCDST(20, 13)","productCA(SCA_LCDST(20, 13)[,1:19], SCA_LCDST(20, 13)[,1:19], c1=13)"
"DPcat",330,"productCA",2,"SCA_LCDST(20, 13) ||| SCA_LCDST(21, 13)","productCA(SCA_LCDST(20, 13)[,1:19], SCA_LCDST(21, 13)[,1:20], c1=13)"
"DPcat",331,"productCA",2,"SCA_LCDST(21, 13) ||| SCA_LCDST(21, 13)","productCA(SCA_LCDST(21, 13)[,1:20], SCA_LCDST(21, 13)[,1:20], c1=13)"
"DPcat",332,"productCA",2,"SCA_LCDST(21, 13) ||| SCA_MS(22, 13)","productCA(SCA_LCDST(21, 13)[,1:20], SCA_MS(22, 13)[,1:21], c1=13)"
"DPcat",333,"productCA",2,"SCA_MS(22, 13) ||| SCA_MS(22, 13)","productCA(SCA_MS(22, 13)[,1:21], SCA_MS(22, 13)[,1:21], c1=13)"
"DPcat",334,"productCA",2,"SCA_MS(22, 13) ||| SCA_MS(23, 13)","productCA(SCA_MS(22, 13)[,1:21], SCA_MS(23, 13)[,1:22], c1=13)"
"DPcat",335,"productCA",2,"SCA_MS(23, 13) ||| SCA_MS(23, 13)","productCA(SCA_MS(23, 13)[,1:22], SCA_MS(23, 13)[,1:22], c1=13)"
"DPcat",336,"productCA",2,"SCA_MS(23, 13) ||| SCA_MS(24, 13)","productCA(SCA_MS(23, 13)[,1:22], SCA_MS(24, 13)[,1:23], c1=13)"
"DPcat",337,"productCA",2,"SCA_MS(24, 13) ||| SCA_MS(24, 13)","productCA(SCA_MS(24, 13)[,1:23], SCA_MS(24, 13)[,1:23], c1=13)"
"DPcat",338,"productCA",4,"SCA_Bose(13) ||| productCA(CS_CMMSSY(18, 13)[, 1:17], CS_CMMSSY(18, 13)[, 1:17], 13) ||| CS_CMMSSY(18, 13) ||| CS_CMMSSY(18, 13)","productCA(SCA_Bose(13)[,1:13], productCA(CS_CMMSSY(18, 13)[,1:17], CS_CMMSSY(18, 13)[,1:17], c1=13), c1=13)"
"DPcat",339,"productCA",4,"SCA_Bose(13) ||| productCA(CS_CMMSSY(18, 13)[, 1:17], SCA_LCDST(19, 13)[, 1:18], 13) ||| CS_CMMSSY(18, 13) ||| SCA_LCDST(19, 13)","productCA(SCA_Bose(13)[,1:13], productCA(CS_CMMSSY(18, 13)[,1:17], SCA_LCDST(19, 13)[,1:18], c1=13), c1=13)"
"DPcat",340,"productCA",4,"SCA_Bose(13) ||| productCA(SCA_LCDST(19, 13)[, 1:18], SCA_LCDST(19, 13)[, 1:18], 13) ||| SCA_LCDST(19, 13) ||| SCA_LCDST(19, 13)","productCA(SCA_Bose(13)[,1:13], productCA(SCA_LCDST(19, 13)[,1:18], SCA_LCDST(19, 13)[,1:18], c1=13), c1=13)"
"DPcat",341,"productCA",4,"SCA_Bose(13) ||| productCA(SCA_LCDST(19, 13)[, 1:18], SCA_LCDST(20, 13)[, 1:19], 13) ||| SCA_LCDST(19, 13) ||| SCA_LCDST(20, 13)","productCA(SCA_Bose(13)[,1:13], productCA(SCA_LCDST(19, 13)[,1:18], SCA_LCDST(20, 13)[,1:19], c1=13), c1=13)"
"DPcat",342,"productCA",4,"CS_CMMSSY(18, 13) ||| productCA(CS_CMMSSY(18, 13)[, 1:17], CS_CMMSSY(18, 13)[, 1:17], 13) ||| CS_CMMSSY(18, 13) ||| CS_CMMSSY(18, 13)","productCA(CS_CMMSSY(18, 13)[,1:17], productCA(CS_CMMSSY(18, 13)[,1:17], CS_CMMSSY(18, 13)[,1:17], c1=13), c1=13)"
"DPcat",343,"productCA",4,"CS_CMMSSY(18, 13) ||| productCA(CS_CMMSSY(18, 13)[, 1:17], SCA_LCDST(19, 13)[, 1:18], 13) ||| CS_CMMSSY(18, 13) ||| SCA_LCDST(19, 13)","productCA(CS_CMMSSY(18, 13)[,1:17], productCA(CS_CMMSSY(18, 13)[,1:17], SCA_LCDST(19, 13)[,1:18], c1=13), c1=13)"
"DPcat",344,"productCA",4,"CS_CMMSSY(18, 13) ||| productCA(SCA_LCDST(19, 13)[, 1:18], SCA_LCDST(19, 13)[, 1:18], 13) ||| SCA_LCDST(19, 13) ||| SCA_LCDST(19, 13)","productCA(CS_CMMSSY(18, 13)[,1:17], productCA(SCA_LCDST(19, 13)[,1:18], SCA_LCDST(19, 13)[,1:18], c1=13), c1=13)"
"DPcat",345,"productCA",4,"SCA_LCDST(19, 13) ||| productCA(SCA_LCDST(19, 13)[, 1:18], SCA_LCDST(19, 13)[, 1:18], 13) ||| SCA_LCDST(19, 13) ||| SCA_LCDST(19, 13)","productCA(SCA_LCDST(19, 13)[,1:18], productCA(SCA_LCDST(19, 13)[,1:18], SCA_LCDST(19, 13)[,1:18], c1=13), c1=13)"
"DPcat",346,"productCA",4,"SCA_LCDST(19, 13) ||| productCA(SCA_LCDST(19, 13)[, 1:18], SCA_LCDST(20, 13)[, 1:19], 13) ||| SCA_LCDST(19, 13) ||| SCA_LCDST(20, 13)","productCA(SCA_LCDST(19, 13)[,1:18], productCA(SCA_LCDST(19, 13)[,1:18], SCA_LCDST(20, 13)[,1:19], c1=13), c1=13)"
"DPcat",347,"productCA",4,"SCA_LCDST(19, 13) ||| productCA(SCA_LCDST(20, 13)[, 1:19], SCA_LCDST(20, 13)[, 1:19], 13) ||| SCA_LCDST(20, 13) ||| SCA_LCDST(20, 13)","productCA(SCA_LCDST(19, 13)[,1:18], productCA(SCA_LCDST(20, 13)[,1:19], SCA_LCDST(20, 13)[,1:19], c1=13), c1=13)"
"DPcat",348,"productCA",4,"SCA_LCDST(20, 13) ||| productCA(SCA_LCDST(20, 13)[, 1:19], SCA_LCDST(20, 13)[, 1:19], 13) ||| SCA_LCDST(20, 13) ||| SCA_LCDST(20, 13)","productCA(SCA_LCDST(20, 13)[,1:19], productCA(SCA_LCDST(20, 13)[,1:19], SCA_LCDST(20, 13)[,1:19], c1=13), c1=13)"
"DPcat",349,"productCA",4,"SCA_LCDST(20, 13) ||| productCA(SCA_LCDST(20, 13)[, 1:19], SCA_LCDST(21, 13)[, 1:20], 13) ||| SCA_LCDST(20, 13) ||| SCA_LCDST(21, 13)","productCA(SCA_LCDST(20, 13)[,1:19], productCA(SCA_LCDST(20, 13)[,1:19], SCA_LCDST(21, 13)[,1:20], c1=13), c1=13)"
"DPcat",350,"productCA",4,"SCA_LCDST(20, 13) ||| productCA(SCA_LCDST(21, 13)[, 1:20], SCA_LCDST(21, 13)[, 1:20], 13) ||| SCA_LCDST(21, 13) ||| SCA_LCDST(21, 13)","productCA(SCA_LCDST(20, 13)[,1:19], productCA(SCA_LCDST(21, 13)[,1:20], SCA_LCDST(21, 13)[,1:20], c1=13), c1=13)"
"DPcat",351,"productCA",6,"SCA_Bose(13) ||| productCA(SCA_Bose(13)[, 1:13], productCA(CS_CMMSSY(18, 13)[, 1:17], CS_CMMSSY(18, 13)[, 1:17],     c1 = 13), 13) ||| SCA_Bose(13) ||| productCA(CS_CMMSSY(18, 13)[, 1:17], CS_CMMSSY(18, 13)[, 1:17], 13) ||| CS_CMMSSY(18, 13) ||| CS_CMMSSY(18, 13)","productCA(SCA_Bose(13)[,1:13], productCA(SCA_Bose(13)[,1:13], productCA(CS_CMMSSY(18, 13)[,1:17], CS_CMMSSY(18, 13)[,1:17], c1=13), c1=13), c1=13)"
"DPcat",352,"productCA",2,"SCA_LCDST(21, 14) ||| SCA_LCDST(21, 14)","productCA(SCA_LCDST(21, 14)[,1:20], SCA_LCDST(21, 14)[,1:20], c1=14)"
"DPcat",353,"productCA",2,"SCA_LCDST(21, 14) ||| SCA_LCDST(22, 14)","productCA(SCA_LCDST(21, 14)[,1:20], SCA_LCDST(22, 14)[,1:21], c1=14)"
"DPcat",354,"productCA",2,"SCA_LCDST(22, 14) ||| SCA_LCDST(22, 14)","productCA(SCA_LCDST(22, 14)[,1:21], SCA_LCDST(22, 14)[,1:21], c1=14)"
"DPcat",355,"productCA",2,"SCA_LCDST(22, 14) ||| SCA_LCDST(23, 14)","productCA(SCA_LCDST(22, 14)[,1:21], SCA_LCDST(23, 14)[,1:22], c1=14)"
"DPcat",356,"productCA",2,"SCA_LCDST(23, 14) ||| SCA_LCDST(23, 14)","productCA(SCA_LCDST(23, 14)[,1:22], SCA_LCDST(23, 14)[,1:22], c1=14)"
"DPcat",357,"productCA",2,"SCA_LCDST(23, 14) ||| SCA_MS(24, 14)","productCA(SCA_LCDST(23, 14)[,1:22], SCA_MS(24, 14)[,1:23], c1=14)"
"DPcat",358,"productCA",2,"SCA_MS(24, 14) ||| SCA_MS(24, 14)","productCA(SCA_MS(24, 14)[,1:23], SCA_MS(24, 14)[,1:23], c1=14)"
"DPcat",359,"productCA",2,"SCA_MS(24, 14) ||| SCA_LCDST(25, 14)","productCA(SCA_MS(24, 14)[,1:23], SCA_LCDST(25, 14)[,1:24], c1=14)"
"DPcat",360,"productCA",2,"SCA_LCDST(25, 14) ||| SCA_LCDST(25, 14)","productCA(SCA_LCDST(25, 14)[,1:24], SCA_LCDST(25, 14)[,1:24], c1=14)"
"DPcat",361,"productCA",2,"SCA_LCDST(25, 14) ||| SCA_MS(26, 14)","productCA(SCA_LCDST(25, 14)[,1:24], SCA_MS(26, 14)[,1:25], c1=14)"
"DPcat",362,"productCA",2,"SCA_MS(26, 14) ||| SCA_MS(26, 14)","productCA(SCA_MS(26, 14)[,1:25], SCA_MS(26, 14)[,1:25], c1=14)"
"DPcat",363,"productCA",2,"SCA_MS(26, 14) ||| SCA_MS(27, 14)","productCA(SCA_MS(26, 14)[,1:25], SCA_MS(27, 14)[,1:26], c1=14)"
"DPcat",364,"productCA",2,"SCA_MS(27, 14) ||| SCA_MS(27, 14)","productCA(SCA_MS(27, 14)[,1:26], SCA_MS(27, 14)[,1:26], c1=14)"
