"family","t","v","k","N","Source","N_pred","tier"
"perfect hash family",5,18,890,56936316,"perfect hash family3,1254,837T364",56936316,"ARITHMETIC"
"perfect hash family",5,18,894,56949204,"perfect hash family3,1275,851T381",56949204,"ARITHMETIC"
"perfect hash family",5,18,897,56949312,"perfect hash family3,1275,851T378",56949312,"ARITHMETIC"
"perfect hash family",5,18,931,58513854,"perfect hash family3,1005,671T74",58513854,"ARITHMETIC"
"perfect hash family",5,18,1005,58644156,"perfect hash family3,1005,671",58644156,"ARITHMETIC"
"perfect hash family",5,18,1031,58904760,"perfect hash family3,1083,723T52",58904760,"ARITHMETIC"
"perfect hash family",5,18,1083,59035062,"perfect hash family3,1083,723",59035062,"ARITHMETIC"
"perfect hash family",5,18,1088,59151684,"perfect hash family3,1254,837T166",59151684,"ARITHMETIC"
"perfect hash family",5,18,1095,59164680,"perfect hash family3,1275,851T180",59164680,"ARITHMETIC"
"perfect hash family",5,18,1140,59281986,"perfect hash family3,1254,837T114",59281986,"ARITHMETIC"
"perfect hash family",5,18,1147,59294982,"perfect hash family3,1275,851T128",59294982,"ARITHMETIC"
"perfect hash family",5,18,1255,59405448,"perfect hash family3,1255,838",59405448,"ARITHMETIC"
"perfect hash family",5,18,1262,59418444,"perfect hash family3,1275,851T13",59418444,"ARITHMETIC"
"perfect hash family",5,18,1275,59424942,"perfect hash family3,1275,851",59424942,"ARITHMETIC"
"perfect hash family",5,18,1865,75716128,"perfect hash family4,3125,625T252",75716128,"ARITHMETIC"
"perfect hash family",5,18,2230,75846430,"perfect hash family4,3125,625T179",75846430,"ARITHMETIC"
"perfect hash family",5,18,2305,75969892,"perfect hash family4,3125,625T164",75969892,"ARITHMETIC"
"perfect hash family",5,18,2330,75976390,"perfect hash family4,3125,625T159",75976390,"ARITHMETIC"
"perfect hash family",5,18,2350,75976732,"perfect hash family4,3125,625T155",75976732,"ARITHMETIC"
"perfect hash family",5,18,2365,75976840,"perfect hash family4,3125,625T152",75976840,"ARITHMETIC"
"perfect hash family",5,18,2985,78061906,"perfect hash family4,3125,625T28",78061906,"ARITHMETIC"
"perfect hash family",5,18,3125,78192208,"perfect hash family4,3125,625",78192208,"ARITHMETIC"
"perfect hash family",6,18,516,1505468096,"perfect hash family32,516,20",1505468096,"ARITHMETIC"
"perfect hash family",6,18,561,1975926300,"perfect hash family6,561,201",1975926300,"ARITHMETIC"
"perfect hash family",6,18,7630,3592688320,"perfect hash family13,11881,109T39",3592688320,"ARITHMETIC"
"perfect hash family",6,18,8066,3592811782,"perfect hash family13,11881,109T35",3592811782,"ARITHMETIC"
"perfect hash family",6,18,8284,3592818694,"perfect hash family13,11881,109T33",3592818694,"ARITHMETIC"
"perfect hash family",3,19,399,20574,"perfect hash family2,760,381T361",20574,"ARITHMETIC"
"perfect hash family",5,19,878,56929374,"perfect hash family3,1254,837T376",56929374,"ARITHMETIC"
"perfect hash family",5,19,883,56935872,"perfect hash family3,1254,837T371",56935872,"ARITHMETIC"
"perfect hash family",5,19,887,56936214,"perfect hash family3,1254,837T367",56936214,"ARITHMETIC"
"perfect hash family",5,19,890,56936322,"perfect hash family3,1254,837T364",56936322,"ARITHMETIC"
"perfect hash family",5,19,894,56949210,"perfect hash family3,1275,851T381",56949210,"ARITHMETIC"
"perfect hash family",5,19,897,56949318,"perfect hash family3,1275,851T378",56949318,"ARITHMETIC"
"perfect hash family",5,19,931,58513860,"perfect hash family3,1005,671T74",58513860,"ARITHMETIC"
"perfect hash family",5,19,1005,58644162,"perfect hash family3,1005,671",58644162,"ARITHMETIC"
"perfect hash family",5,19,1031,58904766,"perfect hash family3,1083,723T52",58904766,"ARITHMETIC"
"perfect hash family",5,19,1083,59035068,"perfect hash family3,1083,723",59035068,"ARITHMETIC"
"perfect hash family",5,19,1088,59151690,"perfect hash family3,1254,837T166",59151690,"ARITHMETIC"
"perfect hash family",5,19,1095,59164686,"perfect hash family3,1275,851T180",59164686,"ARITHMETIC"
"perfect hash family",5,19,1140,59281992,"perfect hash family3,1254,837T114",59281992,"ARITHMETIC"
"perfect hash family",5,19,1147,59294988,"perfect hash family3,1275,851T128",59294988,"ARITHMETIC"
"perfect hash family",5,19,1255,59405454,"perfect hash family3,1255,838",59405454,"ARITHMETIC"
"perfect hash family",5,19,1262,59418450,"perfect hash family3,1275,851T13",59418450,"ARITHMETIC"
"perfect hash family",5,19,1275,59424948,"perfect hash family3,1275,851",59424948,"ARITHMETIC"
"perfect hash family",5,19,1865,75716136,"perfect hash family4,3125,625T252",75716136,"ARITHMETIC"
"perfect hash family",5,19,2230,75846438,"perfect hash family4,3125,625T179",75846438,"ARITHMETIC"
"perfect hash family",5,19,2305,75969900,"perfect hash family4,3125,625T164",75969900,"ARITHMETIC"
"perfect hash family",5,19,2330,75976398,"perfect hash family4,3125,625T159",75976398,"ARITHMETIC"
"perfect hash family",5,19,2350,75976740,"perfect hash family4,3125,625T155",75976740,"ARITHMETIC"
"perfect hash family",5,19,2365,75976848,"perfect hash family4,3125,625T152",75976848,"ARITHMETIC"
"perfect hash family",5,19,2985,78061914,"perfect hash family4,3125,625T28",78061914,"ARITHMETIC"
"perfect hash family",5,19,3125,78192216,"perfect hash family4,3125,625",78192216,"ARITHMETIC"
"perfect hash family",6,19,361,752733811,"perfect hash family16,361,19,c",752733811,"ARITHMETIC"
"perfect hash family",6,19,515,1505467603,"perfect hash family32,515,19,c",1505467603,"ARITHMETIC"
"perfect hash family",6,19,516,1505468160,"perfect hash family32,516,20",1505468160,"ARITHMETIC"
"perfect hash family",6,19,561,1975926312,"perfect hash family6,561,201",1975926312,"ARITHMETIC"
"perfect hash family",6,19,7630,3592688346,"perfect hash family13,11881,109T39",3592688346,"ARITHMETIC"
"perfect hash family",6,19,8066,3592811808,"perfect hash family13,11881,109T35",3592811808,"ARITHMETIC"
"perfect hash family",6,19,8284,3592818720,"perfect hash family13,11881,109T33",3592818720,"ARITHMETIC"
"perfect hash family",5,20,1196,127014051,"perfect hash family20,2116,23T10",127014051,"ARITHMETIC"
"perfect hash family",5,20,1288,127226181,"perfect hash family20,2116,23T9",127226181,"ARITHMETIC"
"perfect hash family",5,20,1380,127440757,"perfect hash family20,2116,23T8",127440757,"ARITHMETIC"
"perfect hash family",5,20,1472,127655509,"perfect hash family20,2116,23T7",127655509,"ARITHMETIC"
"perfect hash family",5,20,1564,127869339,"perfect hash family20,2116,23T6",127869339,"ARITHMETIC"
"perfect hash family",5,20,1656,128080341,"perfect hash family20,2116,23T5",128080341,"ARITHMETIC"
"perfect hash family",5,20,1748,128287119,"perfect hash family20,2116,23T4",128287119,"ARITHMETIC"
"perfect hash family",5,20,1840,128487999,"perfect hash family20,2116,23T3",128487999,"ARITHMETIC"
"perfect hash family",5,20,2117,128726720,"perfect hash family20,2117,24",128726720,"ARITHMETIC"
"perfect hash family",6,20,2213,8286091268,"perfect hash family14,2213,51",8286091268,"ARITHMETIC"
"perfect hash family",6,20,2214,8290001636,"perfect hash family14,2214,52",8290001636,"ARITHMETIC"
"perfect hash family",6,20,5334,9538659338,"perfect hash family13,5334,78",9538659338,"ARITHMETIC"
"perfect hash family",6,20,6893,9622173626,"perfect hash family13,6893,87",9622173626,"ARITHMETIC"
"perfect hash family",6,20,8034,11160618050,"perfect hash family13,10609,103T25",11160618050,"ARITHMETIC"
"perfect hash family",6,20,8755,11166774552,"perfect hash family13,10609,103T18",11166774552,"ARITHMETIC"
"perfect hash family",6,20,8961,11167042226,"perfect hash family13,10609,103T16",11167042226,"ARITHMETIC"
"perfect hash family",6,20,9605,11244010392,"perfect hash family13,12769,113T28",11244010392,"ARITHMETIC"
"perfect hash family",6,20,9831,11244278066,"perfect hash family13,12769,113T26",11244278066,"ARITHMETIC"
"perfect hash family",5,21,2117,128726760,"perfect hash family20,2117,24",128726760,"ARITHMETIC"
"perfect hash family",6,21,735,6217506480,"perfect hash family6,735,249",6217506480,"ARITHMETIC"
"perfect hash family",6,21,2213,8286091296,"perfect hash family14,2213,51",8286091296,"ARITHMETIC"
"perfect hash family",6,21,2214,8290001664,"perfect hash family14,2214,52",8290001664,"ARITHMETIC"
"perfect hash family",6,21,5334,9538659364,"perfect hash family13,5334,78",9538659364,"ARITHMETIC"
"perfect hash family",6,21,6893,9622173652,"perfect hash family13,6893,87",9622173652,"ARITHMETIC"
"perfect hash family",6,21,8034,11160618076,"perfect hash family13,10609,103T25",11160618076,"ARITHMETIC"
"perfect hash family",6,21,8755,11166774578,"perfect hash family13,10609,103T18",11166774578,"ARITHMETIC"
"perfect hash family",6,21,8961,11167042252,"perfect hash family13,10609,103T16",11167042252,"ARITHMETIC"
"perfect hash family",6,21,9605,11244010418,"perfect hash family13,12769,113T28",11244010418,"ARITHMETIC"
"perfect hash family",6,21,9831,11244278092,"perfect hash family13,12769,113T26",11244278092,"ARITHMETIC"
"perfect hash family",5,22,2117,128726800,"perfect hash family20,2117,24",128726800,"ARITHMETIC"
"perfect hash family",6,22,735,6217506492,"perfect hash family6,735,249",6217506492,"ARITHMETIC"
"perfect hash family",6,22,2213,8286091324,"perfect hash family14,2213,51",8286091324,"ARITHMETIC"
"perfect hash family",6,22,2214,8290001692,"perfect hash family14,2214,52",8290001692,"ARITHMETIC"
"perfect hash family",6,22,5334,9538659390,"perfect hash family13,5334,78",9538659390,"ARITHMETIC"
"perfect hash family",6,22,6893,9622173678,"perfect hash family13,6893,87",9622173678,"ARITHMETIC"
"perfect hash family",6,22,8034,11160618102,"perfect hash family13,10609,103T25",11160618102,"ARITHMETIC"
"perfect hash family",6,22,8755,11166774604,"perfect hash family13,10609,103T18",11166774604,"ARITHMETIC"
"perfect hash family",6,22,8961,11167042278,"perfect hash family13,10609,103T16",11167042278,"ARITHMETIC"
"perfect hash family",6,22,9605,11244010444,"perfect hash family13,12769,113T28",11244010444,"ARITHMETIC"
"perfect hash family",6,22,9831,11244278118,"perfect hash family13,12769,113T26",11244278118,"ARITHMETIC"
"perfect hash family",5,23,2116,128726423,"perfect hash family20,2116,23,c",128726423,"ARITHMETIC"
"perfect hash family",5,23,2117,128726840,"perfect hash family20,2117,24",128726840,"ARITHMETIC"
"perfect hash family",5,23,10000,135162743,"perfect hash family21,12167,23,c",135162743,"ARITHMETIC"
"perfect hash family",6,23,529,2368573879,"perfect hash family16,529,23,c",2368573879,"ARITHMETIC"
"perfect hash family",6,23,735,6217506504,"perfect hash family6,735,249",6217506504,"ARITHMETIC"
"perfect hash family",6,23,2213,8286091352,"perfect hash family14,2213,51",8286091352,"ARITHMETIC"
"perfect hash family",6,23,2214,8290001720,"perfect hash family14,2214,52",8290001720,"ARITHMETIC"
"perfect hash family",6,23,5334,9538659416,"perfect hash family13,5334,78",9538659416,"ARITHMETIC"
"perfect hash family",6,23,6893,9622173704,"perfect hash family13,6893,87",9622173704,"ARITHMETIC"
"perfect hash family",6,23,8034,11160618128,"perfect hash family13,10609,103T25",11160618128,"ARITHMETIC"
"perfect hash family",6,23,8755,11166774630,"perfect hash family13,10609,103T18",11166774630,"ARITHMETIC"
"perfect hash family",6,23,8961,11167042304,"perfect hash family13,10609,103T16",11167042304,"ARITHMETIC"
"perfect hash family",6,23,9605,11244010470,"perfect hash family13,12769,113T28",11244010470,"ARITHMETIC"
"perfect hash family",6,23,9831,11244278144,"perfect hash family13,12769,113T26",11244278144,"ARITHMETIC"
"perfect hash family",5,24,2501,195312440,"perfect hash family20,2501,26",195312440,"ARITHMETIC"
"perfect hash family",6,24,966,10986328050,"perfect hash family15,966,36",10986328050,"ARITHMETIC"
"perfect hash family",5,25,2500,195312025,"perfect hash family20,2500,25,c",195312025,"ARITHMETIC"
"perfect hash family",5,25,2501,195312480,"perfect hash family20,2501,26",195312480,"ARITHMETIC"
"perfect hash family",6,25,625,3906249625,"perfect hash family16,625,25,c",3906249625,"ARITHMETIC"
"perfect hash family",6,25,966,10986328080,"perfect hash family15,966,36",10986328080,"ARITHMETIC"
