"catalogue","cat_row","t","v","k","N","canon_code"
"PALEYcat",144,5,2,348,672,"Double(paley_mat(347)[-(1:11), ])"
"PALEYcat",145,5,2,350,678,"Double(paley_mat(349)[-(1:10), ])"
"PALEYcat",146,5,2,354,686,"Double(paley_mat(353)[-(1:10), ])"
"PALEYcat",147,5,2,359,359,"paley_mat(359)"
"PALEYcat",148,5,2,368,710,"Double(paley_mat(367)[-(1:12), ])"
"PALEYcat",149,5,2,374,722,"Double(paley_mat(373)[-(1:12), ])"
"PALEYcat",150,5,2,379,380,"rbind(1, paley_mat(379))"
"PALEYcat",151,5,2,384,740,"Double(paley_mat(383)[-(1:13), ])"
"PALEYcat",152,5,2,390,754,"Double(paley_mat(389)[-(1:12), ])"
"PALEYcat",153,5,2,398,768,"Double(paley_mat(397)[-(1:13), ])"
"PALEYcat",154,5,2,402,780,"Double(paley_mat(401)[-(1:11), ])"
"PALEYcat",155,5,2,410,790,"Double(paley_mat(409)[-(1:14), ])"
"PALEYcat",156,5,2,420,810,"Double(paley_mat(419)[-(1:14), ])"
"PALEYcat",157,5,2,422,814,"Double(paley_mat(421)[-(1:14), ])"
"PALEYcat",158,5,2,431,430,"paley_mat(431)[-(1:1), ]"
"PALEYcat",159,5,2,433,434,"rbind(1, paley_mat(433))"
"PALEYcat",160,5,2,440,850,"Double(paley_mat(439)[-(1:14), ])"
"PALEYcat",161,5,2,444,856,"Double(paley_mat(443)[-(1:15), ])"
"PALEYcat",162,5,2,450,868,"Double(paley_mat(449)[-(1:15), ])"
"PALEYcat",163,5,2,458,882,"Double(paley_mat(457)[-(1:16), ])"
"PALEYcat",164,5,2,462,890,"Double(paley_mat(461)[-(1:16), ])"
"PALEYcat",165,5,2,463,462,"paley_mat(463)[-(1:1), ]"
"PALEYcat",166,5,2,467,466,"paley_mat(467)[-(1:1), ]"
"PALEYcat",167,5,2,480,924,"Double(paley_mat(479)[-(1:17), ])"
"PALEYcat",168,5,2,487,486,"paley_mat(487)[-(1:1), ]"
"PALEYcat",169,5,2,491,490,"paley_mat(491)[-(1:1), ]"
"PALEYcat",170,5,2,499,498,"paley_mat(499)[-(1:1), ]"
"PALEYcat",171,6,2,360,720,"Double(rbind(1, paley_mat(359)))"
"PALEYcat",172,6,2,380,760,"Double(rbind(1, paley_mat(379)))"
"PALEYcat",173,6,2,432,862,"Double(paley_mat(431))"
"PALEYcat",174,6,2,464,926,"Double(paley_mat(463))"
"PALEYcat",175,6,2,468,934,"Double(paley_mat(467))"
"PALEYcat",176,6,2,488,974,"Double(paley_mat(487))"
"PALEYcat",177,6,2,492,982,"Double(paley_mat(491))"
"PALEYcat",178,6,2,500,998,"Double(paley_mat(499))"
"CKcombis",1,4,2,12,24,"CS_CK3(12, starter = ColbournKeriStarters[[""4""]][[""12""]])"
"CKcombis",2,4,2,20,40,"CS_CK3(20, starter = ColbournKeriStarters[[""4""]][[""20""]])"
"CKcombis",3,4,2,21,42,"CS_CK1(21, starter = ColbournKeriStarters[[""4""]][[""21""]])"
"CKcombis",4,4,2,22,44,"CS_CK3(22, starter = ColbournKeriStarters[[""4""]][[""22""]])"
"CKcombis",5,4,2,24,46,"CS_CK2(24, starter = ColbournKeriStarters[[""4""]][[""24""]])"
"CKcombis",6,4,2,25,50,"CS_CK3(25, starter = ColbournKeriStarters[[""4""]][[""25""]])"
"CKcombis",7,4,2,26,52,"CS_CK3(26, starter = ColbournKeriStarters[[""4""]][[""26""]])"
"CKcombis",8,4,2,27,54,"CS_CK3(27, starter = ColbournKeriStarters[[""4""]][[""27""]])"
"CKcombis",9,4,2,28,54,"CS_CK2(28, starter = ColbournKeriStarters[[""4""]][[""28""]])"
"CKcombis",10,4,2,29,56,"CS_CK2(29, starter = ColbournKeriStarters[[""4""]][[""29""]])"
"CKcombis",11,4,2,30,58,"CS_CK2(30, starter = ColbournKeriStarters[[""4""]][[""30""]])"
"CKcombis",12,4,2,31,60,"CS_CK2(31, starter = ColbournKeriStarters[[""4""]][[""31""]])"
"CKcombis",13,4,2,32,62,"CS_CK2(32, starter = ColbournKeriStarters[[""4""]][[""32""]])"
"CKcombis",14,4,2,33,64,"CS_CK2(33, starter = ColbournKeriStarters[[""4""]][[""33""]])"
"CKcombis",15,4,2,34,66,"CS_CK2(34, starter = ColbournKeriStarters[[""4""]][[""34""]])"
"CKcombis",16,4,2,67,68,"derive(CS_CK3(k = 68, starter = cycvec(2, 67)))"
"CKcombis",17,4,2,71,72,"derive(CS_CK3(k = 72, starter = cycvec(2, 71)))"
"CKcombis",18,4,2,79,80,"derive(CS_CK3(k = 80, starter = cycvec(2, 79)))"
"CKcombis",19,4,2,83,84,"derive(CS_CK3(k = 84, starter = cycvec(2, 83)))"
"CKcombis",20,4,2,89,89,"derive(CS_CK2(k = 90, starter = cycvec(2, 89)))"
"CKcombis",21,4,2,97,97,"derive(CS_CK2(k = 98, starter = cycvec(2, 97)))"
"CKcombis",22,4,2,101,101,"derive(CS_CK2(k = 102, starter = cycvec(2, 101)))"
"CKcombis",23,4,2,102,103,"derive(CS_CK1(k = 103, starter = cycvec(2, 103)))"
"CKcombis",24,4,2,107,107,"derive(CS_CK2(k = 108, starter = cycvec(2, 107)))"
"CKcombis",25,4,2,109,109,"derive(CS_CK2(k = 110, starter = cycvec(2, 109)))"
"CKcombis",26,4,2,113,113,"derive(CS_CK2(k = 114, starter = cycvec(2, 113)))"
"CKcombis",27,4,2,127,127,"derive(CS_CK2(k = 128, starter = cycvec(2, 127)))"
"CKcombis",28,4,2,131,131,"derive(CS_CK2(k = 132, starter = cycvec(2, 131)))"
"CKcombis",29,4,2,137,137,"derive(CS_CK2(k = 138, starter = cycvec(2, 137)))"
"CKcombis",30,4,2,139,139,"derive(CS_CK2(k = 140, starter = cycvec(2, 139)))"
"CKcombis",31,4,2,149,149,"derive(CS_CK2(k = 150, starter = cycvec(2, 149)))"
"CKcombis",32,4,2,151,151,"derive(CS_CK2(k = 152, starter = cycvec(2, 151)))"
"CKcombis",33,4,2,157,157,"derive(CS_CK2(k = 158, starter = cycvec(2, 157)))"
"CKcombis",34,4,2,163,163,"derive(CS_CK2(k = 164, starter = cycvec(2, 163)))"
"CKcombis",35,4,2,167,167,"derive(CS_CK2(k = 168, starter = cycvec(2, 167)))"
"CKcombis",36,4,2,173,173,"derive(CS_CK2(k = 174, starter = cycvec(2, 173)))"
"CKcombis",37,4,2,179,179,"derive(CS_CK2(k = 180, starter = cycvec(2, 179)))"
"CKcombis",38,4,2,181,181,"derive(CS_CK2(k = 182, starter = cycvec(2, 181)))"
"CKcombis",39,4,2,191,191,"derive(CS_CK2(k = 192, starter = cycvec(2, 191)))"
"CKcombis",40,4,2,193,193,"derive(CS_CK2(k = 194, starter = cycvec(2, 193)))"
"CKcombis",41,4,2,197,197,"derive(CS_CK2(k = 198, starter = cycvec(2, 197)))"
"CKcombis",42,4,2,199,199,"derive(CS_CK2(k = 200, starter = cycvec(2, 199)))"
"CKcombis",43,4,2,211,211,"derive(CS_CK2(k = 212, starter = cycvec(2, 211)))"
"CKcombis",44,4,2,223,223,"derive(CS_CK2(k = 224, starter = cycvec(2, 223)))"
"CKcombis",45,4,2,227,227,"derive(CS_CK2(k = 228, starter = cycvec(2, 227)))"
"CKcombis",46,4,2,229,229,"derive(CS_CK2(k = 230, starter = cycvec(2, 229)))"
"CKcombis",47,4,2,233,233,"derive(CS_CK2(k = 234, starter = cycvec(2, 233)))"
"CKcombis",48,4,2,239,239,"derive(CS_CK2(k = 240, starter = cycvec(2, 239)))"
"CKcombis",49,4,2,241,241,"derive(CS_CK2(k = 242, starter = cycvec(2, 241)))"
"CKcombis",50,4,2,251,251,"derive(CS_CK2(k = 252, starter = cycvec(2, 251)))"
"CKcombis",51,4,2,257,257,"derive(CS_CK2(k = 258, starter = cycvec(2, 257)))"
"CKcombis",52,4,2,263,263,"derive(CS_CK2(k = 264, starter = cycvec(2, 263)))"
"CKcombis",53,4,2,269,269,"derive(CS_CK2(k = 270, starter = cycvec(2, 269)))"
"CKcombis",54,4,2,271,271,"derive(CS_CK2(k = 272, starter = cycvec(2, 271)))"
"CKcombis",55,4,2,277,277,"derive(CS_CK2(k = 278, starter = cycvec(2, 277)))"
"CKcombis",56,4,2,281,281,"derive(CS_CK2(k = 282, starter = cycvec(2, 281)))"
"CKcombis",57,4,2,283,283,"derive(CS_CK2(k = 284, starter = cycvec(2, 283)))"
"CKcombis",58,4,2,293,293,"derive(CS_CK2(k = 294, starter = cycvec(2, 293)))"
"CKcombis",59,4,2,307,307,"derive(CS_CK2(k = 308, starter = cycvec(2, 307)))"
"CKcombis",60,4,2,311,311,"derive(CS_CK2(k = 312, starter = cycvec(2, 311)))"
"CKcombis",61,4,2,313,313,"derive(CS_CK2(k = 314, starter = cycvec(2, 313)))"
"CKcombis",62,4,2,317,317,"derive(CS_CK2(k = 318, starter = cycvec(2, 317)))"
"CKcombis",63,4,2,331,331,"derive(CS_CK2(k = 332, starter = cycvec(2, 331)))"
"CKcombis",64,4,2,337,337,"derive(CS_CK2(k = 338, starter = cycvec(2, 337)))"
"CKcombis",65,4,2,347,347,"derive(CS_CK2(k = 348, starter = cycvec(2, 347)))"
"CKcombis",66,4,2,349,349,"derive(CS_CK2(k = 350, starter = cycvec(2, 349)))"
"CKcombis",67,4,2,353,353,"derive(CS_CK2(k = 354, starter = cycvec(2, 353)))"
"CKcombis",68,4,2,359,359,"derive(CS_CK2(k = 360, starter = cycvec(2, 359)))"
"CKcombis",69,4,2,367,367,"derive(CS_CK2(k = 368, starter = cycvec(2, 367)))"
"CKcombis",70,4,2,373,373,"derive(CS_CK2(k = 374, starter = cycvec(2, 373)))"
"CKcombis",71,4,2,379,379,"derive(CS_CK2(k = 380, starter = cycvec(2, 379)))"
"CKcombis",72,4,2,383,383,"derive(CS_CK2(k = 384, starter = cycvec(2, 383)))"
"CKcombis",73,4,2,389,389,"derive(CS_CK2(k = 390, starter = cycvec(2, 389)))"
"CKcombis",74,4,2,397,397,"derive(CS_CK2(k = 398, starter = cycvec(2, 397)))"
"CKcombis",75,4,2,401,401,"derive(CS_CK2(k = 402, starter = cycvec(2, 401)))"
"CKcombis",76,4,2,409,409,"derive(CS_CK2(k = 410, starter = cycvec(2, 409)))"
"CKcombis",77,4,2,419,419,"derive(CS_CK2(k = 420, starter = cycvec(2, 419)))"
"CKcombis",78,4,2,421,421,"derive(CS_CK2(k = 422, starter = cycvec(2, 421)))"
"CKcombis",79,4,2,431,431,"derive(CS_CK2(k = 432, starter = cycvec(2, 431)))"
"CKcombis",80,4,2,433,433,"derive(CS_CK2(k = 434, starter = cycvec(2, 433)))"
"CKcombis",81,4,2,439,439,"derive(CS_CK2(k = 440, starter = cycvec(2, 439)))"
"CKcombis",82,4,2,443,443,"derive(CS_CK2(k = 444, starter = cycvec(2, 443)))"
"CKcombis",83,4,2,449,449,"derive(CS_CK2(k = 450, starter = cycvec(2, 449)))"
"CKcombis",84,4,2,457,457,"derive(CS_CK2(k = 458, starter = cycvec(2, 457)))"
"CKcombis",85,4,2,461,461,"derive(CS_CK2(k = 462, starter = cycvec(2, 461)))"
"CKcombis",86,4,2,463,463,"derive(CS_CK2(k = 464, starter = cycvec(2, 463)))"
"CKcombis",87,4,2,467,467,"derive(CS_CK2(k = 468, starter = cycvec(2, 467)))"
"CKcombis",88,4,2,479,479,"derive(CS_CK2(k = 480, starter = cycvec(2, 479)))"
"CKcombis",89,4,2,487,487,"derive(CS_CK2(k = 488, starter = cycvec(2, 487)))"
"CKcombis",90,4,2,491,491,"derive(CS_CK2(k = 492, starter = cycvec(2, 491)))"
"CKcombis",91,4,2,499,499,"derive(CS_CK2(k = 500, starter = cycvec(2, 499)))"
"CKcombis",92,4,2,503,503,"derive(CS_CK2(k = 504, starter = cycvec(2, 503)))"
"CKcombis",93,4,2,509,509,"derive(CS_CK2(k = 510, starter = cycvec(2, 509)))"
"CKcombis",94,4,2,521,521,"derive(CS_CK2(k = 522, starter = cycvec(2, 521)))"
"CKcombis",95,4,2,523,523,"derive(CS_CK2(k = 524, starter = cycvec(2, 523)))"
"CKcombis",96,4,2,541,541,"derive(CS_CK2(k = 542, starter = cycvec(2, 541)))"
"CKcombis",97,4,2,547,547,"derive(CS_CK2(k = 548, starter = cycvec(2, 547)))"
"CKcombis",98,4,2,557,557,"derive(CS_CK2(k = 558, starter = cycvec(2, 557)))"
"CKcombis",99,4,2,563,563,"derive(CS_CK2(k = 564, starter = cycvec(2, 563)))"
"CKcombis",100,4,2,569,569,"derive(CS_CK2(k = 570, starter = cycvec(2, 569)))"
"CKcombis",101,4,2,571,571,"derive(CS_CK2(k = 572, starter = cycvec(2, 571)))"
"CKcombis",102,4,2,577,577,"derive(CS_CK2(k = 578, starter = cycvec(2, 577)))"
"CKcombis",103,4,2,587,587,"derive(CS_CK2(k = 588, starter = cycvec(2, 587)))"
"CKcombis",104,4,2,593,593,"derive(CS_CK2(k = 594, starter = cycvec(2, 593)))"
"CKcombis",105,4,2,599,599,"derive(CS_CK2(k = 600, starter = cycvec(2, 599)))"
"CKcombis",106,4,2,601,601,"derive(CS_CK2(k = 602, starter = cycvec(2, 601)))"
"CKcombis",107,4,2,607,607,"derive(CS_CK2(k = 608, starter = cycvec(2, 607)))"
"CKcombis",108,4,2,613,613,"derive(CS_CK2(k = 614, starter = cycvec(2, 613)))"
"CKcombis",109,4,2,617,617,"derive(CS_CK2(k = 618, starter = cycvec(2, 617)))"
"CKcombis",110,4,2,619,619,"derive(CS_CK2(k = 620, starter = cycvec(2, 619)))"
"CKcombis",111,4,2,631,631,"derive(CS_CK2(k = 632, starter = cycvec(2, 631)))"
"CKcombis",112,4,2,641,641,"derive(CS_CK2(k = 642, starter = cycvec(2, 641)))"
"CKcombis",113,4,2,643,643,"derive(CS_CK2(k = 644, starter = cycvec(2, 643)))"
"CKcombis",114,4,2,647,647,"derive(CS_CK2(k = 648, starter = cycvec(2, 647)))"
"CKcombis",115,4,2,653,653,"derive(CS_CK2(k = 654, starter = cycvec(2, 653)))"
"CKcombis",116,4,2,659,659,"derive(CS_CK2(k = 660, starter = cycvec(2, 659)))"
"CKcombis",117,4,2,661,661,"derive(CS_CK2(k = 662, starter = cycvec(2, 661)))"
"CKcombis",118,4,2,673,673,"derive(CS_CK2(k = 674, starter = cycvec(2, 673)))"
"CKcombis",119,4,2,677,677,"derive(CS_CK2(k = 678, starter = cycvec(2, 677)))"
"CKcombis",120,4,2,683,683,"derive(CS_CK2(k = 684, starter = cycvec(2, 683)))"
"CKcombis",121,4,2,691,691,"derive(CS_CK2(k = 692, starter = cycvec(2, 691)))"
"CKcombis",122,4,2,701,701,"derive(CS_CK2(k = 702, starter = cycvec(2, 701)))"
"CKcombis",123,4,2,709,709,"derive(CS_CK2(k = 710, starter = cycvec(2, 709)))"
"CKcombis",124,4,2,719,719,"derive(CS_CK2(k = 720, starter = cycvec(2, 719)))"
"CKcombis",125,4,2,727,727,"derive(CS_CK2(k = 728, starter = cycvec(2, 727)))"
"CKcombis",126,4,2,733,733,"derive(CS_CK2(k = 734, starter = cycvec(2, 733)))"
"CKcombis",127,4,2,739,739,"derive(CS_CK2(k = 740, starter = cycvec(2, 739)))"
"CKcombis",128,4,2,743,743,"derive(CS_CK2(k = 744, starter = cycvec(2, 743)))"
"CKcombis",129,4,2,751,751,"derive(CS_CK2(k = 752, starter = cycvec(2, 751)))"
"CKcombis",130,4,2,757,757,"derive(CS_CK2(k = 758, starter = cycvec(2, 757)))"
"CKcombis",131,4,2,761,761,"derive(CS_CK2(k = 762, starter = cycvec(2, 761)))"
"CKcombis",132,4,2,769,769,"derive(CS_CK2(k = 770, starter = cycvec(2, 769)))"
"CKcombis",133,4,2,773,773,"derive(CS_CK2(k = 774, starter = cycvec(2, 773)))"
"CKcombis",134,5,2,68,136,"CS_CK3(k = 68, starter = cycvec(2, 67))"
"CKcombis",135,5,2,72,144,"CS_CK3(k = 72, starter = cycvec(2, 71))"
"CKcombis",136,5,2,80,160,"CS_CK3(k = 80, starter = cycvec(2, 79))"
"CKcombis",137,5,2,84,168,"CS_CK3(k = 84, starter = cycvec(2, 83))"
"CKcombis",138,5,2,90,178,"CS_CK2(k = 90, starter = cycvec(2, 89))"
"CKcombis",139,5,2,98,194,"CS_CK2(k = 98, starter = cycvec(2, 97))"
"CKcombis",140,5,2,102,202,"CS_CK2(k = 102, starter = cycvec(2, 101))"
"CKcombis",141,5,2,103,206,"CS_CK1(k = 103, starter = cycvec(2, 103))"
"CKcombis",142,5,2,108,214,"CS_CK2(k = 108, starter = cycvec(2, 107))"
"CKcombis",143,5,2,110,218,"CS_CK2(k = 110, starter = cycvec(2, 109))"
"CKcombis",144,5,2,114,226,"CS_CK2(k = 114, starter = cycvec(2, 113))"
"CKcombis",145,5,2,128,254,"CS_CK2(k = 128, starter = cycvec(2, 127))"
"CKcombis",146,5,2,132,262,"CS_CK2(k = 132, starter = cycvec(2, 131))"
"CKcombis",147,5,2,138,274,"CS_CK2(k = 138, starter = cycvec(2, 137))"
"CKcombis",148,5,2,140,278,"CS_CK2(k = 140, starter = cycvec(2, 139))"
"CKcombis",149,5,2,150,298,"CS_CK2(k = 150, starter = cycvec(2, 149))"
"CKcombis",150,5,2,152,302,"CS_CK2(k = 152, starter = cycvec(2, 151))"
"CKcombis",151,5,2,158,314,"CS_CK2(k = 158, starter = cycvec(2, 157))"
"CKcombis",152,5,2,164,326,"CS_CK2(k = 164, starter = cycvec(2, 163))"
"CKcombis",153,5,2,168,334,"CS_CK2(k = 168, starter = cycvec(2, 167))"
"CKcombis",154,5,2,174,346,"CS_CK2(k = 174, starter = cycvec(2, 173))"
"CKcombis",155,5,2,180,358,"CS_CK2(k = 180, starter = cycvec(2, 179))"
"CKcombis",156,5,2,522,1042,"CS_CK2(k = 522, starter = cycvec(2, 521))"
"CKcombis",157,5,2,524,1046,"CS_CK2(k = 524, starter = cycvec(2, 523))"
"CKcombis",158,5,2,542,1082,"CS_CK2(k = 542, starter = cycvec(2, 541))"
"CKcombis",159,5,2,548,1094,"CS_CK2(k = 548, starter = cycvec(2, 547))"
"CKcombis",160,5,2,558,1114,"CS_CK2(k = 558, starter = cycvec(2, 557))"
"CKcombis",161,5,2,564,1126,"CS_CK2(k = 564, starter = cycvec(2, 563))"
"CKcombis",162,5,2,570,1138,"CS_CK2(k = 570, starter = cycvec(2, 569))"
"CKcombis",163,5,2,572,1142,"CS_CK2(k = 572, starter = cycvec(2, 571))"
"CKcombis",164,5,2,578,1154,"CS_CK2(k = 578, starter = cycvec(2, 577))"
"CKcombis",165,5,2,588,1174,"CS_CK2(k = 588, starter = cycvec(2, 587))"
"CKcombis",166,5,2,594,1186,"CS_CK2(k = 594, starter = cycvec(2, 593))"
"CKcombis",167,5,2,600,1198,"CS_CK2(k = 600, starter = cycvec(2, 599))"
"CKcombis",168,5,2,602,1202,"CS_CK2(k = 602, starter = cycvec(2, 601))"
"CKcombis",169,5,2,608,1214,"CS_CK2(k = 608, starter = cycvec(2, 607))"
"CKcombis",170,5,2,614,1226,"CS_CK2(k = 614, starter = cycvec(2, 613))"
"CKcombis",171,5,2,618,1234,"CS_CK2(k = 618, starter = cycvec(2, 617))"
"CKcombis",172,5,2,620,1238,"CS_CK2(k = 620, starter = cycvec(2, 619))"
"CKcombis",173,5,2,632,1262,"CS_CK2(k = 632, starter = cycvec(2, 631))"
"CKcombis",174,5,2,642,1282,"CS_CK2(k = 642, starter = cycvec(2, 641))"
"CKcombis",175,5,2,644,1286,"CS_CK2(k = 644, starter = cycvec(2, 643))"
"CKcombis",176,5,2,648,1294,"CS_CK2(k = 648, starter = cycvec(2, 647))"
"CKcombis",177,5,2,654,1306,"CS_CK2(k = 654, starter = cycvec(2, 653))"
"CKcombis",178,5,2,660,1318,"CS_CK2(k = 660, starter = cycvec(2, 659))"
"CKcombis",179,5,2,662,1322,"CS_CK2(k = 662, starter = cycvec(2, 661))"
"CKcombis",180,5,2,674,1346,"CS_CK2(k = 674, starter = cycvec(2, 673))"
"CKcombis",181,5,2,678,1354,"CS_CK2(k = 678, starter = cycvec(2, 677))"
"CKcombis",182,5,2,684,1366,"CS_CK2(k = 684, starter = cycvec(2, 683))"
"CKcombis",183,5,2,692,1382,"CS_CK2(k = 692, starter = cycvec(2, 691))"
"CKcombis",184,5,2,702,1402,"CS_CK2(k = 702, starter = cycvec(2, 701))"
"CKcombis",185,5,2,710,1418,"CS_CK2(k = 710, starter = cycvec(2, 709))"
"CKcombis",186,5,2,720,1438,"CS_CK2(k = 720, starter = cycvec(2, 719))"
"CKcombis",187,5,2,728,1454,"CS_CK2(k = 728, starter = cycvec(2, 727))"
"CKcombis",188,5,2,734,1466,"CS_CK2(k = 734, starter = cycvec(2, 733))"
"CKcombis",189,5,2,740,1478,"CS_CK2(k = 740, starter = cycvec(2, 739))"
"CKcombis",190,5,2,744,1486,"CS_CK2(k = 744, starter = cycvec(2, 743))"
"CKcombis",191,5,2,752,1502,"CS_CK2(k = 752, starter = cycvec(2, 751))"
"CKcombis",192,5,2,758,1514,"CS_CK2(k = 758, starter = cycvec(2, 757))"
"CKcombis",193,5,2,762,1522,"CS_CK2(k = 762, starter = cycvec(2, 761))"
"CKcombis",194,5,2,770,1538,"CS_CK2(k = 770, starter = cycvec(2, 769))"
"CKcombis",195,5,2,774,1546,"CS_CK2(k = 774, starter = cycvec(2, 773))"
"CKcombis",196,5,2,359,360,"derive(CS_CK3(k = 360, starter = cycvec(2, 359)))"
"CKcombis",197,5,2,378,379,"derive(CS_CK1(k = 379, starter = cycvec(2, 379)))"
"CKcombis",198,5,2,431,431,"derive(CS_CK2(k = 432, starter = cycvec(2, 431)))"
"CKcombis",199,5,2,463,463,"derive(CS_CK2(k = 464, starter = cycvec(2, 463)))"
"CKcombis",200,5,2,467,467,"derive(CS_CK2(k = 468, starter = cycvec(2, 467)))"
"CKcombis",201,5,2,487,487,"derive(CS_CK2(k = 488, starter = cycvec(2, 487)))"
"CKcombis",202,5,2,491,491,"derive(CS_CK2(k = 492, starter = cycvec(2, 491)))"
"CKcombis",203,5,2,499,499,"derive(CS_CK2(k = 500, starter = cycvec(2, 499)))"
"CKcombis",204,5,2,503,504,"derive(CS_CK3(k = 504, starter = cycvec(2, 503)))"
"CKcombis",205,5,2,509,509,"derive(CS_CK2(k = 510, starter = cycvec(2, 509)))"
"CKcombis",206,5,2,521,521,"derive(CS_CK2(k = 522, starter = cycvec(2, 521)))"
"CKcombis",207,6,2,360,720,"CS_CK3(k = 360, starter = cycvec(2, 359))"
"CKcombis",208,6,2,379,758,"CS_CK1(k = 379, starter = cycvec(2, 379))"
"CKcombis",209,6,2,432,862,"CS_CK2(k = 432, starter = cycvec(2, 431))"
"CKcombis",210,6,2,464,926,"CS_CK2(k = 464, starter = cycvec(2, 463))"
"CKcombis",211,6,2,468,934,"CS_CK2(k = 468, starter = cycvec(2, 467))"
"CKcombis",212,6,2,488,974,"CS_CK2(k = 488, starter = cycvec(2, 487))"
"CKcombis",213,6,2,492,982,"CS_CK2(k = 492, starter = cycvec(2, 491))"
"CKcombis",214,6,2,500,998,"CS_CK2(k = 500, starter = cycvec(2, 499))"
"CKcombis",215,6,2,504,1008,"CS_CK3(k = 504, starter = cycvec(2, 503))"
"CKcombis",216,6,2,510,1018,"CS_CK2(k = 510, starter = cycvec(2, 509))"
"CKcombis",217,6,2,522,1042,"CS_CK2(k = 522, starter = cycvec(2, 521))"
