"fam","t","v","k","N","Source","q","e","plus","nred","M","M_status","N_pred","dN","k_pred","dk","arith_tier"
"N-CT",5,11,1764,5749790,"Power N-CT43^2T1T1",43,2,0,2,9,"CALIBRATED",5749790,0,1764,0,"ARITHMETIC"
"N-CT",5,11,1786,5757710,"Power N-CT47^2T9",47,2,0,1,9,"CALIBRATED",5757710,0,1786,0,"ARITHMETIC"
"N-CT",5,11,1806,5761780,"Power N-CT43^2T1",43,2,0,1,9,"CALIBRATED",5761780,0,1806,0,"ARITHMETIC"
"N-CT",5,11,1809,5770910,"Power N-CT47^2Trin1,3,5",47,2,0,3,9,"CALIBRATED",5770910,0,NA,NA,"ARITHMETIC"
"N-CT",5,11,1848,5771020,"Power N-CT47^2T5T3",47,2,0,2,9,"CALIBRATED",5771020,0,1848,0,"ARITHMETIC"
"N-CT",5,11,1851,5772010,"Power N-CT47^2Arc(3)T5",47,2,0,4,9,"CALIBRATED",5772010,0,1851,0,"ARITHMETIC"
"N-CT",5,11,1891,5772120,"Power N-CT47^2Arc(2)T5",47,2,0,3,9,"CALIBRATED",5772120,0,1891,0,"ARITHMETIC"
"N-CT",5,11,1932,5772230,"Power N-CT47^2T5T1",47,2,0,2,9,"CALIBRATED",5772230,0,1932,0,"ARITHMETIC"
"N-CT",5,11,1974,5772340,"Power N-CT47^2T5",47,2,0,1,9,"CALIBRATED",5772340,0,1974,0,"ARITHMETIC"
"N-CT",5,11,1981,5784110,"Power N-CT47^2Arc(2)T3",47,2,0,3,9,"CALIBRATED",5784110,0,1981,0,"ARITHMETIC"
"N-CT",5,11,2024,5784220,"Power N-CT47^2T3T1",47,2,0,2,9,"CALIBRATED",5784220,0,2024,0,"ARITHMETIC"
"N-CT",5,11,2068,5784330,"Power N-CT47^2T3",47,2,0,1,9,"CALIBRATED",5784330,0,2068,0,"ARITHMETIC"
"N-CT",5,11,2071,5785320,"Power N-CT47^2Arc(3)",47,2,0,3,9,"CALIBRATED",5785320,0,2071,0,"ARITHMETIC"
"N-CT",5,11,2116,5785430,"Power N-CT47^2T1T1",47,2,0,2,9,"CALIBRATED",5785430,0,2116,0,"ARITHMETIC"
"N-CT",5,11,2162,5785540,"Power N-CT47^2T1",47,2,0,1,9,"CALIBRATED",5785540,0,2162,0,"ARITHMETIC"
"N-CT",5,11,2209,5785650,"Power N-CT47^2",47,2,0,0,9,"CALIBRATED",5785650,0,2209,0,"ARITHMETIC"
"N-CT",5,11,3149,6967490,"Power N-CT67^2T20",67,2,0,1,9,"CALIBRATED",6967490,0,3149,0,"ARITHMETIC"
"N-CT",5,11,3417,6968840,"Power N-CT67^2T16",67,2,0,1,9,"CALIBRATED",6968840,0,3417,0,"ARITHMETIC"
"N-CT",5,11,3721,6983550,"Power N-CT61^2",61,2,0,0,9,"CALIBRATED",6983550,0,3721,0,"ARITHMETIC"
"N-CT",5,11,3738,7071540,"Power N-CT89^2T47",89,2,0,1,9,"CALIBRATED",7071540,0,3738,0,"ARITHMETIC"
"N-CT",5,11,3829,7082580,"Power N-CT79^2Trin2,2,28",79,2,0,3,9,"CALIBRATED",7082580,0,NA,NA,"ARITHMETIC"
"N-CT",5,11,3916,7083530,"Power N-CT89^2T45",89,2,0,1,9,"CALIBRATED",7083530,0,3916,0,"ARITHMETIC"
"N-CT",5,11,3927,7083790,"Power N-CT79^2T28T2",79,2,0,2,9,"CALIBRATED",7083790,0,3927,0,"ARITHMETIC"
"N-CT",5,11,4094,7084740,"Power N-CT89^2T43",89,2,0,1,9,"CALIBRATED",7084740,0,4094,0,"ARITHMETIC"
"N-CT",5,11,4183,7084850,"Power N-CT89^2T42",89,2,0,1,9,"CALIBRATED",7084850,0,4183,0,"ARITHMETIC"
"N-CT",5,11,4539,7086200,"Power N-CT89^2T38",89,2,0,1,9,"CALIBRATED",7086200,0,4539,0,"ARITHMETIC"
"N-CT",5,11,4627,7195080,"Power N-CT71^2Trin2,2,2",71,2,0,3,9,"CALIBRATED",7195080,0,NA,NA,"ARITHMETIC"
"N-CT",5,11,4761,7208390,"Power N-CT71^2T2T2",71,2,0,2,9,"CALIBRATED",7208390,0,4761,0,"ARITHMETIC"
"N-CT",5,11,4819,7216750,"Power N-CT79^2T18",79,2,0,1,9,"CALIBRATED",7216750,0,4819,0,"ARITHMETIC"
"N-CT",5,11,5429,7217950,"Power N-CT89^2T28",89,2,0,1,9,"CALIBRATED",7217950,0,5429,0,"ARITHMETIC"
"N-CT",5,11,5451,7231380,"Power N-CT79^2T10",79,2,0,1,9,"CALIBRATED",7231380,0,5451,0,"ARITHMETIC"
"N-CT",5,11,6141,7232580,"Power N-CT89^2T20",89,2,0,1,9,"CALIBRATED",7232580,0,6141,0,"ARITHMETIC"
"N-CT",5,11,6853,7245890,"Power N-CT89^2T12",89,2,0,1,9,"CALIBRATED",7245890,0,6853,0,"ARITHMETIC"
"N-CT",5,11,7031,7247100,"Power N-CT89^2T10",89,2,0,1,9,"CALIBRATED",7247100,0,7031,0,"ARITHMETIC"
"N-CT",5,11,7921,7247250,"Power N-CT89^2",89,2,0,0,9,"CALIBRATED",7247250,0,7921,0,"ARITHMETIC"
"N-CT",5,11,8224,8286540,"Power N-CT101^2Arc(9)T12",101,2,0,10,9,"CALIBRATED",NA,NA,8224,0,"ARITH_OPEN"
"N-CT",5,11,8633,8301170,"Power N-CT97^2T8",97,2,0,1,9,"CALIBRATED",8301170,0,8633,0,"ARITHMETIC"
"N-CT",5,11,8639,8359690,"Power N-CT101^2Arc(4)T12",101,2,0,5,9,"CALIBRATED",8359690,0,8639,0,"ARITHMETIC"
"N-CT",5,11,8725,8374320,"Power N-CT101^2Arc(3)T12",101,2,0,4,9,"CALIBRATED",8374320,0,8725,0,"ARITHMETIC"
"N-CT",5,11,8812,8388950,"Power N-CT101^2Arc(2)T12",101,2,0,3,9,"CALIBRATED",8388950,0,8812,0,"ARITHMETIC"
"N-CT",5,11,8900,8403580,"Power N-CT101^2T12T1",101,2,0,2,9,"CALIBRATED",8403580,0,8900,0,"ARITHMETIC"
"N-CT",5,11,9706,8491430,"Power N-CT101^2Arc(5)",101,2,0,5,9,"CALIBRATED",8491430,0,9706,0,"ARITHMETIC"
"N-CT",5,11,9803,8506060,"Power N-CT101^2Arc(4)",101,2,0,4,9,"CALIBRATED",8506060,0,9803,0,"ARITHMETIC"
"N-CT",5,11,9901,8520690,"Power N-CT101^2Arc(3)",101,2,0,3,9,"CALIBRATED",8520690,0,9901,0,"ARITHMETIC"
"CT",6,11,483,85020230,"Power CT23^2T2",23,2,0,1,16,"FORMULA",85020230,0,483,0,"ARITHMETIC"
"CT",6,11,484,85032200,"Power CT23^2T1T1",23,2,0,2,16,"FORMULA",85032200,0,484,0,"ARITHMETIC"
"CT",6,11,506,85033540,"Power CT23^2T1",23,2,0,1,16,"FORMULA",85033540,0,506,0,"ARITHMETIC"
"CT",6,11,529,85034880,"Power CT23^2",23,2,0,0,16,"FORMULA",85034880,0,529,0,"ARITHMETIC"
"N-CT",6,11,581,103731160,"Power N-CT29^2Arc(4)T6",29,2,0,5,15,"CALIBRATED",103731160,0,581,0,"ARITHMETIC"
"N-CT",6,11,601,103877570,"Power N-CT29^2Arc(3)T6",29,2,0,4,15,"CALIBRATED",103877570,0,601,0,"ARITHMETIC"
"N-CT",6,11,622,104023980,"Power N-CT29^2Arc(2)T6",29,2,0,3,15,"CALIBRATED",104023980,0,622,0,"ARITHMETIC"
"N-CT",6,11,644,104170390,"Power N-CT29^2T6T1",29,2,0,2,15,"CALIBRATED",104170390,0,644,0,"ARITHMETIC"
"N-CT",6,11,667,104316800,"Power N-CT29^2T6",29,2,0,1,15,"CALIBRATED",104316800,0,667,0,"ARITHMETIC"
"N-CT",6,11,668,104491040,"Power N-CT31^2Arc(2)T8",31,2,0,3,15,"CALIBRATED",104491040,0,668,0,"ARITHMETIC"
"N-CT",6,11,690,104505560,"Power N-CT31^2T8T1",31,2,0,2,15,"CALIBRATED",104505560,0,690,0,"ARITHMETIC"
"N-CT",6,11,713,104520080,"Power N-CT31^2T8",31,2,0,1,15,"CALIBRATED",104520080,0,713,0,"ARITHMETIC"
"N-CT",6,11,731,105488060,"Power N-CT29^2Arc(4)",29,2,0,4,15,"CALIBRATED",105488060,0,731,0,"ARITHMETIC"
"N-CT",6,11,757,105634470,"Power N-CT29^2Arc(3)",29,2,0,3,15,"CALIBRATED",105634470,0,757,0,"ARITHMETIC"
"N-CT",6,11,784,105780880,"Power N-CT29^2T1T1",29,2,0,2,15,"CALIBRATED",105780880,0,784,0,"ARITHMETIC"
"N-CT",6,11,812,105927290,"Power N-CT29^2T1",29,2,0,1,15,"CALIBRATED",105927290,0,812,0,"ARITHMETIC"
"N-CT",6,11,842,106073700,"Power N-CT29^2+1",29,2,1,0,15,"CALIBRATED",106073700,0,842,0,"ARITHMETIC"
"N-CT",6,11,868,106130570,"Power N-CT31^2T3",31,2,0,1,15,"CALIBRATED",106130570,0,868,0,"ARITHMETIC"
"N-CT",6,11,871,106247940,"Power N-CT31^2Arc(3)",31,2,0,3,15,"CALIBRATED",106247940,0,871,0,"ARITHMETIC"
"N-CT",6,11,900,106262460,"Power N-CT31^2T1T1",31,2,0,2,15,"CALIBRATED",106262460,0,900,0,"ARITHMETIC"
"N-CT",6,11,930,106276980,"Power N-CT31^2T1",31,2,0,1,15,"CALIBRATED",106276980,0,930,0,"ARITHMETIC"
"N-CT",6,11,961,106291500,"Power N-CT31^2",31,2,0,0,15,"CALIBRATED",106291500,0,961,0,"ARITHMETIC"
"CT",6,11,992,113379700,"Power CT32^2T1",32,2,0,1,16,"FORMULA",113379700,0,992,0,"ARITHMETIC"
"CT",6,11,1027,113379840,"Power CT32^2+3",32,2,3,0,16,"FORMULA",113379840,0,1027,0,"ARITHMETIC"
"N-CT",6,11,1051,116922640,"Power N-CT41^2Trin6,6,6",41,2,0,3,14,"CALIBRATED",116922640,0,NA,NA,"ARITHMETIC"
"N-CT",6,11,1085,118532980,"Power N-CT41^2T10T6",41,2,0,2,14,"CALIBRATED",118532980,0,1085,0,"ARITHMETIC"
"N-CT",6,11,1225,118533120,"Power N-CT41^2T6T6",41,2,0,2,14,"CALIBRATED",118533120,0,1225,0,"ARITHMETIC"
"N-CT",6,11,1230,120128940,"Power N-CT41^2T11",41,2,0,1,14,"CALIBRATED",120128940,0,1230,0,"ARITHMETIC"
"N-CT",6,11,1271,120143460,"Power N-CT41^2T10",41,2,0,1,14,"CALIBRATED",120143460,0,1271,0,"ARITHMETIC"
"N-CT",6,11,1435,120143600,"Power N-CT41^2T6",41,2,0,1,14,"CALIBRATED",120143600,0,1435,0,"ARITHMETIC"
"N-CT",6,11,1681,121754080,"Power N-CT41^2",41,2,0,0,14,"CALIBRATED",121754080,0,1681,0,"ARITHMETIC"
"N-CT",6,11,1763,123657410,"Power N-CT43^2T2",43,2,0,1,14,"CALIBRATED",123657410,0,1763,0,"ARITHMETIC"
"N-CT",6,11,1849,123803820,"Power N-CT43^2",43,2,0,0,14,"CALIBRATED",123803820,0,1849,0,"ARITHMETIC"
"N-CT",6,11,1886,123848080,"Power N-CT47^2T6T1",47,2,0,2,14,"CALIBRATED",123848080,0,1886,0,"ARITHMETIC"
"N-CT",6,11,1927,123848120,"Power N-CT47^2T6",47,2,0,1,14,"CALIBRATED",123848120,0,1927,0,"ARITHMETIC"
"N-CT",6,11,1935,123994380,"Power N-CT47^2T4T2",47,2,0,2,14,"CALIBRATED",123994380,0,1935,0,"ARITHMETIC"
"N-CT",6,11,1936,123994450,"Power N-CT47^2Arc(2)T4",47,2,0,3,14,"CALIBRATED",123994450,0,1936,0,"ARITHMETIC"
"N-CT",6,11,1978,123994490,"Power N-CT47^2T4T1",47,2,0,2,14,"CALIBRATED",123994490,0,1978,0,"ARITHMETIC"
"N-CT",6,11,2021,123994530,"Power N-CT47^2T4",47,2,0,1,14,"CALIBRATED",123994530,0,2021,0,"ARITHMETIC"
"N-CT",6,11,2024,124007800,"Power N-CT47^2T3T1",47,2,0,2,14,"CALIBRATED",124007800,0,2024,0,"ARITHMETIC"
"N-CT",6,11,2068,124007840,"Power N-CT47^2T3",47,2,0,1,14,"CALIBRATED",124007840,0,2068,0,"ARITHMETIC"
"N-CT",6,11,2070,124009010,"Power N-CT47^2T2T1",47,2,0,2,14,"CALIBRATED",124009010,0,2070,0,"ARITHMETIC"
"N-CT",6,11,2115,124009050,"Power N-CT47^2T2",47,2,0,1,14,"CALIBRATED",124009050,0,2115,0,"ARITHMETIC"
"N-CT",6,11,2116,124009120,"Power N-CT47^2T1T1",47,2,0,2,14,"CALIBRATED",124009120,0,2116,0,"ARITHMETIC"
"N-CT",6,11,2162,124009160,"Power N-CT47^2T1",47,2,0,1,14,"CALIBRATED",124009160,0,2162,0,"ARITHMETIC"
"N-CT",6,11,2210,124009200,"Power N-CT47^2+1",47,2,1,0,14,"CALIBRATED",124009200,0,2210,0,"ARITHMETIC"
"N-CT",6,11,2304,141402360,"Power N-CT53^2T5T5",53,2,0,2,14,"CALIBRATED",141402360,0,2304,0,"ARITHMETIC"
"N-CT",6,11,2332,142850430,"Power N-CT53^2T9",53,2,0,1,14,"CALIBRATED",142850430,0,2332,0,"ARITHMETIC"
"N-CT",6,11,2385,142851640,"Power N-CT53^2T8",53,2,0,1,14,"CALIBRATED",142851640,0,2385,0,"ARITHMETIC"
"N-CT",6,11,2438,142851750,"Power N-CT53^2T7",53,2,0,1,14,"CALIBRATED",142851750,0,2438,0,"ARITHMETIC"
"N-CT",6,11,2544,142851790,"Power N-CT53^2T5",53,2,0,1,14,"CALIBRATED",142851790,0,2544,0,"ARITHMETIC"
"N-CT",6,11,2810,144301220,"Power N-CT53^2+1",53,2,1,0,14,"CALIBRATED",144301220,0,2810,0,"ARITHMETIC"
"N-CT",6,11,2832,144945310,"Power N-CT59^2T11",59,2,0,1,14,"CALIBRATED",144945310,0,2832,0,"ARITHMETIC"
"N-CT",6,11,2916,146233700,"Power N-CT59^2T5T5",59,2,0,2,14,"CALIBRATED",146233700,0,2916,0,"ARITHMETIC"
"N-CT",6,11,3186,146394740,"Power N-CT59^2T5",59,2,0,1,14,"CALIBRATED",146394740,0,3186,0,"ARITHMETIC"
"N-CT",6,11,3482,146555780,"Power N-CT59^2+1",59,2,1,0,14,"CALIBRATED",146555780,0,3482,0,"ARITHMETIC"
"N-CT",6,11,3483,148019880,"Power N-CT61^2Arc(4)",61,2,0,4,14,"CALIBRATED",148019880,0,3483,0,"ARITHMETIC"
"N-CT",6,11,3541,148166290,"Power N-CT61^2Arc(3)",61,2,0,3,14,"CALIBRATED",148166290,0,3541,0,"ARITHMETIC"
"N-CT",6,11,3600,148312700,"Power N-CT61^2T1T1",61,2,0,2,14,"CALIBRATED",148312700,0,3600,0,"ARITHMETIC"
"N-CT",6,11,3660,148459110,"Power N-CT61^2T1",61,2,0,1,14,"CALIBRATED",148459110,0,3660,0,"ARITHMETIC"
"N-CT",6,11,3721,148605520,"Power N-CT61^2",61,2,0,0,14,"CALIBRATED",148605520,0,3721,0,"ARITHMETIC"
"N-CT",6,11,3730,148642700,"Power N-CT67^2Arc(5)T7",67,2,0,6,14,"CALIBRATED",148642700,0,3730,0,"ARITHMETIC"
"N-CT",6,11,3786,148644020,"Power N-CT67^2Arc(4)T7",67,2,0,5,14,"CALIBRATED",148644020,0,3786,0,"ARITHMETIC"
"N-CT",6,11,3843,148645340,"Power N-CT67^2Arc(3)T7",67,2,0,4,14,"CALIBRATED",148645340,0,3843,0,"ARITHMETIC"
"N-CT",6,11,3901,148646660,"Power N-CT67^2Arc(2)T7",67,2,0,3,14,"CALIBRATED",148646660,0,3901,0,"ARITHMETIC"
"N-CT",6,11,3960,148647980,"Power N-CT67^2T7T1",67,2,0,2,14,"CALIBRATED",148647980,0,3960,0,"ARITHMETIC"
"N-CT",6,11,4020,148649300,"Power N-CT67^2T7",67,2,0,1,14,"CALIBRATED",148649300,0,4020,0,"ARITHMETIC"
"N-CT",6,11,4026,148794390,"Power N-CT67^2T6T1",67,2,0,2,14,"CALIBRATED",148794390,0,4026,0,"ARITHMETIC"
"N-CT",6,11,4087,148795710,"Power N-CT67^2T6",67,2,0,1,14,"CALIBRATED",148795710,0,4087,0,"ARITHMETIC"
"N-CT",6,11,4102,148802420,"Power N-CT67^2Arc(6)",67,2,0,6,14,"CALIBRATED",148802420,0,4102,0,"ARITHMETIC"
"N-CT",6,11,4164,148803740,"Power N-CT67^2Arc(5)",67,2,0,5,14,"CALIBRATED",148803740,0,4164,0,"ARITHMETIC"
"N-CT",6,11,4227,148805060,"Power N-CT67^2Arc(4)",67,2,0,4,14,"CALIBRATED",148805060,0,4227,0,"ARITHMETIC"
"N-CT",6,11,4291,148806380,"Power N-CT67^2Arc(3)",67,2,0,3,14,"CALIBRATED",148806380,0,4291,0,"ARITHMETIC"
"N-CT",6,11,4356,148807700,"Power N-CT67^2T1T1",67,2,0,2,14,"CALIBRATED",148807700,0,4356,0,"ARITHMETIC"
"N-CT",6,11,4422,148809020,"Power N-CT67^2T1",67,2,0,1,14,"CALIBRATED",148809020,0,4422,0,"ARITHMETIC"
"N-CT",6,11,4489,148810340,"Power N-CT67^2",67,2,0,0,14,"CALIBRATED",148810340,0,4489,0,"ARITHMETIC"
"N-CT",6,11,4490,148811040,"Power N-CT67^2+1",67,2,1,0,14,"CALIBRATED",148811040,0,4490,0,"ARITHMETIC"
"N-CT",6,11,4556,152353810,"Power N-CT73^2T6T5",73,2,0,2,13,"CALIBRATED",152353810,0,4556,0,"ARITHMETIC"
"N-CT",6,11,4624,152353860,"Power N-CT73^2T5T5",73,2,0,2,13,"CALIBRATED",152353860,0,4624,0,"ARITHMETIC"
"N-CT",6,11,4818,153640870,"Power N-CT73^2T7",73,2,0,1,13,"CALIBRATED",153640870,0,4818,0,"ARITHMETIC"
"N-CT",6,11,4891,153642190,"Power N-CT73^2T6",73,2,0,1,13,"CALIBRATED",153642190,0,4891,0,"ARITHMETIC"
"N-CT",6,11,4964,153642240,"Power N-CT73^2T5",73,2,0,1,13,"CALIBRATED",153642240,0,4964,0,"ARITHMETIC"
"N-CT",6,11,5330,154930620,"Power N-CT73^2+1",73,2,1,0,13,"CALIBRATED",154930620,0,5330,0,"ARITHMETIC"
"N-CT",6,11,5478,155573350,"Power N-CT83^2T17",83,2,0,1,13,"CALIBRATED",155573350,0,5478,0,"ARITHMETIC"
"N-CT",6,11,5561,155574670,"Power N-CT83^2T16",83,2,0,1,13,"CALIBRATED",155574670,0,5561,0,"ARITHMETIC"
"N-CT",6,11,5644,155574720,"Power N-CT83^2T15",83,2,0,1,13,"CALIBRATED",155574720,0,5644,0,"ARITHMETIC"
"N-CT",6,11,6142,156863100,"Power N-CT83^2T9",83,2,0,1,13,"CALIBRATED",156863100,0,6142,0,"ARITHMETIC"
"N-CT",6,11,6889,157024140,"Power N-CT83^2",83,2,0,0,13,"CALIBRATED",157024140,0,6889,0,"ARITHMETIC"
"N-CT",6,11,6919,159264070,"Power N-CT89^2Arc(12)",89,2,0,12,13,"CALIBRATED",159264070,0,6919,0,"ARITHMETIC"
"N-CT",6,11,6997,159410480,"Power N-CT89^2Arc(11)",89,2,0,11,13,"CALIBRATED",159410480,0,6997,0,"ARITHMETIC"
"N-CT",6,11,7076,159556890,"Power N-CT89^2Arc(10)",89,2,0,10,13,"CALIBRATED",159556890,0,7076,0,"ARITHMETIC"
"N-CT",6,11,7382,159599240,"Power N-CT101^2Arc(13)T18",101,2,0,14,13,"CALIBRATED",NA,NA,7382,0,"ARITH_OPEN"
"N-CT",6,11,7822,159760280,"Power N-CT101^2Arc(13)T13",101,2,0,14,13,"CALIBRATED",NA,NA,7822,0,"ARITH_OPEN"
"N-CT",6,11,8438,159906690,"Power N-CT101^2Arc(13)T6",101,2,0,14,13,"CALIBRATED",NA,NA,8438,0,"ARITH_OPEN"
"N-CT",6,11,8614,159920000,"Power N-CT101^2Arc(13)T4",101,2,0,14,13,"CALIBRATED",NA,NA,8614,0,"ARITH_OPEN"
"N-CT",6,11,8790,159921210,"Power N-CT101^2Arc(13)T2",101,2,0,14,13,"CALIBRATED",NA,NA,8790,0,"ARITH_OPEN"
"N-CT",6,11,8839,161154090,"Power N-CT97^2Trin2,2,2",97,2,0,3,13,"CALIBRATED",161154090,0,NA,NA,"ARITHMETIC"
"N-CT",6,11,9025,161167400,"Power N-CT97^2T2T2",97,2,0,2,13,"CALIBRATED",161167400,0,9025,0,"ARITHMETIC"
"N-CT",6,11,9215,161180710,"Power N-CT97^2T2",97,2,0,1,13,"CALIBRATED",161180710,0,9215,0,"ARITHMETIC"
"N-CT",6,11,9409,161194020,"Power N-CT97^2",97,2,0,0,13,"CALIBRATED",161194020,0,9409,0,"ARITHMETIC"
"N-CT",6,11,9412,161209750,"Power N-CT97^2+3",97,2,3,0,13,"CALIBRATED",161209750,0,9412,0,"ARITHMETIC"
"N-CT",6,11,9421,167652450,"Power N-CT101^2Arc(8)",101,2,0,8,13,"CALIBRATED",167652450,0,9421,0,"ARITHMETIC"
"N-CT",6,11,9515,168940990,"Power N-CT101^2Arc(7)",101,2,0,7,13,"CALIBRATED",168940990,0,9515,0,"ARITHMETIC"
"N-CT",6,11,9610,170229530,"Power N-CT101^2Arc(6)",101,2,0,6,13,"CALIBRATED",170229530,0,9610,0,"ARITHMETIC"
"N-CT",6,11,9706,171518070,"Power N-CT101^2Arc(5)",101,2,0,5,13,"CALIBRATED",171518070,0,9706,0,"ARITHMETIC"
"N-CT",6,11,9803,172806610,"Power N-CT101^2Arc(4)",101,2,0,4,13,"CALIBRATED",172806610,0,9803,0,"ARITHMETIC"
"N-CT",6,11,9901,174095150,"Power N-CT101^2Arc(3)",101,2,0,3,13,"CALIBRATED",174095150,0,9901,0,"ARITHMETIC"
"N-CT",6,11,10000,175383690,"Power N-CT101^2T1T1",101,2,0,2,13,"CALIBRATED",175383690,0,10000,0,"ARITHMETIC"
"N-CT",5,12,1551,12749058,"Power N-CT47^2T14",47,2,0,1,9,"CALIBRATED",12749058,0,1551,0,"ARITHMETIC"
"N-CT",5,12,1850,12852306,"Power N-CT43^2+1",43,2,1,0,9,"CALIBRATED",12852306,0,1850,0,"ARITHMETIC"
"N-CT",5,12,3172,13364118,"Power N-CT61^2T9",61,2,0,1,9,"CALIBRATED",13364118,0,3172,0,"ARITHMETIC"
"N-CT",5,12,3233,13364274,"Power N-CT61^2T8",61,2,0,1,9,"CALIBRATED",13364274,0,3233,0,"ARITHMETIC"
"N-CT",5,12,3355,13366302,"Power N-CT61^2T6",61,2,0,1,9,"CALIBRATED",13366302,0,3355,0,"ARITHMETIC"
"N-CT",5,12,3722,13366494,"Power N-CT61^2+1",61,2,1,0,9,"CALIBRATED",13366494,0,3722,0,"ARITHMETIC"
"N-CT",5,12,3844,15565530,"Power N-CT67^2T5T5",67,2,0,2,9,"CALIBRATED",15565530,0,3844,0,"ARITHMETIC"
"N-CT",5,12,3869,15877458,"Power N-CT73^2T20",73,2,0,1,9,"CALIBRATED",15877458,0,3869,0,"ARITHMETIC"
"N-CT",5,12,4015,15879486,"Power N-CT73^2T18",73,2,0,1,9,"CALIBRATED",15879486,0,4015,0,"ARITHMETIC"
"N-CT",5,12,4526,15879678,"Power N-CT73^2T11",73,2,0,1,9,"CALIBRATED",15879678,0,4526,0,"ARITHMETIC"
"N-CT",5,12,4650,16079514,"Power N-CT79^2T17T4",79,2,0,2,9,"CALIBRATED",16079514,0,4650,0,"ARITHMETIC"
"N-CT",5,12,5146,16108062,"Power N-CT83^2T21",83,2,0,1,9,"CALIBRATED",16108062,0,5146,0,"ARITHMETIC"
"N-CT",5,12,5331,16193826,"Power N-CT73^2+2",73,2,2,0,9,"CALIBRATED",16193826,0,5331,0,"ARITHMETIC"
"N-CT",5,12,5335,16329114,"Power N-CT89^2Arc(3)T27",89,2,0,4,9,"CALIBRATED",16329114,0,5335,0,"ARITHMETIC"
"N-CT",5,12,5395,16331142,"Power N-CT89^2Arc(2)T27",89,2,0,3,9,"CALIBRATED",16331142,0,5395,0,"ARITHMETIC"
"N-CT",5,12,6890,16450758,"Power N-CT83^2+1",83,2,1,0,9,"CALIBRATED",16450758,0,6890,0,"ARITHMETIC"
"N-CT",5,12,6977,16647474,"Power N-CT89^2Trin1,5,5",89,2,0,3,9,"CALIBRATED",16647474,0,NA,NA,"ARITHMETIC"
"N-CT",5,12,7056,16649502,"Power N-CT89^2T5T5",89,2,0,2,9,"CALIBRATED",16649502,0,7056,0,"ARITHMETIC"
"CT",6,12,575,231686728,"Power CT25^2T2",25,2,0,1,16,"FORMULA",231686728,0,575,0,"ARITHMETIC"
"CT",6,12,625,231686752,"Power CT25^2",25,2,0,0,16,"FORMULA",231686752,0,625,0,"ARITHMETIC"
"N-CT",6,12,841,278469510,"Power N-CT29^2",29,2,0,0,15,"CALIBRATED",278469510,0,841,0,"ARITHMETIC"
"N-CT",6,12,850,284781450,"Power N-CT37^2T12T3",37,2,0,2,15,"CALIBRATED",284781450,0,850,0,"ARITHMETIC"
"N-CT",6,12,851,284781618,"Power N-CT37^2T14",37,2,0,1,15,"CALIBRATED",284781618,0,851,0,"ARITHMETIC"
"N-CT",6,12,925,284781642,"Power N-CT37^2T12",37,2,0,1,15,"CALIBRATED",284781642,0,925,0,"ARITHMETIC"
"N-CT",6,12,930,288836958,"Power N-CT31^2T1",31,2,0,1,15,"CALIBRATED",288836958,0,930,0,"ARITHMETIC"
"N-CT",6,12,957,288837270,"Power N-CT37^2T8T4",37,2,0,2,15,"CALIBRATED",288837270,0,957,0,"ARITHMETIC"
"N-CT",6,12,986,288865662,"Power N-CT37^2T8T3",37,2,0,2,15,"CALIBRATED",288865662,0,986,0,"ARITHMETIC"
"N-CT",6,12,1073,288865854,"Power N-CT37^2T8",37,2,0,1,15,"CALIBRATED",288865854,0,1073,0,"ARITHMETIC"
"N-CT",6,12,1110,289237134,"Power N-CT37^2T7",37,2,0,1,15,"CALIBRATED",289237134,0,1110,0,"ARITHMETIC"
"N-CT",6,12,1122,289579674,"Power N-CT37^2T4T3",37,2,0,2,15,"CALIBRATED",289579674,0,1122,0,"ARITHMETIC"
"N-CT",6,12,1221,289579866,"Power N-CT37^2T4",37,2,0,1,15,"CALIBRATED",289579866,0,1221,0,"ARITHMETIC"
"N-CT",6,12,1258,289608258,"Power N-CT37^2T3",37,2,0,1,15,"CALIBRATED",289608258,0,1258,0,"ARITHMETIC"
"N-CT",6,12,1371,289608450,"Power N-CT37^2+2",37,2,2,0,15,"CALIBRATED",289608450,0,1371,0,"ARITHMETIC"
"N-CT",6,12,1447,315227420,"Power N-CT41^2Trin2,2,2",41,2,0,3,14,"CALIBRATED",315227420,0,NA,NA,"ARITHMETIC"
"N-CT",6,12,1521,319311620,"Power N-CT41^2T2T2",41,2,0,2,14,"CALIBRATED",319311620,0,1521,0,"ARITHMETIC"
"N-CT",6,12,1599,323395820,"Power N-CT41^2T2",41,2,0,1,14,"CALIBRATED",323395820,0,1599,0,"ARITHMETIC"
"N-CT",6,12,1681,327480020,"Power N-CT41^2",41,2,0,0,14,"CALIBRATED",327480020,0,1681,0,"ARITHMETIC"
"N-CT",6,12,1833,328222460,"Power N-CT47^2T8",47,2,0,1,14,"CALIBRATED",328222460,0,1833,0,"ARITHMETIC"
"N-CT",6,12,1927,332306660,"Power N-CT47^2T6",47,2,0,1,14,"CALIBRATED",332306660,0,1927,0,"ARITHMETIC"
"N-CT",6,12,2211,332677940,"Power N-CT47^2+2",47,2,2,0,14,"CALIBRATED",332677940,0,2211,0,"ARITHMETIC"
"N-CT",6,12,2221,336760304,"Power N-CT53^2Trin4,4,4",53,2,0,3,14,"CALIBRATED",336760304,0,NA,NA,"ARITHMETIC"
