"t","v","k","N","Source","status","engine_class"
2,21,20,515,"Add Factor SO (AG-TJ-IM)","GAP","UNRESOLVED"
2,21,21,516,"Add Factor SO (AG-TJ-IM)","GAP","UNRESOLVED"
2,21,23,517,"Add Factor SO (AG-TJ-IM)","GAP","UNRESOLVED"
2,21,24,518,"Add Factor SO (AG-TJ-IM)","GAP","UNRESOLVED"
2,21,25,523,"projection (C) postop NCK","GAP","UNRESOLVED"
2,21,26,526,"projection (C) postop TJ-SA","GAP","UNRESOLVED"
2,21,27,598,"projection (C) postop NCK","GAP","UNRESOLVED"
2,21,28,601,"projection (C) postop NCK","GAP","UNRESOLVED"
2,21,29,605,"projection (C) postop NCK","GAP","UNRESOLVED"
2,21,30,609,"projection (C) postop NCK","GAP","UNRESOLVED"
2,21,31,677,"projection (C) postop NCK","GAP","UNRESOLVED"
2,21,33,680,"projection (C) postop NCK","GAP","UNRESOLVED"
2,21,34,683,"projection (C) postop NCK","GAP","UNRESOLVED"
2,21,35,752,"projection (C) postop NCK","GAP","UNRESOLVED"
2,21,36,754,"projection (C) postop NCK","GAP","UNRESOLVED"
2,21,37,757,"projection (C) postop NCK","GAP","UNRESOLVED"
2,21,38,761,"projection (C) postop NCK","GAP","UNRESOLVED"
2,21,40,810,"simulated annealing (Torres-Jimenez)","GAP","LEAF"
2,21,42,833,"projection (C) postop NCK","GAP","UNRESOLVED"
2,21,54,847,"Fix 7 symbols (LCDST)","MATCH","RESOLVED"
2,21,55,861,"Fix 7 symbols (LCDST)","MATCH","RESOLVED"
2,21,56,875,"Fix 7 symbols (LCDST)","MATCH","RESOLVED"
2,21,57,889,"Fix 7 symbols (LCDST)","MATCH","RESOLVED"
2,21,144,902,"Direct product","GAP","UNRESOLVED"
2,21,145,906,"Direct product generalized","GAP","UNRESOLVED"
2,21,168,907,"Direct product","GAP","UNRESOLVED"
2,21,175,928,"Direct product generalized","GAP","UNRESOLVED"
2,21,192,943,"Direct product","GAP","UNRESOLVED"
2,21,193,949,"Direct product generalized","GAP","UNRESOLVED"
2,21,216,950,"Direct product","GAP","UNRESOLVED"
2,21,217,955,"Direct product generalized","GAP","UNRESOLVED"
2,21,240,956,"Direct product","GAP","UNRESOLVED"
2,21,241,964,"Direct product generalized","GAP","UNRESOLVED"
2,21,264,965,"Direct product","GAP","UNRESOLVED"
2,21,265,971,"Direct product generalized","GAP","UNRESOLVED"
2,21,288,972,"Direct product","GAP","UNRESOLVED"
2,21,312,973,"Direct product","GAP","UNRESOLVED"
2,21,336,974,"Direct product","GAP","UNRESOLVED"
2,21,360,975,"Direct product","GAP","UNRESOLVED"
2,21,384,976,"Direct product","GAP","UNRESOLVED"
2,21,432,977,"Direct product","GAP","UNRESOLVED"
2,21,480,978,"Direct product","GAP","UNRESOLVED"
2,21,528,979,"Direct product","GAP","UNRESOLVED"
2,21,552,980,"Direct product","GAP","UNRESOLVED"
2,21,553,981,"Direct product generalized","GAP","UNRESOLVED"
2,21,576,982,"Direct product","GAP","UNRESOLVED"
2,21,577,983,"Direct product generalized","GAP","UNRESOLVED"
2,21,600,984,"Direct product","GAP","UNRESOLVED"
2,21,601,986,"Direct product generalized","GAP","UNRESOLVED"
2,21,624,987,"Direct product","GAP","UNRESOLVED"
2,21,628,1006,"Direct product generalized","GAP","UNRESOLVED"
2,21,633,1008,"Direct product generalized","GAP","UNRESOLVED"
2,21,650,1009,"Direct product generalized","GAP","UNRESOLVED"
2,21,657,1025,"Direct product generalized","GAP","UNRESOLVED"
2,21,676,1027,"Direct product","GAP","UNRESOLVED"
2,21,678,1039,"Direct product generalized","GAP","UNRESOLVED"
2,21,680,1042,"Direct product generalized","GAP","UNRESOLVED"
2,21,682,1046,"Direct product generalized","GAP","UNRESOLVED"
2,21,684,1050,"Direct product generalized","GAP","UNRESOLVED"
2,21,702,1051,"Direct product generalized","GAP","UNRESOLVED"
2,21,708,1067,"Direct product generalized","GAP","UNRESOLVED"
2,21,718,1068,"Direct product generalized","GAP","UNRESOLVED"
2,21,722,1069,"Direct product generalized","GAP","UNRESOLVED"
2,21,727,1070,"Direct product generalized","GAP","UNRESOLVED"
2,21,728,1071,"Direct product generalized","GAP","UNRESOLVED"
2,21,729,1087,"Direct product generalized","GAP","UNRESOLVED"
2,21,734,1088,"Direct product generalized","GAP","UNRESOLVED"
2,21,740,1089,"Direct product generalized","GAP","UNRESOLVED"
2,21,749,1090,"Direct product generalized","GAP","UNRESOLVED"
2,21,752,1091,"Direct product generalized","GAP","UNRESOLVED"
2,21,754,1092,"Direct product generalized","GAP","UNRESOLVED"
2,21,761,1107,"Direct product generalized","GAP","UNRESOLVED"
2,21,767,1108,"Direct product generalized","GAP","UNRESOLVED"
2,21,775,1109,"Direct product generalized","GAP","UNRESOLVED"
2,21,780,1110,"Direct product","GAP","UNRESOLVED"
2,21,782,1118,"Direct product generalized","GAP","UNRESOLVED"
2,21,784,1121,"Direct product generalized","GAP","UNRESOLVED"
2,21,786,1122,"Direct product generalized","GAP","UNRESOLVED"
2,21,788,1124,"Direct product generalized","GAP","UNRESOLVED"
2,21,796,1126,"Direct product generalized","GAP","UNRESOLVED"
2,21,800,1127,"Direct product generalized","GAP","UNRESOLVED"
2,21,803,1128,"Direct product generalized","GAP","UNRESOLVED"
2,21,806,1129,"Direct product generalized","GAP","UNRESOLVED"
2,21,810,1134,"Direct product generalized","GAP","UNRESOLVED"
2,21,816,1144,"Direct product","GAP","UNRESOLVED"
2,21,820,1148,"Direct product generalized","GAP","UNRESOLVED"
2,21,822,1149,"Direct product generalized","GAP","UNRESOLVED"
2,21,826,1150,"Direct product generalized","GAP","UNRESOLVED"
2,21,830,1151,"Direct product generalized","GAP","UNRESOLVED"
2,21,834,1152,"Direct product generalized","GAP","UNRESOLVED"
2,21,839,1153,"Direct product generalized","GAP","UNRESOLVED"
2,21,840,1154,"Direct product generalized","GAP","UNRESOLVED"
2,21,841,1164,"Direct product generalized","GAP","UNRESOLVED"
2,21,848,1165,"Direct product generalized","GAP","UNRESOLVED"
2,21,853,1166,"Direct product generalized","GAP","UNRESOLVED"
2,21,858,1167,"Direct product generalized","GAP","UNRESOLVED"
2,21,865,1173,"Direct product generalized","GAP","UNRESOLVED"
2,21,868,1174,"Direct product generalized","GAP","UNRESOLVED"
2,21,870,1175,"Direct product generalized","GAP","UNRESOLVED"
2,21,884,1184,"Direct product","GAP","UNRESOLVED"
2,21,887,1191,"Direct product generalized","GAP","UNRESOLVED"
2,21,895,1192,"Direct product generalized","GAP","UNRESOLVED"
2,21,900,1193,"Direct product generalized","GAP","UNRESOLVED"
2,21,905,1206,"Direct product generalized","GAP","UNRESOLVED"
2,21,910,1207,"Direct product generalized","GAP","UNRESOLVED"
2,21,918,1208,"Direct product generalized","GAP","UNRESOLVED"
2,21,920,1209,"Direct product generalized","GAP","UNRESOLVED"
2,21,924,1210,"Direct product generalized","GAP","UNRESOLVED"
2,21,927,1211,"Direct product generalized","GAP","UNRESOLVED"
2,21,930,1212,"Direct product generalized","GAP","UNRESOLVED"
2,21,931,1224,"Direct product generalized","GAP","UNRESOLVED"
2,21,941,1225,"Direct product generalized","GAP","UNRESOLVED"
2,21,946,1226,"Direct product generalized","GAP","UNRESOLVED"
2,21,951,1227,"Direct product generalized","GAP","UNRESOLVED"
2,21,952,1228,"Direct product generalized","GAP","UNRESOLVED"
2,21,954,1233,"Direct product generalized","GAP","UNRESOLVED"
2,21,957,1234,"Direct product generalized","GAP","UNRESOLVED"
2,21,958,1235,"Direct product generalized","GAP","UNRESOLVED"
2,21,960,1236,"Direct product generalized","GAP","UNRESOLVED"
2,21,969,1246,"Direct product generalized","GAP","UNRESOLVED"
2,21,981,1247,"Direct product generalized","GAP","UNRESOLVED"
2,21,984,1248,"Direct product generalized","GAP","UNRESOLVED"
2,21,986,1249,"Direct product generalized","GAP","UNRESOLVED"
2,21,990,1250,"Direct product generalized","GAP","UNRESOLVED"
2,21,996,1264,"Direct product generalized","GAP","UNRESOLVED"
2,21,1007,1265,"Direct product generalized","GAP","UNRESOLVED"
2,21,1015,1266,"Direct product generalized","GAP","UNRESOLVED"
2,21,1020,1267,"Direct product generalized","GAP","UNRESOLVED"
2,21,1021,1281,"Direct product generalized","GAP","UNRESOLVED"
2,21,1029,1282,"Direct product generalized","GAP","UNRESOLVED"
2,21,1041,1283,"Direct product generalized","GAP","UNRESOLVED"
2,21,1048,1284,"Direct product generalized","GAP","UNRESOLVED"
2,21,1051,1285,"Direct product generalized","GAP","UNRESOLVED"
2,21,1054,1286,"Direct product generalized","GAP","UNRESOLVED"
2,21,1055,1303,"Direct product generalized","GAP","UNRESOLVED"
2,21,1063,1304,"Direct product generalized","GAP","UNRESOLVED"
2,21,1070,1305,"Direct product generalized","GAP","UNRESOLVED"
2,21,1075,1306,"Direct product generalized","GAP","UNRESOLVED"
2,21,1080,1307,"Direct product generalized","GAP","UNRESOLVED"
2,21,1085,1308,"Direct product generalized","GAP","UNRESOLVED"
2,21,1086,1309,"Direct product generalized","GAP","UNRESOLVED"
2,21,1088,1310,"Direct product generalized","GAP","UNRESOLVED"
2,21,1100,1321,"Direct product generalized","GAP","UNRESOLVED"
2,21,1296,1322,"Direct product","GAP","UNRESOLVED"
2,21,1297,1335,"Direct product generalized","GAP","UNRESOLVED"
2,21,1320,1336,"Direct product","GAP","UNRESOLVED"
2,21,1335,1343,"Direct product generalized","GAP","UNRESOLVED"
2,21,1357,1344,"Direct product generalized","GAP","UNRESOLVED"
2,21,1395,1348,"Direct product generalized","GAP","UNRESOLVED"
2,21,1404,1352,"Direct product","GAP","UNRESOLVED"
2,21,1406,1353,"Direct product generalized","GAP","UNRESOLVED"
2,21,1410,1358,"Direct product generalized","GAP","UNRESOLVED"
2,21,1432,1362,"Direct product generalized","GAP","UNRESOLVED"
2,21,3456,1363,"Direct product","GAP","UNRESOLVED"
2,21,3475,1367,"Direct product generalized","GAP","UNRESOLVED"
2,21,3912,1368,"Direct product","GAP","UNRESOLVED"
2,21,4025,1369,"Direct product generalized","GAP","UNRESOLVED"
2,21,4032,1373,"Direct product","GAP","UNRESOLVED"
2,21,4039,1389,"Direct product generalized","GAP","UNRESOLVED"
2,21,4207,1390,"Direct product generalized","GAP","UNRESOLVED"
2,21,4221,1395,"Direct product generalized","GAP","UNRESOLVED"
2,21,4464,1404,"Direct product","GAP","UNRESOLVED"
2,21,4600,1405,"Direct product generalized","GAP","UNRESOLVED"
2,21,4602,1410,"Direct product generalized","GAP","UNRESOLVED"
2,21,5016,1411,"Direct product","GAP","UNRESOLVED"
2,21,5175,1412,"Direct product generalized","GAP","UNRESOLVED"
2,21,5568,1417,"Direct product","GAP","UNRESOLVED"
2,21,5750,1418,"Direct product generalized","GAP","UNRESOLVED"
2,21,6120,1426,"Direct product","GAP","UNRESOLVED"
2,21,6325,1427,"Direct product generalized","GAP","UNRESOLVED"
2,21,6672,1433,"Direct product","GAP","UNRESOLVED"
2,21,7224,1434,"Direct product","GAP","UNRESOLVED"
2,21,7776,1435,"Direct product","GAP","UNRESOLVED"
2,21,8640,1436,"Direct product","GAP","UNRESOLVED"
2,21,8880,1437,"Direct product","GAP","UNRESOLVED"
2,21,9984,1438,"Direct product","GAP","UNRESOLVED"
2,21,11088,1439,"Direct product","GAP","UNRESOLVED"
2,21,12192,1440,"Direct product","GAP","UNRESOLVED"
2,21,13248,1441,"Direct product","GAP","UNRESOLVED"
2,21,13272,1442,"Direct product generalized","GAP","UNRESOLVED"
2,21,13824,1443,"Direct product","GAP","UNRESOLVED"
2,21,13848,1444,"Direct product generalized","GAP","UNRESOLVED"
2,21,14400,1445,"Direct product","GAP","UNRESOLVED"
2,21,14424,1448,"Direct product generalized","GAP","UNRESOLVED"
2,21,14976,1449,"Direct product","GAP","UNRESOLVED"
2,21,14978,1466,"Direct product generalized","GAP","UNRESOLVED"
2,21,15072,1467,"Direct product generalized","GAP","UNRESOLVED"
2,21,15078,1468,"Direct product generalized","GAP","UNRESOLVED"
2,21,15192,1469,"Direct product","GAP","UNRESOLVED"
2,21,15600,1470,"Direct product","GAP","UNRESOLVED"
2,21,15678,1471,"Direct product generalized","GAP","UNRESOLVED"
2,21,15824,1486,"Direct product generalized","GAP","UNRESOLVED"
2,21,15852,1487,"Direct product generalized","GAP","UNRESOLVED"
2,21,15923,1488,"Direct product generalized","GAP","UNRESOLVED"
2,21,16224,1489,"Direct product","GAP","UNRESOLVED"
2,21,16434,1490,"Direct product generalized","GAP","UNRESOLVED"
2,21,16441,1491,"Direct product generalized","GAP","UNRESOLVED"
2,21,16534,1492,"Direct product generalized","GAP","UNRESOLVED"
2,21,16536,1493,"Direct product generalized","GAP","UNRESOLVED"
2,21,16564,1508,"Direct product generalized","GAP","UNRESOLVED"
2,21,16900,1510,"Direct product","GAP","UNRESOLVED"
2,21,17084,1511,"Direct product generalized","GAP","UNRESOLVED"
2,21,17098,1512,"Direct product generalized","GAP","UNRESOLVED"
2,21,17194,1513,"Direct product generalized","GAP","UNRESOLVED"
2,21,17211,1514,"Direct product generalized","GAP","UNRESOLVED"
2,21,17212,1515,"Direct product generalized","GAP","UNRESOLVED"
2,21,17281,1527,"Direct product generalized","GAP","UNRESOLVED"
2,21,17576,1529,"Direct product","GAP","UNRESOLVED"
2,21,17680,1530,"Direct product generalized","GAP","UNRESOLVED"
2,21,17681,1531,"Direct product generalized","GAP","UNRESOLVED"
2,21,17768,1532,"Direct product generalized","GAP","UNRESOLVED"
2,21,17838,1533,"Direct product generalized","GAP","UNRESOLVED"
2,21,17880,1534,"Direct product generalized","GAP","UNRESOLVED"
2,21,17888,1535,"Direct product generalized","GAP","UNRESOLVED"
2,21,17902,1548,"Direct product generalized","GAP","UNRESOLVED"
2,21,18040,1551,"Direct product generalized","GAP","UNRESOLVED"
2,21,18226,1552,"Direct product","GAP","UNRESOLVED"
2,21,18367,1553,"Direct product generalized","GAP","UNRESOLVED"
2,21,18470,1554,"Direct product generalized","GAP","UNRESOLVED"
2,21,18541,1555,"Direct product generalized","GAP","UNRESOLVED"
2,21,18564,1556,"Direct product generalized","GAP","UNRESOLVED"
2,21,18578,1569,"Direct product generalized","GAP","UNRESOLVED"
2,21,18739,1570,"Direct product generalized","GAP","UNRESOLVED"
2,21,18823,1571,"Direct product generalized","GAP","UNRESOLVED"
2,21,18935,1572,"Direct product generalized","GAP","UNRESOLVED"
2,21,18968,1573,"Direct product generalized","GAP","UNRESOLVED"
2,21,19141,1574,"Direct product generalized","GAP","UNRESOLVED"
2,21,19158,1575,"Direct product generalized","GAP","UNRESOLVED"
2,21,19248,1576,"Direct product generalized","GAP","UNRESOLVED"
2,21,19260,1587,"Direct product generalized","GAP","UNRESOLVED"
2,21,19304,1589,"Direct product generalized","GAP","UNRESOLVED"
2,21,19376,1590,"Direct product generalized","GAP","UNRESOLVED"
2,21,19461,1591,"Direct product generalized","GAP","UNRESOLVED"
2,21,19509,1592,"Direct product generalized","GAP","UNRESOLVED"
2,21,19573,1593,"Direct product generalized","GAP","UNRESOLVED"
2,21,19762,1594,"Direct product generalized","GAP","UNRESOLVED"
2,21,19838,1595,"Direct product generalized","GAP","UNRESOLVED"
2,21,19856,1596,"Direct product generalized","GAP","UNRESOLVED"
2,21,19943,1597,"Direct product generalized","GAP","UNRESOLVED"
2,21,19944,1598,"Direct product generalized","GAP","UNRESOLVED"
2,21,19964,1607,"Direct product generalized","GAP","UNRESOLVED"
2,21,19976,1608,"Direct product generalized","GAP","UNRESOLVED"
2,21,20000,1609,"Direct product generalized","GAP","UNRESOLVED"
3,21,6,9261,"orthogonal array (Ji-Yin)","MATCH","RESOLVED"
3,21,7,11253,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
3,21,8,11471,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
3,21,9,11720,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
3,21,10,11766,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
3,21,11,11841,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
3,21,12,11889,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
3,21,13,11929,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
3,21,14,11975,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
3,21,15,11990,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
3,21,16,12030,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
3,21,17,12047,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
3,21,18,12057,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
3,21,19,12069,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
3,21,20,12081,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
3,21,21,12091,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
3,21,22,12098,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
3,21,23,12117,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
3,21,24,12140,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
3,21,25,15392,"orthogonal array fuse fuse fuse fuse postop NCK","GAP","UNRESOLVED"
3,21,26,15436,"orthogonal array fuse fuse fuse fuse postop NCK","GAP","UNRESOLVED"
3,21,27,19052,"orthogonal array fuse fuse fuse fuse fuse fuse postop NCK","GAP","UNRESOLVED"
3,21,28,19112,"orthogonal array fuse fuse fuse fuse fuse fuse postop NCK","GAP","UNRESOLVED"
3,21,30,22210,"Chateauneuf-Kreher doubling","GAP","UNRESOLVED"
3,21,32,22270,"Chateauneuf-Kreher doubling","GAP","UNRESOLVED"
3,21,34,22307,"Chateauneuf-Kreher doubling","GAP","UNRESOLVED"
3,21,36,22337,"Chateauneuf-Kreher doubling","GAP","UNRESOLVED"
3,21,38,22369,"Chateauneuf-Kreher doubling","GAP","UNRESOLVED"
3,21,40,22381,"Chateauneuf-Kreher doubling","GAP","UNRESOLVED"
3,21,42,22411,"Chateauneuf-Kreher doubling","GAP","UNRESOLVED"
3,21,44,22438,"Chateauneuf-Kreher doubling","GAP","UNRESOLVED"
3,21,46,22457,"Chateauneuf-Kreher doubling","GAP","UNRESOLVED"
3,21,48,22500,"Chateauneuf-Kreher doubling","GAP","UNRESOLVED"
3,21,509,24307,"SCPHF LFSR (TJ-IM) fuse fuse","GAP","LEAF"
3,21,553,24329,"Raaphorst-Moura-Stevens fuse fuse","GAP","UNRESOLVED"
3,21,603,31217,"SCPHF LFSR (TJ-IM) fuse fuse fuse fuse","GAP","LEAF"
3,21,651,31241,"Raaphorst-Moura-Stevens fuse fuse fuse fuse","GAP","UNRESOLVED"
3,21,705,39327,"SCPHF LFSR (TJ-IM) fuse fuse fuse fuse fuse fuse","GAP","LEAF"
3,21,757,39353,"Raaphorst-Moura-Stevens fuse fuse fuse fuse fuse fuse","GAP","UNRESOLVED"
3,21,768,43827,"Chateauneuf-Kreher doubling","GAP","UNRESOLVED"
3,21,864,43847,"Chateauneuf-Kreher doubling","GAP","UNRESOLVED"
3,21,960,43867,"Chateauneuf-Kreher doubling","GAP","UNRESOLVED"
3,21,1018,43887,"Chateauneuf-Kreher doubling","GAP","UNRESOLVED"
3,21,1056,43909,"Chateauneuf-Kreher doubling","GAP","UNRESOLVED"
3,21,1104,43929,"Chateauneuf-Kreher doubling","GAP","UNRESOLVED"
3,21,1106,43949,"Chateauneuf-Kreher doubling","GAP","UNRESOLVED"
3,21,1402,47583,"Restricted CPHF Ext  4( 2, 4) WCS fuse fuse","GAP","LEAF"
3,21,1404,47605,"Restricted CPHF Ext  4( 2, 3) WCS fuse fuse","GAP","LEAF"
3,21,2270,47670,"Cyclotomy (Colbourn)","MATCH","RESOLVED"
3,21,2312,48531,"Cyclotomy (Colbourn)","MATCH","RESOLVED"
3,21,2492,48595,"Restricted CPHF Ext  4( 0, 4) WCS fuse fuse","GAP","LEAF"
3,21,2516,48617,"Restricted CPHF Ext  4( 0, 3) WCS fuse fuse","GAP","LEAF"
3,21,2534,48639,"Restricted CPHF Ext  4( 0, 2) WCS fuse fuse","GAP","LEAF"
3,21,2542,48661,"Restricted CPHF Ext  4( 0, 0) WCS fuse fuse","GAP","LEAF"
3,21,2772,52706,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,3048,52726,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,3054,52746,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,3312,52768,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,3318,52808,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,3563,56808,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,3871,56830,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,4072,58040,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,4416,58062,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,4581,58289,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,4968,58311,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,5090,58335,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,5520,58357,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,5599,58410,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,6072,58432,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,6108,58458,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,6624,58480,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,7176,58520,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,7635,58559,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,7728,58566,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,8280,58581,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,8653,58616,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,8832,58621,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,9162,58626,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,9671,58638,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,9936,58648,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
3,21,10000,58650,"Cohen-Colbourn-Ling","GAP","UNRESOLVED"
4,21,5,194481,"Derive from strength 5","MATCH","RESOLVED"
4,21,6,213003,"Derive from strength 5","GAP","UNRESOLVED"
4,21,7,246006,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
4,21,8,260078,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
4,21,9,270146,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
4,21,10,277359,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
4,21,11,279116,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
4,21,12,279395,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
4,21,13,279704,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
4,21,14,279711,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
4,21,15,279792,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
4,21,16,279832,"orthogonal array fuse fuse postop NCK","GAP","UNRESOLVED"
4,21,24,279837,"orthogonal array fuse fuse","MATCH","RESOLVED"
4,21,25,390612,"orthogonal array fuse fuse fuse fuse postop NCK","GAP","UNRESOLVED"
4,21,26,390617,"orthogonal array fuse fuse fuse fuse","MATCH","RESOLVED"
4,21,28,531429,"orthogonal array fuse fuse fuse fuse fuse fuse","MATCH","RESOLVED"
4,21,30,547511,"3-Restricted SCPHF RE (CL) fuse fuse","GAP","LEAF"
4,21,39,559149,"2-Restricted SCPHF RE (CL) fuse fuse","GAP","LEAF"
4,21,40,717261,"Colbourn-Martirosyan-TVT-Walker","GAP","UNRESOLVED"
4,21,42,717461,"Colbourn-Martirosyan-TVT-Walker","GAP","UNRESOLVED"
4,21,44,717601,"Colbourn-Martirosyan-TVT-Walker","GAP","UNRESOLVED"
4,21,46,717981,"Colbourn-Martirosyan-TVT-Walker","GAP","UNRESOLVED"
4,21,48,718441,"Colbourn-Martirosyan-TVT-Walker","GAP","UNRESOLVED"
4,21,86,827329,"3-Restricted SCPHF RE (CL) fuse fuse","GAP","LEAF"
4,21,98,838967,"2-Restricted SCPHF RE (CL) fuse fuse","GAP","LEAF"
4,21,107,839517,"CPHF IPO 3 (WCS) fuse fuse","GAP","LEAF"
4,21,170,1095003,"3,3-Restricted SCPHF RE (CL) fuse fuse","GAP","LEAF"
4,21,203,1106641,"3,2-Restricted SCPHF RE (CL) fuse fuse","GAP","LEAF"
4,21,204,1107147,"3-Restricted SCPHF RE (CL) fuse fuse","GAP","LEAF"
4,21,238,1118279,"2,2-Restricted SCPHF RE (CL) fuse fuse","GAP","LEAF"
4,21,242,1118785,"2-Restricted SCPHF RE (CL) fuse fuse","GAP","LEAF"
4,21,247,1119291,"SCPHF Random Extension (CLS) fuse fuse","GAP","LEAF"
4,21,302,1119357,"CPHF IPO 4 (WCS) fuse fuse","GAP","LEAF"
4,21,322,1356482,"Colbourn-Martirosyan-TVT-Walker","GAP","UNRESOLVED"
4,21,345,1356564,"Colbourn-Martirosyan-TVT-Walker","GAP","UNRESOLVED"
4,21,368,1356605,"Colbourn-Martirosyan-TVT-Walker","GAP","UNRESOLVED"
4,21,529,1362171,"Colbourn-Martirosyan-TVT-Walker fuse fuse","GAP","UNRESOLVED"
4,21,552,1386408,"Colbourn-Martirosyan-TVT-Walker fuse","GAP","UNRESOLVED"
4,21,593,1398097,"2,2-Restricted SCPHF RE (CL) fuse fuse","GAP","LEAF"
4,21,610,1398603,"2-Restricted SCPHF RE (CL) fuse fuse","GAP","LEAF"
4,21,619,1399109,"SCPHF Random Extension (CLS) fuse fuse","GAP","LEAF"
4,21,658,1399197,"CPHF IPO 5 (WCS) fuse fuse","GAP","LEAF"
4,21,895,1642495,"3,3,3-Restricted SCPHF RE (CL) fuse fuse","GAP","LEAF"
4,21,1039,1654639,"3,3-Restricted SCPHF RE (CL) fuse fuse","GAP","LEAF"
4,21,1231,1666277,"3,2-Restricted SCPHF RE (CL) fuse fuse","GAP","LEAF"
4,21,1247,1666783,"3-Restricted SCPHF RE (CL) fuse fuse","GAP","LEAF"
4,21,1305,1677915,"2,2-Restricted SCPHF RE (CL) fuse fuse","GAP","LEAF"
4,21,1380,1678421,"2-Restricted SCPHF RE (CL) fuse fuse","GAP","LEAF"
4,21,1421,1678927,"SCPHF Random Extension (CLS) fuse fuse","GAP","LEAF"
4,21,1461,1679037,"CPHF Random Extension (CLS) fuse fuse","GAP","LEAF"
4,21,2723,1958745,"SCPHF Random Extension (CLS) fuse fuse","GAP","LEAF"
4,21,2806,1958877,"CPHF Random Extension (CLS) fuse fuse","GAP","LEAF"
4,21,2807,2531337,"Add a factor","GAP","UNRESOLVED"
4,21,3910,2700541,"Colbourn-Martirosyan-TVT-Walker fuse fuse","GAP","UNRESOLVED"
