t,v,k,N,tier,source_id,source_detail,snapshot_id,array_sha256,verify_stamp,entered,notes,lb,lb_evidence
6,25,9121,18017577600,CITED,S1,Power N-CT97^2Arc(3),colbourn-2024-11-ug,,,2026-08-23,,,
6,25,9351,18088839984,CITED,S1,Power CT31^3T5S30,colbourn-2024-11-ug,,,2026-08-23,,,
6,25,9662,18226422896,CITED,S1,Power CT31^3T5S29,colbourn-2024-11-ug,,,2026-08-23,,,
6,25,10000,18232119844,CITED,S1,Power CT31^3T3S30,colbourn-2024-11-ug,,,2026-08-23,,,
5,2,194,357,VERIFIED,S6,"CAs data TJ2level_CAs ca357.5.2.194, CAs 0.24",,19399f52ba3aa2cbac5213705ddc601de7ecf800b79bed687d990709c040129a,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
5,2,192,346,VERIFIED,S6,"CAs data TJ2level_CAs ca346.5.2.192, CAs 0.24",,d4a6449030a9cfa719501c03ed8dd82dca29b422ecce864ce35fd052fbae6d10,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
5,2,180,332,VERIFIED,S6,"CAs data TJ2level_CAs ca332.5.2.180, CAs 0.24",,bb2d4c99a1f723f6c49c0a516f154703c599c25200863d917c0f7ca3fc631e91,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
5,2,174,327,VERIFIED,S6,"CAs data TJ2level_CAs ca327.5.2.174, CAs 0.24",,a641410f659eaba938b7075e582244439d67d2fcdcba2f335ddc7f96627212b3,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
5,2,170,322,VERIFIED,S6,"CAs data TJ2level_CAs ca322.5.2.170, CAs 0.24",,0dc119c7c2b938a99d88b6de98d190b74c2749982599c6f2029df36fb73874a8,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
5,2,168,318,VERIFIED,S6,"CAs data TJ2level_CAs ca318.5.2.168, CAs 0.24",,2cf2e72a590f28798bbf04bce049e4db873ba5f7f26f9088469be9ac4941a503,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
5,2,164,310,VERIFIED,S6,"CAs data TJ2level_CAs ca310.5.2.164, CAs 0.24",,f2abb72ae4835d849f2e792739c5886684c51e943ee6486572acc745b623fc7e,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
5,2,158,304,VERIFIED,S6,"CAs data TJ2level_CAs ca304.5.2.158, CAs 0.24",,dfdbcb79eaa1cb8858d0e6374e0c7ba53952ec33a9a01fed94c2a4252c8e2b1f,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
5,2,155,303,VERIFIED,S6,"CAs data TJ2level_CAs ca303.5.2.155, CAs 0.24",,28719cdb1b4405cd1fc51f3f11f1c11455342c15e01d845808e311bf4e774246,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
4,2,358,179,VERIFIED,S6,"CAs data TJ2level_CAs ca179.4.2.358, CAs 0.24",,a9fef74701f618b4fd10ba108c12cf1981bbfad3f984b6c329595a4cd47e073f,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,,,
6,2,91,716,VERIFIED,S6,"CAs data TJ2level_CAs ca716.6.2.91, CAs 0.24",,621822396a31f026cc4d918f2454ffed583ed213c4d7216820c6deaab94345b1,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 720 at this k); improvement belongs to the published source, not this project",,
4,2,354,178,VERIFIED,S6,"CAs data TJ2level_CAs ca178.4.2.354, CAs 0.24",,bb4a6aca0721402d1a2d55792484bdeab6f1b7eaf64ea70ff34466765fe1dede,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,,,
5,2,152,292,VERIFIED,S6,"CAs data TJ2level_CAs ca292.5.2.152, CAs 0.24",,674a3b1c03715b7cf3a7fe763d4b9eb81c6142428ea5025db53d00ff8ab32738,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
5,2,150,289,VERIFIED,S6,"CAs data TJ2level_CAs ca289.5.2.150, CAs 0.24",,c1f2e4564355b6accda0445faf73f3c33cb31de5d015183bb78e52e694aec454,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
4,2,338,177,VERIFIED,S6,"CAs data TJ2level_CAs ca177.4.2.338, CAs 0.24",,4fc9c9f47529e63e0b27e87df6541a0ea52ee0d83410e712e87fda2ee3ded9b6,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,,,
5,2,143,288,VERIFIED,S6,"CAs data TJ2level_CAs ca288.5.2.143, CAs 0.24",,9681aea0442b841a73bdf099fdb3da02d900460cbe1152059b75628b48f3f602,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
4,2,324,168,VERIFIED,S6,"CAs data TJ2level_CAs ca168.4.2.324, CAs 0.24",,5b7cae55ad555c54798ecb7f27140944e22e498b2426b32792d8a25159716d50,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
5,2,140,273,VERIFIED,S6,"CAs data TJ2level_CAs ca273.5.2.140, CAs 0.24",,9dac98dcf8e34397a2cee37e0c7b812b721275d8d773f5a5433203f7ffb8d219,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
3,2,1332,59,VERIFIED,S6,"CAs data TJ2level_CAs ca59.3.2.1332, CAs 0.24",,c9cdfa05369705cd66f99697aaa2a8cedbe5eef5caf3be942e79c9c040f5910f,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
5,2,138,271,VERIFIED,S6,"CAs data TJ2level_CAs ca271.5.2.138, CAs 0.24",,956ec1c186e75f6b339424de2faea8ceaa1ca4caabd65c5a479949266cac93f9,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
4,2,297,167,VERIFIED,S6,"CAs data TJ2level_CAs ca167.4.2.297, CAs 0.24",,0e3f33b2d7c5e08124e7bc125286522421a4efc1b400c2b42022352aef8e4b9c,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 168 at this k); improvement belongs to the published source, not this project",,
5,2,132,259,VERIFIED,S6,"CAs data TJ2level_CAs ca259.5.2.132, CAs 0.24",,d9d93ff6aa582279eba555ff0c38672b1644afa73fcf160a6f886afab4a5a616,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 260 at this k); improvement belongs to the published source, not this project",,
5,2,130,258,VERIFIED,S6,"CAs data TJ2level_CAs ca258.5.2.130, CAs 0.24",,ec557ebbe28e4723e910b98753cc9476901f39b8f9f967ab63fc93253257b130,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 260 at this k); improvement belongs to the published source, not this project",,
4,2,289,165,VERIFIED,S6,"CAs data TJ2level_CAs ca165.4.2.289, CAs 0.24",,d827d5eff239ada29b3730898abad5bb7c07adbc052d07d87da160ddb346f802,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
5,2,128,251,VERIFIED,S6,"CAs data TJ2level_CAs ca251.5.2.128, CAs 0.24",,46a29960fb300314a1d814d355d75bc6c6461f9b8faaf7785da9bf88e1502e75,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 252 at this k); improvement belongs to the published source, not this project",,
4,2,281,164,VERIFIED,S6,"CAs data TJ2level_CAs ca164.4.2.281, CAs 0.24",,864bfbb7fa17a14c7df021a9973ff365f3bf5238198f1b0752f3f8f71c4f833a,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 165 at this k); improvement belongs to the published source, not this project",,
4,2,272,162,VERIFIED,S6,"CAs data TJ2level_CAs ca162.4.2.272, CAs 0.24",,3dbe5132704b9e93da771d0e7f538942b9d0bab58d547c192f1a1561fcfae56a,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
4,2,268,161,VERIFIED,S6,"CAs data TJ2level_CAs ca161.4.2.268, CAs 0.24",,6541b9f6771673cc79aac8615898dea83b4284b11b207016921ad15f81c1d137,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
5,2,122,241,VERIFIED,S6,"CAs data TJ2level_CAs ca241.5.2.122, CAs 0.24",,1c20fd840a58777d2d6ab5ceff0ddcb4605dafb1ff5dd3b42628794e6fbf8c9f,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
4,2,257,160,VERIFIED,S6,"CAs data TJ2level_CAs ca160.4.2.257, CAs 0.24",,9ac59b3b9eb6340df8b71cb5cfdfef1066d88de0d9d65f96939916d346dd7174,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 161 at this k); improvement belongs to the published source, not this project",,
5,2,114,225,VERIFIED,S6,"CAs data TJ2level_CAs ca225.5.2.114, CAs 0.24",,aea7fda727f11ab775bad0716c21ef58534f00910a0de49f1aa16ae47c74d903,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
4,2,225,158,VERIFIED,S6,"CAs data TJ2level_CAs ca158.4.2.225, CAs 0.24",,f8b99b1c6ef613c60102a84f61e7dbea4d5c9869199339af80d55fee8ae0777c,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 160 at this k); improvement belongs to the published source, not this project",,
4,2,222,153,VERIFIED,S6,"CAs data TJ2level_CAs ca153.4.2.222, CAs 0.24",,7f0beaa3a3cfdc52d3eee65664c235bcca303c1e4c8f2dba028dd22d7e3f0c5a,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 158 at this k); improvement belongs to the published source, not this project",,
4,2,200,152,VERIFIED,S6,"CAs data TJ2level_CAs ca152.4.2.200, CAs 0.24",,c76a9c557cb38267aadc7183f3f3c1bed9b3e255f425a92880d7707349ada35e,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 154 at this k); improvement belongs to the published source, not this project",,
4,2,199,143,VERIFIED,S6,"CAs data TJ2level_CAs ca143.4.2.199, CAs 0.24",,f8244ad4a2f3b056f5f9050926c98a5b9a49938dadc8c4aea700398aeedbb71c,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 154 at this k); improvement belongs to the published source, not this project",,
4,2,192,142,VERIFIED,S6,"CAs data TJ2level_CAs ca142.4.2.192, CAs 0.24",,c5dcefee65bc5548a9855139e3628a1533ab972469cd9912b8604bc18ac4a51f,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 144 at this k); improvement belongs to the published source, not this project",,
4,2,191,141,VERIFIED,S6,"CAs data TJ2level_CAs ca141.4.2.191, CAs 0.24",,f0050bba1ac7aa106e10f01851e7eaca63fb0edf1c9504d01716f85d3f85c194,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 144 at this k); improvement belongs to the published source, not this project",,
4,2,187,140,VERIFIED,S6,"CAs data TJ2level_CAs ca140.4.2.187, CAs 0.24",,56cb3212e0a91c10c2e935cbd5f119ff2cdd5a01b63387e814f7bfcf690d6a2c,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 143 at this k); improvement belongs to the published source, not this project",,
4,2,179,136,VERIFIED,S6,"CAs data TJ2level_CAs ca136.4.2.179, CAs 0.24",,bdf125f20386d507ea28c6e6081d059c7baf79b3c5fa89a2ba558ce01cd0ff6f,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 142 at this k); improvement belongs to the published source, not this project",,
4,2,173,134,VERIFIED,S6,"CAs data TJ2level_CAs ca134.4.2.173, CAs 0.24",,041b2318e9e2d4339a3fcf218d73a44c93e15efd2e36e24c5d9fc0d7feeffeeb,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 135 at this k); improvement belongs to the published source, not this project",,
4,2,169,131,VERIFIED,S6,"CAs data TJ2level_CAs ca131.4.2.169, CAs 0.24",,60bbdb0df6d96f9022ff9ee4f8828522f7b1de6e657473a4a587de35e6e1a79c,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
4,2,167,130,VERIFIED,S6,"CAs data TJ2level_CAs ca130.4.2.167, CAs 0.24",,c011b5cbc6f5b153b0854b47bb49da65034680af799ee63dbd2aea46c64ecd76,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 131 at this k); improvement belongs to the published source, not this project",,
4,2,162,129,VERIFIED,S6,"CAs data TJ2level_CAs ca129.4.2.162, CAs 0.24",,0fa0d2ec7f5f9ed6591339b26620d138239eacafb60575cf72e8f1f09d36e03f,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 130 at this k); improvement belongs to the published source, not this project",,
4,2,159,128,VERIFIED,S6,"CAs data TJ2level_CAs ca128.4.2.159, CAs 0.24",,41e9e15c9a610d9d5d00cf21e18a42c1670bd73ed2cec5bce4494692238b9355,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 129 at this k); improvement belongs to the published source, not this project",,
5,2,80,159,VERIFIED,S6,"CAs data TJ2level_CAs ca159.5.2.80, CAs 0.24",,2fd709c6cd504fbabc48f68e75fae2b3b6368b6520f3a3958464886d60263248,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
4,2,156,127,VERIFIED,S6,"CAs data TJ2level_CAs ca127.4.2.156, CAs 0.24",,25dda4a377f03e272a57bdccd32865bd32851d3cc11ef5977d2168c4d19020c0,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 128 at this k); improvement belongs to the published source, not this project",,
4,2,154,126,VERIFIED,S6,"CAs data TJ2level_CAs ca126.4.2.154, CAs 0.24",,ca31218a1f02bfcd2a90948cf600327492977e27673dccb57a1672ad638e2cf1,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 127 at this k); improvement belongs to the published source, not this project",,
4,2,150,125,VERIFIED,S6,"CAs data TJ2level_CAs ca125.4.2.150, CAs 0.24",,70523c523cedb9b9ad87bf62aa5c8a95b5f91d6471c6dc90472d6e6b283c621d,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 126 at this k); improvement belongs to the published source, not this project",,
4,2,148,124,VERIFIED,S6,"CAs data TJ2level_CAs ca124.4.2.148, CAs 0.24",,de4a3f6f16ce53dc158ac3ea5690fcc09870e3d436d70121c564e93711bd0699,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 125 at this k); improvement belongs to the published source, not this project",,
3,2,486,51,VERIFIED,S6,"CAs data TJ2level_CAs ca51.3.2.486, CAs 0.24",,7524afc68c4404ffa8bdb5cafdcc2fff21f4619343790eb94c31b072e481cb83,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 52 at this k); improvement belongs to the published source, not this project",,
4,2,146,122,VERIFIED,S6,"CAs data TJ2level_CAs ca122.4.2.146, CAs 0.24",,02bd6c2a67b1a183e3f6e390ce4f4be659edec0d87d3236d5ffffc5b12ad4ace,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
4,2,145,119,VERIFIED,S6,"CAs data TJ2level_CAs ca119.4.2.145, CAs 0.24",,b8a417c5c8a8aeb6751532d1b888261f687955d88c69fc5dab6f020f00ee2491,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
4,2,121,111,VERIFIED,S6,"CAs data TJ2level_CAs ca111.4.2.121, CAs 0.24",,89ef4aaa50a3500cfd743b9b8b18071b025ddb3c90c9a174319fbfb15ef26315,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 112 at this k); improvement belongs to the published source, not this project",,
4,2,120,110,VERIFIED,S6,"CAs data TJ2level_CAs ca110.4.2.120, CAs 0.24",,35ac1f2543147c182b1541094e53d04e588f57cf2bb5b842e14f12186b6ceb39,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
3,2,359,49,VERIFIED,S6,"CAs data TJ2level_CAs ca49.3.2.359, CAs 0.24",,d38c0bb15f83b0beba4d8bf3ded8b5cfa65791c56e99f527f3bc46b165a92110,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 50 at this k); improvement belongs to the published source, not this project",,
4,2,114,109,VERIFIED,S6,"CAs data TJ2level_CAs ca109.4.2.114, CAs 0.24",,59b628e7a8bec11d4d3ae537e58a73d0428132748534b498bb148861be462bb9,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
4,2,113,107,VERIFIED,S6,"CAs data TJ2level_CAs ca107.4.2.113, CAs 0.24",,72e6e5c89600fc527555385f4e4274dbeb66081c07a1ed09ad8bfa11130beff7,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
4,2,111,106,VERIFIED,S6,"CAs data TJ2level_CAs ca106.4.2.111, CAs 0.24",,a1ad41cdec3ec4ab8822890b00d3acc3444f0d3c94982883fc9ddd2ef1ceb1d2,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
4,2,109,105,VERIFIED,S6,"CAs data TJ2level_CAs ca105.4.2.109, CAs 0.24",,12f6d6faba91006861c6a7a18ab60f1f35b4f8a560a45825d68390b633c359f6,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
4,2,107,102,VERIFIED,S6,"CAs data TJ2level_CAs ca102.4.2.107, CAs 0.24",,1d2e31a6af4f16e6b5fed81d21b8a6e5d249bbc8fa710f977d99f3f01211f2ed,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
4,2,103,101,VERIFIED,S6,"CAs data TJ2level_CAs ca101.4.2.103, CAs 0.24",,6e5d6a135ffe1ea7463486d7dd825e4fb9e38e53e3556aab3ade5a490f42b4dc,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 102 at this k); improvement belongs to the published source, not this project",,
4,2,101,98,VERIFIED,S6,"CAs data TJ2level_CAs ca98.4.2.101, CAs 0.24",,462dff80b6f13a96c9d500788dc76c9b316fe81cf6549e024fb1344943b9bb44,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
2,3,2700,35,VERIFIED,S6,"CAs data CAEX_CAs ca35.2.3.2700, CAs 0.24",,5f5311fd2a745a4a21779a0ec0955d4d5bb6c4bb5a9feea26c868cbd9e4a2022,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
4,2,97,94,VERIFIED,S6,"CAs data TJ2level_CAs ca94.4.2.97, CAs 0.24",,85dcd7c6257de4ea60c07b244652ec503b385d50a80c4a08f1d2e23b72fff9eb,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
3,2,262,47,VERIFIED,S6,"CAs data TJ2level_CAs ca47.3.2.262, CAs 0.24",,c5a9763ee3a6b27f019a00cc43fde9582f385d56ea5e672cf0dc6b58b115ad4a,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
3,2,256,46,VERIFIED,S6,"CAs data TJ2level_CAs ca46.3.2.256, CAs 0.24",,c3635edaeefb1dca07f15f4fb3d279c96f6ea5a58985cc4d271e366539b005c1,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
4,2,90,92,VERIFIED,S6,"CAs data TJ2level_CAs ca92.4.2.90, CAs 0.24",,4ff2961d221f8e7e9efc620aeef70abe9d0d53fb3e8b353b2d039ceb7b2d0ec0,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
4,2,89,87,VERIFIED,S6,"CAs data TJ2level_CAs ca87.4.2.89, CAs 0.24",,87e4fd63d8c5c856e805f3ea0df2a41f22cbef0807331666ba88a2deccc92fb3,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
3,2,244,44,VERIFIED,S6,"CAs data TJ2level_CAs ca44.3.2.244, CAs 0.24",,3207764d67436eda63103abdff9be92be2097eb6d832491ec9497cb023fe1fa1,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 45 at this k); improvement belongs to the published source, not this project",,
2,3,1964,33,VERIFIED,S6,"CAs data CAEX_CAs ca33.2.3.1964, CAs 0.24",,36b2ec01eb76b01e8784a7e861084ce4c743cba1f0238dea7bdb075cd0e6b9d8,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
4,2,72,78,VERIFIED,S6,"CAs data TJ2level_CAs ca78.4.2.72, CAs 0.24",,0c0b3fd4ed88d44583a3698eb09a66c8451c69ccdb6da6d2681b5205188b8340,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
3,2,180,42,VERIFIED,S6,"CAs data TJ2level_CAs ca42.3.2.180, CAs 0.24",,598ec695d240fe8d8009d61e43f2d6e6fc7189b71f5b7f2b08b31785b3ec8022,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
2,3,1308,32,VERIFIED,S6,"CAs data CAEX_CAs ca32.2.3.1308, CAs 0.24",,d54b483ef1ab38125f3ba887ed87dcc575a8159f162ffe46ef78ed2808f6ceb0,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
3,2,163,41,VERIFIED,S6,"CAs data TJ2level_CAs ca41.3.2.163, CAs 0.24",,519a82e3aa4a03ebcd8541e6e0247d86b4f42967ba02e09dbbfc930710cc49c8,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
3,2,146,40,VERIFIED,S6,"CAs data TJ2level_CAs ca40.3.2.146, CAs 0.24",,ba93252c8a3d8a3cd70299614372aa0a0dcce89e3cdad7da591f8825bf159f7f,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
3,2,143,39,VERIFIED,S6,"CAs data TJ2level_CAs ca39.3.2.143, CAs 0.24",,7e41b3dc4bbf7cc6a3c078bbb95b261b70226e40077d5de3161c2bffabdf6a9b,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 40 at this k); improvement belongs to the published source, not this project",,
6,2,29,421,VERIFIED,S6,"CAs data TJ2level_CAs ca421.6.2.29, CAs 0.24",,4bf6fd618001908027410150b61d4d34894babe463bc1b87700ff56b736ab5ab,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 426 at this k); improvement belongs to the published source, not this project",,
2,3,964,31,VERIFIED,S6,"CAs data CAEX_CAs ca31.2.3.964, CAs 0.24",,c074a739498909af71b7a6079ca295a61bc502f0815b69d1b4b94021a60da1d0,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
3,2,141,38,VERIFIED,S6,"CAs data TJ2level_CAs ca38.3.2.141, CAs 0.24",,ce5fc49f2707ce0993b67dc757d3c3d91d51f74642f5207513542e1268b22562,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,"exceeds snapshot rung (snapshot best 39 at this k); improvement belongs to the published source, not this project",,
3,2,140,37,VERIFIED,S6,"CAs data TJ2level_CAs ca37.3.2.140, CAs 0.24",,ca060b4e4d90e855a15a3dc20f1866347c0bc8684f1ea95db365242f87eb74e3,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
2,3,878,30,VERIFIED,S6,"CAs data CAEX_CAs ca30.2.3.878, CAs 0.24",,f990efd62da3673d832d147c5197c17f2db13279ee337d50201a4f5c5a087021,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
6,2,28,415,VERIFIED,S6,"CAs data TJ2level_CAs ca415.6.2.28, CAs 0.24",,bbb4236bef1236132555153f81326acfc2af972c67a43d05865af865a2f21152,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
3,2,127,36,VERIFIED,S6,"CAs data TJ2level_CAs ca36.3.2.127, CAs 0.24",,f6dbdfbac0b90ccf3cd2074b016e65ac479a07abac94d5691e438f22fd109c59,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
5,2,35,134,VERIFIED,S6,"CAs data TJ2level_CAs ca134.5.2.35, CAs 0.24",,8f688e69868dfcd0f97e0a38d5b8734ed6b245609aab2e98990e8010a382e6b8,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
3,2,123,35,VERIFIED,S6,"CAs data TJ2level_CAs ca35.3.2.123, CAs 0.24",,0e24f12fd15fc8182b20e2dd00709f61f79ad9afa3a54812f75fccd1ec9a4742,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
6,2,27,404,VERIFIED,S6,"CAs data TJ2level_CAs ca404.6.2.27, CAs 0.24",,b03dea7091afc39c872ce5ea1d271f5d61897f0d79678c19d1709efdaee3e532,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
6,2,26,383,VERIFIED,S6,"CAs data TJ2level_CAs ca383.6.2.26, CAs 0.24",,dfecb136f26efcd043768369bd3776f4b25ac49d910b84e15b319ef54696a2be,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
2,3,610,29,VERIFIED,S6,"CAs data CAEX_CAs ca29.2.3.610, CAs 0.24",,61ed79ce9f69504b7eb4203bbd2d0bc2a701530aa204693c5223f73d49ca3bea,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
6,2,25,375,VERIFIED,S6,"CAs data TJ2level_CAs ca375.6.2.25, CAs 0.24",,781773c7a61ef7cb12c6adca5302710eb8025b62ec9b530dc9b14939854e3561,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
6,2,24,357,VERIFIED,S6,"CAs data TJ2level_CAs ca357.6.2.24, CAs 0.24",,df0b3f389bf3da0958e733cbab846b8e71063b467a83f6afd766b96dd8162f5e,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
6,2,23,350,VERIFIED,S6,"CAs data TJ2level_CAs ca350.6.2.23, CAs 0.24",,5a312b1f07e3a298e766131255d92e1c8d31ebedde4533e176675e5c487e0e01,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
2,3,449,28,VERIFIED,S6,"CAs data CAEX_CAs ca28.2.3.449, CAs 0.24",,12827b77c750d8c4264a95fe051222fc1947173662ef42dfac78428ef058fa1d,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
2,3,435,27,VERIFIED,S6,"CAs data CAEX_CAs ca27.2.3.435, CAs 0.24",,db6fb4a0a77232e5fe83858a198fc1446ffdba6f4690818e84a887e4715ccd6f,caverify 0.2.0 2026-08-23 Darwin-arm64,2026-08-23,equals best known,,
